dateRep,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,day,month,year,ratio,cases_per_100k,high_risk_2k,nr_months,current_date,Day,Month,Year,Season
24/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,24,9,2020,,0.0,False,42,01/03/2024,24,9,2020,Autumn
23/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,23,9,2020,,0.0,False,42,01/03/2024,23,9,2020,Autumn
22/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,22,9,2020,,0.0,False,42,01/03/2024,22,9,2020,Summer
21/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,21,9,2020,,0.0,False,42,01/03/2024,21,9,2020,Summer
20/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,20,9,2020,,0.0,False,42,01/03/2024,20,9,2020,Summer
19/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,19,9,2020,,0.0,False,42,01/03/2024,19,9,2020,Summer
18/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,18,9,2020,,0.0,False,42,01/03/2024,18,9,2020,Summer
17/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,17,9,2020,,0.0,False,42,01/03/2024,17,9,2020,Summer
16/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,16,9,2020,,0.0,False,42,01/03/2024,16,9,2020,Summer
15/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,15,9,2020,,0.0,False,42,01/03/2024,15,9,2020,Summer
14/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,14,9,2020,,0.0,False,42,01/03/2024,14,9,2020,Summer
13/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,13,9,2020,,0.0,False,42,01/03/2024,13,9,2020,Summer
12/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,12,9,2020,,0.0,False,42,01/03/2024,12,9,2020,Summer
11/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,11,9,2020,,0.0,False,42,01/03/2024,11,9,2020,Summer
10/09/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,10,9,2020,0.0,0.11236523194993006,False,42,01/03/2024,10,9,2020,Summer
09/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,9,9,2020,,0.0,False,42,01/03/2024,9,9,2020,Summer
08/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,8,9,2020,,0.0,False,42,01/03/2024,8,9,2020,Summer
07/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,7,9,2020,,0.0,False,42,01/03/2024,7,9,2020,Summer
06/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,6,9,2020,,0.0,False,42,01/03/2024,6,9,2020,Summer
05/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,5,9,2020,,0.0,False,42,01/03/2024,5,9,2020,Summer
04/09/2020,2,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,4,9,2020,0.0,0.22473046389986007,False,42,01/03/2024,4,9,2020,Summer
03/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,3,9,2020,,0.0,False,42,01/03/2024,3,9,2020,Summer
02/09/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,2,9,2020,0.0,0.11236523194993006,False,42,01/03/2024,2,9,2020,Summer
01/09/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,1,9,2020,,0.0,False,42,01/03/2024,1,9,2020,Summer
31/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,31,8,2020,,0.0,False,43,01/03/2024,31,8,2020,Summer
30/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,30,8,2020,,0.0,False,43,01/03/2024,30,8,2020,Summer
29/08/2020,0,1,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,29,8,2020,,0.0,False,43,01/03/2024,29,8,2020,Summer
28/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,28,8,2020,,0.0,False,43,01/03/2024,28,8,2020,Summer
27/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,27,8,2020,,0.0,False,43,01/03/2024,27,8,2020,Summer
26/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,26,8,2020,,0.0,False,43,01/03/2024,26,8,2020,Summer
25/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,25,8,2020,,0.0,False,43,01/03/2024,25,8,2020,Summer
24/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,24,8,2020,,0.0,False,43,01/03/2024,24,8,2020,Summer
23/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,23,8,2020,,0.0,False,43,01/03/2024,23,8,2020,Summer
22/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,22,8,2020,,0.0,False,43,01/03/2024,22,8,2020,Summer
21/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,21,8,2020,,0.0,False,43,01/03/2024,21,8,2020,Summer
20/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,20,8,2020,,0.0,False,43,01/03/2024,20,8,2020,Summer
19/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,19,8,2020,,0.0,False,43,01/03/2024,19,8,2020,Summer
18/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,18,8,2020,,0.0,False,43,01/03/2024,18,8,2020,Summer
17/08/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,17,8,2020,0.0,0.11236523194993006,False,43,01/03/2024,17,8,2020,Summer
16/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,16,8,2020,,0.0,False,43,01/03/2024,16,8,2020,Summer
15/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,15,8,2020,,0.0,False,43,01/03/2024,15,8,2020,Summer
14/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,14,8,2020,,0.0,False,43,01/03/2024,14,8,2020,Summer
13/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,13,8,2020,,0.0,False,43,01/03/2024,13,8,2020,Summer
12/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,12,8,2020,,0.0,False,43,01/03/2024,12,8,2020,Summer
11/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,11,8,2020,,0.0,False,43,01/03/2024,11,8,2020,Summer
10/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,10,8,2020,,0.0,False,43,01/03/2024,10,8,2020,Summer
09/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,9,8,2020,,0.0,False,43,01/03/2024,9,8,2020,Summer
08/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,8,8,2020,,0.0,False,43,01/03/2024,8,8,2020,Summer
07/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,7,8,2020,,0.0,False,43,01/03/2024,7,8,2020,Summer
06/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,6,8,2020,,0.0,False,43,01/03/2024,6,8,2020,Summer
05/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,5,8,2020,,0.0,False,43,01/03/2024,5,8,2020,Summer
04/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,4,8,2020,,0.0,False,43,01/03/2024,4,8,2020,Summer
03/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,3,8,2020,,0.0,False,43,01/03/2024,3,8,2020,Summer
02/08/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,2,8,2020,,0.0,False,43,01/03/2024,2,8,2020,Summer
01/08/2020,0,1,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,1,8,2020,,0.0,False,43,01/03/2024,1,8,2020,Summer
31/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,31,7,2020,,0.0,False,44,01/03/2024,31,7,2020,Summer
30/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,30,7,2020,,0.0,False,44,01/03/2024,30,7,2020,Summer
29/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,29,7,2020,,0.0,False,44,01/03/2024,29,7,2020,Summer
28/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,28,7,2020,,0.0,False,44,01/03/2024,28,7,2020,Summer
27/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,27,7,2020,,0.0,False,44,01/03/2024,27,7,2020,Summer
26/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.67419139,26,7,2020,,0.0,False,44,01/03/2024,26,7,2020,Summer
25/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.67419139,25,7,2020,,0.0,False,44,01/03/2024,25,7,2020,Summer
24/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.67419139,24,7,2020,,0.0,False,44,01/03/2024,24,7,2020,Summer
23/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.67419139,23,7,2020,,0.0,False,44,01/03/2024,23,7,2020,Summer
22/07/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,22,7,2020,0.0,0.11236523194993006,False,44,01/03/2024,22,7,2020,Summer
21/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.78655662,21,7,2020,,0.0,False,44,01/03/2024,21,7,2020,Summer
20/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,20,7,2020,,0.0,False,44,01/03/2024,20,7,2020,Summer
19/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,19,7,2020,,0.0,False,44,01/03/2024,19,7,2020,Summer
18/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,18,7,2020,,0.0,False,44,01/03/2024,18,7,2020,Summer
17/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,17,7,2020,,0.0,False,44,01/03/2024,17,7,2020,Summer
16/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,16,7,2020,,0.0,False,44,01/03/2024,16,7,2020,Summer
15/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,15,7,2020,,0.0,False,44,01/03/2024,15,7,2020,Summer
14/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,14,7,2020,,0.0,False,44,01/03/2024,14,7,2020,Summer
13/07/2020,5,0,Fiji,FJ,FJI,889955.0,Oceania,0.89892186,13,7,2020,0.0,0.5618261597496502,False,44,01/03/2024,13,7,2020,Summer
12/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,12,7,2020,,0.0,False,44,01/03/2024,12,7,2020,Summer
11/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,11,7,2020,,0.0,False,44,01/03/2024,11,7,2020,Summer
10/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,10,7,2020,,0.0,False,44,01/03/2024,10,7,2020,Summer
09/07/2020,2,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,9,7,2020,0.0,0.22473046389986007,False,44,01/03/2024,9,7,2020,Summer
08/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,8,7,2020,,0.0,False,44,01/03/2024,8,7,2020,Summer
07/07/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,7,7,2020,0.0,0.11236523194993006,False,44,01/03/2024,7,7,2020,Summer
06/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,6,7,2020,,0.0,False,44,01/03/2024,6,7,2020,Summer
05/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,5,7,2020,,0.0,False,44,01/03/2024,5,7,2020,Summer
04/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,4,7,2020,,0.0,False,44,01/03/2024,4,7,2020,Summer
03/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,3,7,2020,,0.0,False,44,01/03/2024,3,7,2020,Summer
02/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,2,7,2020,,0.0,False,44,01/03/2024,2,7,2020,Summer
01/07/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,1,7,2020,,0.0,False,44,01/03/2024,1,7,2020,Summer
30/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,30,6,2020,,0.0,False,45,01/03/2024,30,6,2020,Summer
29/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,29,6,2020,,0.0,False,45,01/03/2024,29,6,2020,Summer
28/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,28,6,2020,,0.0,False,45,01/03/2024,28,6,2020,Summer
27/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,27,6,2020,,0.0,False,45,01/03/2024,27,6,2020,Summer
26/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,26,6,2020,,0.0,False,45,01/03/2024,26,6,2020,Summer
25/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,25,6,2020,,0.0,False,45,01/03/2024,25,6,2020,Summer
24/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,24,6,2020,,0.0,False,45,01/03/2024,24,6,2020,Summer
23/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,23,6,2020,,0.0,False,45,01/03/2024,23,6,2020,Summer
22/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,22,6,2020,,0.0,False,45,01/03/2024,22,6,2020,Summer
21/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,21,6,2020,,0.0,False,45,01/03/2024,21,6,2020,Summer
20/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,20,6,2020,,0.0,False,45,01/03/2024,20,6,2020,Spring
19/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,19,6,2020,,0.0,False,45,01/03/2024,19,6,2020,Spring
18/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,18,6,2020,,0.0,False,45,01/03/2024,18,6,2020,Spring
17/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,17,6,2020,,0.0,False,45,01/03/2024,17,6,2020,Spring
16/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,16,6,2020,,0.0,False,45,01/03/2024,16,6,2020,Spring
15/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,15,6,2020,,0.0,False,45,01/03/2024,15,6,2020,Spring
14/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,14,6,2020,,0.0,False,45,01/03/2024,14,6,2020,Spring
13/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,13,6,2020,,0.0,False,45,01/03/2024,13,6,2020,Spring
12/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,12,6,2020,,0.0,False,45,01/03/2024,12,6,2020,Spring
11/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,11,6,2020,,0.0,False,45,01/03/2024,11,6,2020,Spring
10/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,10,6,2020,,0.0,False,45,01/03/2024,10,6,2020,Spring
09/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,9,6,2020,,0.0,False,45,01/03/2024,9,6,2020,Spring
08/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,8,6,2020,,0.0,False,45,01/03/2024,8,6,2020,Spring
07/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,7,6,2020,,0.0,False,45,01/03/2024,7,6,2020,Spring
06/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,6,6,2020,,0.0,False,45,01/03/2024,6,6,2020,Spring
05/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,5,6,2020,,0.0,False,45,01/03/2024,5,6,2020,Spring
04/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,4,6,2020,,0.0,False,45,01/03/2024,4,6,2020,Spring
03/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,3,6,2020,,0.0,False,45,01/03/2024,3,6,2020,Spring
02/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,2,6,2020,,0.0,False,45,01/03/2024,2,6,2020,Spring
01/06/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,1,6,2020,,0.0,False,45,01/03/2024,1,6,2020,Spring
31/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,31,5,2020,,0.0,False,46,01/03/2024,31,5,2020,Spring
30/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,30,5,2020,,0.0,False,46,01/03/2024,30,5,2020,Spring
29/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,29,5,2020,,0.0,False,46,01/03/2024,29,5,2020,Spring
28/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,28,5,2020,,0.0,False,46,01/03/2024,28,5,2020,Spring
27/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,27,5,2020,,0.0,False,46,01/03/2024,27,5,2020,Spring
26/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,26,5,2020,,0.0,False,46,01/03/2024,26,5,2020,Spring
25/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,25,5,2020,,0.0,False,46,01/03/2024,25,5,2020,Spring
24/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,24,5,2020,,0.0,False,46,01/03/2024,24,5,2020,Spring
23/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,23,5,2020,,0.0,False,46,01/03/2024,23,5,2020,Spring
22/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,22,5,2020,,0.0,False,46,01/03/2024,22,5,2020,Spring
21/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,21,5,2020,,0.0,False,46,01/03/2024,21,5,2020,Spring
20/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,20,5,2020,,0.0,False,46,01/03/2024,20,5,2020,Spring
19/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,19,5,2020,,0.0,False,46,01/03/2024,19,5,2020,Spring
18/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,18,5,2020,,0.0,False,46,01/03/2024,18,5,2020,Spring
17/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,17,5,2020,,0.0,False,46,01/03/2024,17,5,2020,Spring
16/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,16,5,2020,,0.0,False,46,01/03/2024,16,5,2020,Spring
15/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,15,5,2020,,0.0,False,46,01/03/2024,15,5,2020,Spring
14/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,14,5,2020,,0.0,False,46,01/03/2024,14,5,2020,Spring
13/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,13,5,2020,,0.0,False,46,01/03/2024,13,5,2020,Spring
12/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,12,5,2020,,0.0,False,46,01/03/2024,12,5,2020,Spring
11/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,11,5,2020,,0.0,False,46,01/03/2024,11,5,2020,Spring
10/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,10,5,2020,,0.0,False,46,01/03/2024,10,5,2020,Spring
09/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,9,5,2020,,0.0,False,46,01/03/2024,9,5,2020,Spring
08/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,8,5,2020,,0.0,False,46,01/03/2024,8,5,2020,Spring
07/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,7,5,2020,,0.0,False,46,01/03/2024,7,5,2020,Spring
06/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,6,5,2020,,0.0,False,46,01/03/2024,6,5,2020,Spring
05/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.0,5,5,2020,,0.0,False,46,01/03/2024,5,5,2020,Spring
04/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,4,5,2020,,0.0,False,46,01/03/2024,4,5,2020,Spring
03/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,3,5,2020,,0.0,False,46,01/03/2024,3,5,2020,Spring
02/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,2,5,2020,,0.0,False,46,01/03/2024,2,5,2020,Spring
01/05/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.11236523,1,5,2020,,0.0,False,46,01/03/2024,1,5,2020,Spring
30/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,30,4,2020,,0.0,False,47,01/03/2024,30,4,2020,Spring
29/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,29,4,2020,,0.0,False,47,01/03/2024,29,4,2020,Spring
28/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,28,4,2020,,0.0,False,47,01/03/2024,28,4,2020,Spring
27/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,27,4,2020,,0.0,False,47,01/03/2024,27,4,2020,Spring
26/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,26,4,2020,,0.0,False,47,01/03/2024,26,4,2020,Spring
25/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.22473046,25,4,2020,,0.0,False,47,01/03/2024,25,4,2020,Spring
24/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,24,4,2020,,0.0,False,47,01/03/2024,24,4,2020,Spring
23/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,23,4,2020,,0.0,False,47,01/03/2024,23,4,2020,Spring
22/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,22,4,2020,,0.0,False,47,01/03/2024,22,4,2020,Spring
21/04/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,0.44946093,21,4,2020,0.0,0.11236523194993006,False,47,01/03/2024,21,4,2020,Spring
20/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.33709570000000005,20,4,2020,,0.0,False,47,01/03/2024,20,4,2020,Spring
19/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.56182616,19,4,2020,,0.0,False,47,01/03/2024,19,4,2020,Spring
18/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.56182616,18,4,2020,,0.0,False,47,01/03/2024,18,4,2020,Spring
17/04/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,17,4,2020,0.0,0.11236523194993006,False,47,01/03/2024,17,4,2020,Spring
16/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.01128709,16,4,2020,,0.0,False,47,01/03/2024,16,4,2020,Spring
15/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,15,4,2020,,0.0,False,47,01/03/2024,15,4,2020,Spring
14/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,14,4,2020,,0.0,False,47,01/03/2024,14,4,2020,Spring
13/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,13,4,2020,,0.0,False,47,01/03/2024,13,4,2020,Spring
12/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,12,4,2020,,0.0,False,47,01/03/2024,12,4,2020,Spring
11/04/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,11,4,2020,0.0,0.11236523194993006,False,47,01/03/2024,11,4,2020,Spring
10/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,10,4,2020,,0.0,False,47,01/03/2024,10,4,2020,Spring
09/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,9,4,2020,,0.0,False,47,01/03/2024,9,4,2020,Spring
08/04/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,8,4,2020,0.0,0.11236523194993006,False,47,01/03/2024,8,4,2020,Spring
07/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,7,4,2020,,0.0,False,47,01/03/2024,7,4,2020,Spring
06/04/2020,2,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,6,4,2020,0.0,0.22473046389986007,False,47,01/03/2024,6,4,2020,Spring
05/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,1.12365232,5,4,2020,,0.0,False,47,01/03/2024,5,4,2020,Spring
04/04/2020,5,0,Fiji,FJ,FJI,889955.0,Oceania,1.23601755,4,4,2020,0.0,0.5618261597496502,False,47,01/03/2024,4,4,2020,Spring
03/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,0.67419139,3,4,2020,,0.0,False,47,01/03/2024,3,4,2020,Spring
02/04/2020,2,0,Fiji,FJ,FJI,889955.0,Oceania,0.78655662,2,4,2020,0.0,0.22473046389986007,False,47,01/03/2024,2,4,2020,Spring
01/04/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,1,4,2020,,0.0,False,47,01/03/2024,1,4,2020,Spring
31/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,31,3,2020,,0.0,False,48,01/03/2024,31,3,2020,Spring
30/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,30,3,2020,,0.0,False,48,01/03/2024,30,3,2020,Spring
29/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,29,3,2020,,0.0,False,48,01/03/2024,29,3,2020,Spring
28/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,28,3,2020,,0.0,False,48,01/03/2024,28,3,2020,Spring
27/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,27,3,2020,,0.0,False,48,01/03/2024,27,3,2020,Spring
26/03/2020,0,0,Fiji,FJ,FJI,889955.0,Oceania,,26,3,2020,,0.0,False,48,01/03/2024,26,3,2020,Spring
25/03/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,,25,3,2020,0.0,0.11236523194993006,False,48,01/03/2024,25,3,2020,Spring
24/03/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,,24,3,2020,0.0,0.11236523194993006,False,48,01/03/2024,24,3,2020,Spring
23/03/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,,23,3,2020,0.0,0.11236523194993006,False,48,01/03/2024,23,3,2020,Spring
22/03/2020,1,0,Fiji,FJ,FJI,889955.0,Oceania,,22,3,2020,0.0,0.11236523194993006,False,48,01/03/2024,22,3,2020,Spring
