current_date,temperature,uncertainty,city,country,lat,lon
2007-06-01,25.872,0.259,Izmir,Turkey,37.78,26.44
2007-07-01,27.836,0.4,Izmir,Turkey,37.78,26.44
2007-08-01,27.506,0.208,Izmir,Turkey,37.78,26.44
2007-09-01,23.526000000000003,0.279,Izmir,Turkey,37.78,26.44
2007-10-01,19.728,0.271,Izmir,Turkey,37.78,26.44
2007-11-01,15.206,0.121,Izmir,Turkey,37.78,26.44
2007-12-01,10.946,0.356,Izmir,Turkey,37.78,26.44
2008-01-01,9.439,0.434,Izmir,Turkey,37.78,26.44
2008-02-01,9.916,0.252,Izmir,Turkey,37.78,26.44
2008-03-01,14.864,0.257,Izmir,Turkey,37.78,26.44
2008-04-01,16.518,0.185,Izmir,Turkey,37.78,26.44
2008-05-01,19.993,0.223,Izmir,Turkey,37.78,26.44
2008-06-01,25.143,0.471,Izmir,Turkey,37.78,26.44
2008-07-01,26.77,0.423,Izmir,Turkey,37.78,26.44
2008-08-01,27.284,0.687,Izmir,Turkey,37.78,26.44
2008-09-01,23.251,0.318,Izmir,Turkey,37.78,26.44
2008-10-01,19.299,0.173,Izmir,Turkey,37.78,26.44
2008-11-01,16.553,0.267,Izmir,Turkey,37.78,26.44
2008-12-01,12.629,0.359,Izmir,Turkey,37.78,26.44
2009-01-01,11.812,0.278,Izmir,Turkey,37.78,26.44
2009-02-01,10.704,0.117,Izmir,Turkey,37.78,26.44
2009-03-01,12.064,0.321,Izmir,Turkey,37.78,26.44
2009-04-01,15.382,0.174,Izmir,Turkey,37.78,26.44
2009-05-01,20.115,0.382,Izmir,Turkey,37.78,26.44
2009-06-01,24.506,0.452,Izmir,Turkey,37.78,26.44
2009-07-01,27.242,0.746,Izmir,Turkey,37.78,26.44
2009-08-01,26.145,0.515,Izmir,Turkey,37.78,26.44
2009-09-01,22.613000000000003,0.355,Izmir,Turkey,37.78,26.44
2009-10-01,20.321,0.152,Izmir,Turkey,37.78,26.44
2009-11-01,15.715,0.327,Izmir,Turkey,37.78,26.44
2009-12-01,14.29,0.28,Izmir,Turkey,37.78,26.44
2010-01-01,11.856,0.335,Izmir,Turkey,37.78,26.44
2010-02-01,12.994000000000002,0.277,Izmir,Turkey,37.78,26.44
2010-03-01,13.722,0.396,Izmir,Turkey,37.78,26.44
2010-04-01,16.598,0.267,Izmir,Turkey,37.78,26.44
2010-05-01,20.879,0.265,Izmir,Turkey,37.78,26.44
2010-06-01,24.168000000000003,0.327,Izmir,Turkey,37.78,26.44
2010-07-01,27.199,0.4970000000000001,Izmir,Turkey,37.78,26.44
2010-08-01,28.352,0.369,Izmir,Turkey,37.78,26.44
2010-09-01,24.213,0.236,Izmir,Turkey,37.78,26.44
2010-10-01,18.856,0.303,Izmir,Turkey,37.78,26.44
2010-11-01,18.351,0.237,Izmir,Turkey,37.78,26.44
2010-12-01,14.061,0.285,Izmir,Turkey,37.78,26.44
2011-01-01,10.652,0.3720000000000001,Izmir,Turkey,37.78,26.44
2011-02-01,11.137,0.199,Izmir,Turkey,37.78,26.44
2011-03-01,12.034,0.293,Izmir,Turkey,37.78,26.44
2011-04-01,14.186,0.252,Izmir,Turkey,37.78,26.44
2011-05-01,18.957,0.172,Izmir,Turkey,37.78,26.44
2011-06-01,23.886,0.337,Izmir,Turkey,37.78,26.44
2011-07-01,27.044,0.58,Izmir,Turkey,37.78,26.44
2011-08-01,26.49,0.287,Izmir,Turkey,37.78,26.44
2011-09-01,24.727,0.386,Izmir,Turkey,37.78,26.44
2011-10-01,17.250999999999998,0.279,Izmir,Turkey,37.78,26.44
2011-11-01,12.627,0.672,Izmir,Turkey,37.78,26.44
2011-12-01,12.178999999999998,0.478,Izmir,Turkey,37.78,26.44
2012-01-01,8.353000000000002,0.333,Izmir,Turkey,37.78,26.44
2012-02-01,9.108,0.275,Izmir,Turkey,37.78,26.44
2012-03-01,11.909,0.236,Izmir,Turkey,37.78,26.44
2012-04-01,16.628,0.328,Izmir,Turkey,37.78,26.44
2012-05-01,19.718,0.483,Izmir,Turkey,37.78,26.44
2012-06-01,25.367,1.025,Izmir,Turkey,37.78,26.44
2012-07-01,28.952,0.906,Izmir,Turkey,37.78,26.44
2012-08-01,27.962,0.632,Izmir,Turkey,37.78,26.44
2012-09-01,24.374,0.632,Izmir,Turkey,37.78,26.44
2012-10-01,21.292,0.574,Izmir,Turkey,37.78,26.44
2012-11-01,17.107,0.56,Izmir,Turkey,37.78,26.44
2012-12-01,11.677,0.7070000000000001,Izmir,Turkey,37.78,26.44
2001-09-01,30.114,0.617,Jaipur,India,26.52,75.22
2001-10-01,27.758000000000003,0.204,Jaipur,India,26.52,75.22
2001-11-01,22.38000000000001,0.224,Jaipur,India,26.52,75.22
2001-12-01,18.232000000000006,0.307,Jaipur,India,26.52,75.22
2002-01-01,15.957,0.292,Jaipur,India,26.52,75.22
2002-02-01,18.649,0.335,Jaipur,India,26.52,75.22
2002-03-01,25.447,0.369,Jaipur,India,26.52,75.22
2002-04-01,31.699,0.213,Jaipur,India,26.52,75.22
2002-05-01,35.805,0.353,Jaipur,India,26.52,75.22
2002-06-01,34.747,0.4,Jaipur,India,26.52,75.22
2002-07-01,32.515,0.6940000000000001,Jaipur,India,26.52,75.22
2002-08-01,29.89,0.356,Jaipur,India,26.52,75.22
2002-09-01,29.588,1.086,Jaipur,India,26.52,75.22
2002-10-01,28.279,0.349,Jaipur,India,26.52,75.22
2002-11-01,22.85100000000001,0.5329999999999999,Jaipur,India,26.52,75.22
2002-12-01,18.953000000000007,0.327,Jaipur,India,26.52,75.22
2003-01-01,15.499,0.615,Jaipur,India,26.52,75.22
2003-02-01,19.199,0.276,Jaipur,India,26.52,75.22
2003-03-01,24.82,0.394,Jaipur,India,26.52,75.22
2003-04-01,31.435,0.434,Jaipur,India,26.52,75.22
2003-05-01,34.452,0.269,Jaipur,India,26.52,75.22
2003-06-01,34.614000000000004,0.479,Jaipur,India,26.52,75.22
2003-07-01,29.59800000000001,0.6809999999999999,Jaipur,India,26.52,75.22
2003-08-01,28.733,0.412,Jaipur,India,26.52,75.22
2003-09-01,28.279,0.353,Jaipur,India,26.52,75.22
2003-10-01,26.501,0.356,Jaipur,India,26.52,75.22
2003-11-01,21.947000000000006,0.273,Jaipur,India,26.52,75.22
2003-12-01,17.252000000000002,0.365,Jaipur,India,26.52,75.22
2004-01-01,15.923,0.534,Jaipur,India,26.52,75.22
2004-02-01,20.024,0.315,Jaipur,India,26.52,75.22
2004-03-01,27.533,0.4,Jaipur,India,26.52,75.22
2004-04-01,32.312,0.262,Jaipur,India,26.52,75.22
2004-05-01,34.357,0.136,Jaipur,India,26.52,75.22
2004-06-01,33.266,0.299,Jaipur,India,26.52,75.22
2004-07-01,31.85,0.348,Jaipur,India,26.52,75.22
2004-08-01,28.468000000000004,0.446,Jaipur,India,26.52,75.22
2004-09-01,29.956,0.184,Jaipur,India,26.52,75.22
2004-10-01,25.608,0.349,Jaipur,India,26.52,75.22
2004-11-01,22.387,0.325,Jaipur,India,26.52,75.22
2004-12-01,18.022,0.287,Jaipur,India,26.52,75.22
2005-01-01,15.081,0.185,Jaipur,India,26.52,75.22
2005-02-01,18.591,0.178,Jaipur,India,26.52,75.22
2005-03-01,25.326,0.302,Jaipur,India,26.52,75.22
2005-04-01,29.285,0.4,Jaipur,India,26.52,75.22
2005-05-01,33.614000000000004,0.515,Jaipur,India,26.52,75.22
2005-06-01,34.503,0.6779999999999999,Jaipur,India,26.52,75.22
2005-07-01,29.753,0.568,Jaipur,India,26.52,75.22
2005-08-01,29.661,0.531,Jaipur,India,26.52,75.22
2005-09-01,28.81,0.186,Jaipur,India,26.52,75.22
2005-10-01,26.446,0.329,Jaipur,India,26.52,75.22
2005-11-01,21.983,0.385,Jaipur,India,26.52,75.22
2005-12-01,16.214000000000002,0.332,Jaipur,India,26.52,75.22
2006-01-01,16.692,0.241,Jaipur,India,26.52,75.22
2006-02-01,22.991,0.412,Jaipur,India,26.52,75.22
2006-03-01,23.915,0.32,Jaipur,India,26.52,75.22
2006-04-01,30.657,0.593,Jaipur,India,26.52,75.22
2006-05-01,35.271,0.48,Jaipur,India,26.52,75.22
2006-06-01,32.751,0.5870000000000001,Jaipur,India,26.52,75.22
2006-07-01,30.36,0.386,Jaipur,India,26.52,75.22
2006-08-01,28.158,0.662,Jaipur,India,26.52,75.22
2006-09-01,29.134,0.33,Jaipur,India,26.52,75.22
2006-10-01,27.46,0.338,Jaipur,India,26.52,75.22
2006-11-01,22.232000000000006,0.685,Jaipur,India,26.52,75.22
2006-12-01,17.537000000000006,0.31,Jaipur,India,26.52,75.22
2007-01-01,16.383,0.258,Jaipur,India,26.52,75.22
2007-02-01,19.864,0.31,Jaipur,India,26.52,75.22
2007-03-01,23.956,0.156,Jaipur,India,26.52,75.22
2007-04-01,31.836,0.669,Jaipur,India,26.52,75.22
2007-05-01,34.501999999999995,0.404,Jaipur,India,26.52,75.22
2007-06-01,33.974000000000004,0.272,Jaipur,India,26.52,75.22
2007-07-01,30.207,0.722,Jaipur,India,26.52,75.22
2007-08-01,29.032,0.917,Jaipur,India,26.52,75.22
2007-09-01,29.152,0.701,Jaipur,India,26.52,75.22
2007-10-01,26.576,0.245,Jaipur,India,26.52,75.22
2007-11-01,22.803,0.361,Jaipur,India,26.52,75.22
2007-12-01,16.919,0.399,Jaipur,India,26.52,75.22
2008-01-01,15.263,0.318,Jaipur,India,26.52,75.22
2008-02-01,17.495,0.281,Jaipur,India,26.52,75.22
2008-03-01,26.659,0.203,Jaipur,India,26.52,75.22
2008-04-01,29.8,0.8390000000000001,Jaipur,India,26.52,75.22
2008-05-01,32.948,0.39,Jaipur,India,26.52,75.22
2008-06-01,31.267,0.443,Jaipur,India,26.52,75.22
2008-07-01,30.211,0.148,Jaipur,India,26.52,75.22
2008-08-01,28.477,0.374,Jaipur,India,26.52,75.22
2008-09-01,28.674,0.502,Jaipur,India,26.52,75.22
2008-10-01,28.107,0.4970000000000001,Jaipur,India,26.52,75.22
2008-11-01,22.381,0.5770000000000001,Jaipur,India,26.52,75.22
2008-12-01,19.249,0.396,Jaipur,India,26.52,75.22
2009-01-01,17.614,0.289,Jaipur,India,26.52,75.22
2009-02-01,20.866,0.25,Jaipur,India,26.52,75.22
2009-03-01,25.883000000000003,0.274,Jaipur,India,26.52,75.22
2009-04-01,30.481,0.339,Jaipur,India,26.52,75.22
2009-05-01,35.146,0.456,Jaipur,India,26.52,75.22
2009-06-01,34.641,0.778,Jaipur,India,26.52,75.22
2009-07-01,30.838,0.455,Jaipur,India,26.52,75.22
2009-08-01,30.082,0.503,Jaipur,India,26.52,75.22
2009-09-01,30.229,0.409,Jaipur,India,26.52,75.22
2009-10-01,27.098000000000003,0.268,Jaipur,India,26.52,75.22
2009-11-01,21.666,0.399,Jaipur,India,26.52,75.22
2009-12-01,18.49,0.524,Jaipur,India,26.52,75.22
2010-01-01,16.008,0.474,Jaipur,India,26.52,75.22
2010-02-01,20.405,0.23,Jaipur,India,26.52,75.22
2010-03-01,28.112,0.235,Jaipur,India,26.52,75.22
2010-04-01,33.051,0.504,Jaipur,India,26.52,75.22
2010-05-01,36.477,0.318,Jaipur,India,26.52,75.22
2010-06-01,34.811,0.223,Jaipur,India,26.52,75.22
2010-07-01,30.73,0.395,Jaipur,India,26.52,75.22
2010-08-01,28.769,0.639,Jaipur,India,26.52,75.22
2010-09-01,27.906,0.61,Jaipur,India,26.52,75.22
2010-10-01,27.461,0.6970000000000001,Jaipur,India,26.52,75.22
2010-11-01,21.877,0.6729999999999999,Jaipur,India,26.52,75.22
2010-12-01,16.214000000000002,0.342,Jaipur,India,26.52,75.22
2011-01-01,14.783,0.296,Jaipur,India,26.52,75.22
2011-02-01,19.312,0.28,Jaipur,India,26.52,75.22
2011-03-01,25.099,0.334,Jaipur,India,26.52,75.22
2011-04-01,29.671,0.231,Jaipur,India,26.52,75.22
2011-05-01,34.878,0.292,Jaipur,India,26.52,75.22
2011-06-01,33.295,0.414,Jaipur,India,26.52,75.22
2011-07-01,30.046,0.6609999999999999,Jaipur,India,26.52,75.22
2011-08-01,28.697,0.384,Jaipur,India,26.52,75.22
2011-09-01,27.868,0.46,Jaipur,India,26.52,75.22
2011-10-01,26.587,0.186,Jaipur,India,26.52,75.22
2011-11-01,23.239,0.346,Jaipur,India,26.52,75.22
2011-12-01,17.523,0.366,Jaipur,India,26.52,75.22
2012-01-01,14.748,0.333,Jaipur,India,26.52,75.22
2012-02-01,17.858,0.302,Jaipur,India,26.52,75.22
2012-03-01,24.584,0.288,Jaipur,India,26.52,75.22
2012-04-01,29.954,0.353,Jaipur,India,26.52,75.22
2012-05-01,34.222,0.468,Jaipur,India,26.52,75.22
2012-06-01,34.802,0.159,Jaipur,India,26.52,75.22
2012-07-01,31.487,0.448,Jaipur,India,26.52,75.22
2012-08-01,28.446,0.424,Jaipur,India,26.52,75.22
2012-09-01,28.508000000000003,0.227,Jaipur,India,26.52,75.22
2012-10-01,26.354,0.529,Jaipur,India,26.52,75.22
2012-11-01,21.736,0.422,Jaipur,India,26.52,75.22
2012-12-01,17.915000000000006,0.483,Jaipur,India,26.52,75.22
2001-09-01,27.013,0.439,Jakarta,Indonesia,-5.63,106.55
2001-10-01,26.695,0.314,Jakarta,Indonesia,-5.63,106.55
2001-11-01,26.786,0.219,Jakarta,Indonesia,-5.63,106.55
2001-12-01,26.989,0.481,Jakarta,Indonesia,-5.63,106.55
2002-01-01,26.671,0.317,Jakarta,Indonesia,-5.63,106.55
2002-02-01,26.86,0.474,Jakarta,Indonesia,-5.63,106.55
2002-03-01,27.678,0.206,Jakarta,Indonesia,-5.63,106.55
2002-04-01,27.58,0.215,Jakarta,Indonesia,-5.63,106.55
2002-05-01,28.196,0.259,Jakarta,Indonesia,-5.63,106.55
2002-06-01,27.875,0.293,Jakarta,Indonesia,-5.63,106.55
2002-07-01,27.338,0.433,Jakarta,Indonesia,-5.63,106.55
2002-08-01,27.14,0.518,Jakarta,Indonesia,-5.63,106.55
2002-09-01,27.154,0.439,Jakarta,Indonesia,-5.63,106.55
2002-10-01,27.57,0.313,Jakarta,Indonesia,-5.63,106.55
2002-11-01,27.394,0.214,Jakarta,Indonesia,-5.63,106.55
2002-12-01,27.346,0.179,Jakarta,Indonesia,-5.63,106.55
2003-01-01,27.606,0.191,Jakarta,Indonesia,-5.63,106.55
2003-02-01,27.048,0.253,Jakarta,Indonesia,-5.63,106.55
2003-03-01,27.837,0.156,Jakarta,Indonesia,-5.63,106.55
2003-04-01,28.109,0.341,Jakarta,Indonesia,-5.63,106.55
2003-05-01,28.378,0.277,Jakarta,Indonesia,-5.63,106.55
2003-06-01,28.162,0.362,Jakarta,Indonesia,-5.63,106.55
2003-07-01,27.545,0.479,Jakarta,Indonesia,-5.63,106.55
2003-08-01,27.432,0.431,Jakarta,Indonesia,-5.63,106.55
2003-09-01,27.184,0.369,Jakarta,Indonesia,-5.63,106.55
2003-10-01,27.041,0.419,Jakarta,Indonesia,-5.63,106.55
2003-11-01,27.318,0.216,Jakarta,Indonesia,-5.63,106.55
2003-12-01,26.552,0.16,Jakarta,Indonesia,-5.63,106.55
2004-01-01,27.155,0.359,Jakarta,Indonesia,-5.63,106.55
2004-02-01,27.064,0.184,Jakarta,Indonesia,-5.63,106.55
2004-03-01,27.748,0.192,Jakarta,Indonesia,-5.63,106.55
2004-04-01,28.209,0.206,Jakarta,Indonesia,-5.63,106.55
2004-05-01,27.97,0.158,Jakarta,Indonesia,-5.63,106.55
2004-06-01,27.524,0.416,Jakarta,Indonesia,-5.63,106.55
2004-07-01,26.962,0.274,Jakarta,Indonesia,-5.63,106.55
2004-08-01,27.097,0.349,Jakarta,Indonesia,-5.63,106.55
2004-09-01,27.456,0.234,Jakarta,Indonesia,-5.63,106.55
2004-10-01,27.638,0.407,Jakarta,Indonesia,-5.63,106.55
2004-11-01,27.361,0.231,Jakarta,Indonesia,-5.63,106.55
2004-12-01,26.897,0.287,Jakarta,Indonesia,-5.63,106.55
2005-01-01,26.606,0.309,Jakarta,Indonesia,-5.63,106.55
2005-02-01,27.167,0.297,Jakarta,Indonesia,-5.63,106.55
2005-03-01,27.6,0.321,Jakarta,Indonesia,-5.63,106.55
2005-04-01,27.983,0.197,Jakarta,Indonesia,-5.63,106.55
2005-05-01,28.189,0.231,Jakarta,Indonesia,-5.63,106.55
2005-06-01,27.608,0.228,Jakarta,Indonesia,-5.63,106.55
2005-07-01,27.084,0.296,Jakarta,Indonesia,-5.63,106.55
2005-08-01,26.987,0.4320000000000001,Jakarta,Indonesia,-5.63,106.55
2005-09-01,27.189,0.35,Jakarta,Indonesia,-5.63,106.55
2005-10-01,26.821,0.14,Jakarta,Indonesia,-5.63,106.55
2005-11-01,26.795,0.234,Jakarta,Indonesia,-5.63,106.55
2005-12-01,26.617,0.198,Jakarta,Indonesia,-5.63,106.55
2006-01-01,26.461,0.326,Jakarta,Indonesia,-5.63,106.55
2006-02-01,27.287,0.275,Jakarta,Indonesia,-5.63,106.55
2006-03-01,27.459,0.217,Jakarta,Indonesia,-5.63,106.55
2006-04-01,27.529,0.248,Jakarta,Indonesia,-5.63,106.55
2006-05-01,27.844,0.263,Jakarta,Indonesia,-5.63,106.55
2006-06-01,27.415,0.581,Jakarta,Indonesia,-5.63,106.55
2006-07-01,27.32,0.349,Jakarta,Indonesia,-5.63,106.55
2006-08-01,26.9,0.382,Jakarta,Indonesia,-5.63,106.55
2006-09-01,27.1,0.363,Jakarta,Indonesia,-5.63,106.55
2006-10-01,27.887,0.435,Jakarta,Indonesia,-5.63,106.55
2006-11-01,28.12,0.286,Jakarta,Indonesia,-5.63,106.55
2006-12-01,27.328000000000003,0.348,Jakarta,Indonesia,-5.63,106.55
2007-01-01,27.41200000000001,0.377,Jakarta,Indonesia,-5.63,106.55
2007-02-01,26.804,0.453,Jakarta,Indonesia,-5.63,106.55
2007-03-01,27.481,0.279,Jakarta,Indonesia,-5.63,106.55
2007-04-01,27.531,0.266,Jakarta,Indonesia,-5.63,106.55
2007-05-01,28.003,0.132,Jakarta,Indonesia,-5.63,106.55
2007-06-01,27.345,0.33,Jakarta,Indonesia,-5.63,106.55
2007-07-01,27.146,0.254,Jakarta,Indonesia,-5.63,106.55
2007-08-01,26.937,0.294,Jakarta,Indonesia,-5.63,106.55
2007-09-01,27.079,0.371,Jakarta,Indonesia,-5.63,106.55
2007-10-01,27.057,0.235,Jakarta,Indonesia,-5.63,106.55
2007-11-01,27.232,0.297,Jakarta,Indonesia,-5.63,106.55
2007-12-01,26.457,0.398,Jakarta,Indonesia,-5.63,106.55
2008-01-01,27.088,0.5539999999999999,Jakarta,Indonesia,-5.63,106.55
2008-02-01,26.439,0.291,Jakarta,Indonesia,-5.63,106.55
2008-03-01,27.003,0.201,Jakarta,Indonesia,-5.63,106.55
2008-04-01,27.359,0.16,Jakarta,Indonesia,-5.63,106.55
2008-05-01,27.833,0.114,Jakarta,Indonesia,-5.63,106.55
2008-06-01,27.222,0.375,Jakarta,Indonesia,-5.63,106.55
2008-07-01,26.878,0.112,Jakarta,Indonesia,-5.63,106.55
2008-08-01,26.679,0.257,Jakarta,Indonesia,-5.63,106.55
2008-09-01,26.974,0.147,Jakarta,Indonesia,-5.63,106.55
2008-10-01,26.802,0.337,Jakarta,Indonesia,-5.63,106.55
2008-11-01,26.864,0.123,Jakarta,Indonesia,-5.63,106.55
2008-12-01,26.533,0.187,Jakarta,Indonesia,-5.63,106.55
2009-01-01,26.292,0.297,Jakarta,Indonesia,-5.63,106.55
2009-02-01,26.506,0.285,Jakarta,Indonesia,-5.63,106.55
2009-03-01,27.437,0.195,Jakarta,Indonesia,-5.63,106.55
2009-04-01,27.812,0.408,Jakarta,Indonesia,-5.63,106.55
2009-05-01,27.989,0.354,Jakarta,Indonesia,-5.63,106.55
2009-06-01,27.796,0.361,Jakarta,Indonesia,-5.63,106.55
2009-07-01,27.281,0.421,Jakarta,Indonesia,-5.63,106.55
2009-08-01,27.291,0.327,Jakarta,Indonesia,-5.63,106.55
2009-09-01,27.727,0.202,Jakarta,Indonesia,-5.63,106.55
2009-10-01,27.296,0.368,Jakarta,Indonesia,-5.63,106.55
2009-11-01,27.105,0.179,Jakarta,Indonesia,-5.63,106.55
2009-12-01,27.19100000000001,0.304,Jakarta,Indonesia,-5.63,106.55
2010-01-01,26.78700000000001,0.413,Jakarta,Indonesia,-5.63,106.55
2010-02-01,27.568,0.291,Jakarta,Indonesia,-5.63,106.55
2010-03-01,27.899,0.275,Jakarta,Indonesia,-5.63,106.55
2010-04-01,28.607,0.106,Jakarta,Indonesia,-5.63,106.55
2010-05-01,28.49,0.263,Jakarta,Indonesia,-5.63,106.55
2010-06-01,27.388,0.334,Jakarta,Indonesia,-5.63,106.55
2010-07-01,27.038,0.455,Jakarta,Indonesia,-5.63,106.55
2010-08-01,27.093000000000004,0.3,Jakarta,Indonesia,-5.63,106.55
2010-09-01,26.297,0.227,Jakarta,Indonesia,-5.63,106.55
2010-10-01,26.32,0.246,Jakarta,Indonesia,-5.63,106.55
2010-11-01,26.879,0.174,Jakarta,Indonesia,-5.63,106.55
2010-12-01,26.602,0.349,Jakarta,Indonesia,-5.63,106.55
2011-01-01,26.558000000000003,0.396,Jakarta,Indonesia,-5.63,106.55
2011-02-01,27.034,0.328,Jakarta,Indonesia,-5.63,106.55
2011-03-01,27.241,0.091,Jakarta,Indonesia,-5.63,106.55
2011-04-01,27.654,0.28,Jakarta,Indonesia,-5.63,106.55
2011-05-01,27.889,0.231,Jakarta,Indonesia,-5.63,106.55
2011-06-01,27.709,0.37,Jakarta,Indonesia,-5.63,106.55
2011-07-01,27.072,0.256,Jakarta,Indonesia,-5.63,106.55
2011-08-01,27.091,0.159,Jakarta,Indonesia,-5.63,106.55
2011-09-01,27.209,0.192,Jakarta,Indonesia,-5.63,106.55
2011-10-01,27.036,0.3,Jakarta,Indonesia,-5.63,106.55
2011-11-01,27.179,0.324,Jakarta,Indonesia,-5.63,106.55
2011-12-01,27.246,0.411,Jakarta,Indonesia,-5.63,106.55
2012-01-01,26.913,0.578,Jakarta,Indonesia,-5.63,106.55
2012-02-01,27.287,0.388,Jakarta,Indonesia,-5.63,106.55
2012-03-01,27.69100000000001,0.229,Jakarta,Indonesia,-5.63,106.55
2012-04-01,27.609,0.267,Jakarta,Indonesia,-5.63,106.55
2012-05-01,28.129,0.181,Jakarta,Indonesia,-5.63,106.55
2012-06-01,27.718000000000004,0.257,Jakarta,Indonesia,-5.63,106.55
2012-07-01,27.101,0.249,Jakarta,Indonesia,-5.63,106.55
2012-08-01,27.049,0.192,Jakarta,Indonesia,-5.63,106.55
2012-09-01,27.433000000000003,0.403,Jakarta,Indonesia,-5.63,106.55
2012-10-01,27.317,0.616,Jakarta,Indonesia,-5.63,106.55
2012-11-01,27.094,0.349,Jakarta,Indonesia,-5.63,106.55
2012-12-01,27.011,0.314,Jakarta,Indonesia,-5.63,106.55
2001-09-01,32.09,0.248,Jiddah,Saudi Arabia,21.7,38.94
2001-10-01,30.151,0.259,Jiddah,Saudi Arabia,21.7,38.94
2001-11-01,27.828000000000007,0.272,Jiddah,Saudi Arabia,21.7,38.94
2001-12-01,26.195,0.452,Jiddah,Saudi Arabia,21.7,38.94
2002-01-01,22.338,0.421,Jiddah,Saudi Arabia,21.7,38.94
2002-02-01,24.74,0.359,Jiddah,Saudi Arabia,21.7,38.94
2002-03-01,25.812,0.268,Jiddah,Saudi Arabia,21.7,38.94
2002-04-01,27.091,0.266,Jiddah,Saudi Arabia,21.7,38.94
2002-05-01,28.69,0.605,Jiddah,Saudi Arabia,21.7,38.94
2002-06-01,31.201,0.233,Jiddah,Saudi Arabia,21.7,38.94
2002-07-01,33.334,0.408,Jiddah,Saudi Arabia,21.7,38.94
2002-08-01,33.361,0.519,Jiddah,Saudi Arabia,21.7,38.94
2002-09-01,32.004,0.283,Jiddah,Saudi Arabia,21.7,38.94
2002-10-01,30.655,0.71,Jiddah,Saudi Arabia,21.7,38.94
2002-11-01,28.614,0.327,Jiddah,Saudi Arabia,21.7,38.94
2002-12-01,24.944000000000003,0.504,Jiddah,Saudi Arabia,21.7,38.94
2003-01-01,23.973000000000003,0.343,Jiddah,Saudi Arabia,21.7,38.94
2003-02-01,23.524,0.504,Jiddah,Saudi Arabia,21.7,38.94
2003-03-01,24.558000000000003,1.864,Jiddah,Saudi Arabia,21.7,38.94
2003-04-01,27.48,0.426,Jiddah,Saudi Arabia,21.7,38.94
2003-05-01,31.155,0.7909999999999999,Jiddah,Saudi Arabia,21.7,38.94
2003-06-01,31.736,0.293,Jiddah,Saudi Arabia,21.7,38.94
2003-07-01,32.398,0.7070000000000001,Jiddah,Saudi Arabia,21.7,38.94
2003-08-01,33.381,0.411,Jiddah,Saudi Arabia,21.7,38.94
2003-09-01,32.629,1.08,Jiddah,Saudi Arabia,21.7,38.94
2003-10-01,30.274,0.463,Jiddah,Saudi Arabia,21.7,38.94
2003-11-01,28.328000000000007,0.458,Jiddah,Saudi Arabia,21.7,38.94
2003-12-01,26.018,0.326,Jiddah,Saudi Arabia,21.7,38.94
2004-01-01,24.276,1.267,Jiddah,Saudi Arabia,21.7,38.94
2004-02-01,23.56,0.302,Jiddah,Saudi Arabia,21.7,38.94
2004-03-01,25.601,0.588,Jiddah,Saudi Arabia,21.7,38.94
2004-04-01,27.38,0.31,Jiddah,Saudi Arabia,21.7,38.94
2004-05-01,30.333,0.505,Jiddah,Saudi Arabia,21.7,38.94
2004-06-01,30.938,0.222,Jiddah,Saudi Arabia,21.7,38.94
2004-07-01,32.692,0.291,Jiddah,Saudi Arabia,21.7,38.94
2004-08-01,32.36,0.513,Jiddah,Saudi Arabia,21.7,38.94
2004-09-01,31.518,0.267,Jiddah,Saudi Arabia,21.7,38.94
2004-10-01,30.036,0.473,Jiddah,Saudi Arabia,21.7,38.94
2004-11-01,28.581000000000003,0.292,Jiddah,Saudi Arabia,21.7,38.94
2004-12-01,24.857,0.442,Jiddah,Saudi Arabia,21.7,38.94
2005-01-01,22.386,0.41,Jiddah,Saudi Arabia,21.7,38.94
2005-02-01,24.013,0.41,Jiddah,Saudi Arabia,21.7,38.94
2005-03-01,25.402,0.294,Jiddah,Saudi Arabia,21.7,38.94
2005-04-01,28.144,0.338,Jiddah,Saudi Arabia,21.7,38.94
2005-05-01,28.984,0.512,Jiddah,Saudi Arabia,21.7,38.94
2005-06-01,31.431,0.52,Jiddah,Saudi Arabia,21.7,38.94
2005-07-01,32.5,0.469,Jiddah,Saudi Arabia,21.7,38.94
2005-08-01,33.485,0.5429999999999999,Jiddah,Saudi Arabia,21.7,38.94
2005-09-01,32.164,0.212,Jiddah,Saudi Arabia,21.7,38.94
2005-10-01,29.925,0.349,Jiddah,Saudi Arabia,21.7,38.94
2005-11-01,27.589,0.419,Jiddah,Saudi Arabia,21.7,38.94
2005-12-01,26.323,0.264,Jiddah,Saudi Arabia,21.7,38.94
2006-01-01,24.529,0.596,Jiddah,Saudi Arabia,21.7,38.94
2006-02-01,24.75,0.369,Jiddah,Saudi Arabia,21.7,38.94
2006-03-01,25.309,0.414,Jiddah,Saudi Arabia,21.7,38.94
2006-04-01,26.693,0.299,Jiddah,Saudi Arabia,21.7,38.94
2006-05-01,29.867,0.622,Jiddah,Saudi Arabia,21.7,38.94
2006-06-01,32.161,0.318,Jiddah,Saudi Arabia,21.7,38.94
2006-07-01,32.337,0.684,Jiddah,Saudi Arabia,21.7,38.94
2006-08-01,33.453,0.617,Jiddah,Saudi Arabia,21.7,38.94
2006-09-01,32.148,0.35,Jiddah,Saudi Arabia,21.7,38.94
2006-10-01,30.191,0.276,Jiddah,Saudi Arabia,21.7,38.94
