post,lat,lon,inside,common_dist,current_date,description,weapon,district,neighborhood
1.2860609329623105,-0.39078467920409626,-1.2284055435491121,0.0,1.0,2012-07-14 10:00:00,LARCENY,NONE,SOUTHWESTERN,Carroll-South Hilton
-0.9935805983827833,-0.7058850533677987,2.0292918013975907,1.0,1.0,2015-06-17 06:05:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Holabird Industrial Park
-0.2742947061887554,0.24866772086901984,1.076161191506324,0.0,1.0,2013-07-25 15:10:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison
1.2936724238849986,-0.19432313330930578,-1.3751871824509285,1.0,1.0,2011-04-08 22:45:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Edgewood
0.48685438608005727,0.9855345716766705,-1.6518871975328808,0.0,1.0,2011-02-10 17:25:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Cross Country
-0.35421536087698074,0.2649941651262332,0.5493623645090951,0.0,1.0,2015-05-08 09:57:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Coldstream Homestead Montebello
0.7913140229875824,-0.28393717178760186,-0.40115562721419984,1.0,1.0,2011-03-25 13:40:00,COMMON ASSAULT,HANDS,WESTERN,Poppleton
0.4183509677758641,0.5394598335831507,-1.100624764052016,0.0,1.0,2014-06-18 16:00:00,AUTO THEFT,NONE,NORTHWESTERN,Central Park Heights
-1.0011920893054715,-0.2930074185971935,1.4744667067785517,0.0,1.0,2013-10-03 15:00:00,LARCENY,NONE,SOUTHEASTERN,Pulaski Industrial Area
-0.2742947061887554,0.2934747401082323,1.2419436898128604,0.0,1.0,2012-04-18 16:45:00,LARCENY FROM AUTO,NONE,NORTHEASTERN,Belair-Edison
0.8331772230623671,-0.008201668777331188,-1.064048109698048,1.0,1.0,2012-12-04 00:00:00,LARCENY,NONE,WESTERN,Coppin Heights/Ash-Co-East
0.41454522231452007,0.5846296626947315,-1.3514361081948598,0.0,1.0,2014-08-27 22:00:00,AUTO THEFT,NONE,NORTHWESTERN,Lucille Park
0.528717586154842,0.3348350655597536,-1.1787657983542728,1.0,1.0,2015-08-08 10:30:00,BURGLARY,NONE,NORTHWESTERN,Ashburton
-0.9973863438441275,-0.38135162252226534,1.4989303132621878,1.0,1.0,2013-01-03 11:45:00,LARCENY,NONE,SOUTHEASTERN,Greektown
-0.3466038699542926,0.7469870805856224,0.452933003030023,1.0,1.0,2012-04-27 22:45:00,BURGLARY,NONE,NORTHEASTERN,New Northwood
0.41454522231452007,0.6114775932510093,-1.411763836805234,0.0,1.0,2013-03-20 19:00:00,LARCENY FROM AUTO,NONE,NORTHWESTERN,Lucille Park
-0.9973863438441275,-0.37137435103168875,1.8409457825478228,1.0,1.0,2013-06-07 17:50:00,LARCENY,NONE,SOUTHEASTERN,Pulaski Industrial Area
0.07583387625489842,0.7663974087580299,0.3695667323914849,0.0,1.0,2015-12-07 19:30:00,LARCENY FROM AUTO,NONE,NORTHERN,Kenilworth Park
0.06441663987086622,0.6844023775997238,0.12873083943627076,0.0,1.0,2014-08-10 13:00:00,LARCENY FROM AUTO,NONE,NORTHERN,Kernewood
-0.6548692523231617,0.017013617353096363,0.838887959689284,1.0,1.0,2011-01-13 10:00:00,BURGLARY,NONE,EASTERN,Berea
-0.35421536087698074,0.3484404357740121,0.7198950776669802,1.0,1.0,2011-01-26 01:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Coldstream Homestead Montebello
-1.4921332538188556,-0.3895148446507431,0.14250646250470964,0.0,1.0,2012-11-10 10:30:00,LARCENY FROM AUTO,NONE,CENTRAL,Inner Harbor
1.6666354790967168,-0.6507379527657703,0.04868971919360931,0.0,1.0,2011-01-05 01:10:00,COMMON ASSAULT,HANDS,SOUTHERN,South Baltimore
-0.24004299703665885,0.4529296790200488,1.9423628696208786,1.0,1.0,2012-10-15 18:30:00,AUTO THEFT,NONE,NORTHEASTERN,Cedonia
0.7913140229875824,-0.32693014166497336,-0.26886214360838967,1.0,1.0,2012-04-13 21:00:00,COMMON ASSAULT,HANDS,CENTRAL,Poppleton
-0.730984161550043,-0.23568345876082705,0.3690917109065525,1.0,1.0,2012-06-17 02:40:00,COMMON ASSAULT,HANDS,EASTERN,Oldtown
-0.308546415340852,0.864900289109669,1.2813704730777726,1.0,1.0,2014-09-01 20:30:00,BURGLARY,NONE,NORTHEASTERN,Hamilton Hills
1.556268860717739,-1.3076052267133333,0.2831128220997051,1.0,1.0,2011-03-31 14:30:00,BURGLARY,NONE,SOUTHERN,Brooklyn
0.528717586154842,0.3596875418179418,-1.1353013324659167,1.0,1.0,2016-08-17 18:05:00,COMMON ASSAULT,HANDS,NORTHWESTERN,East Arlington
1.1756943145833327,0.0182834519064495,-1.1286510316741634,1.0,1.0,2013-09-16 22:10:00,BURGLARY,NONE,SOUTHWESTERN,Northwest Community Action
1.1680828236606446,0.039326424504707226,-1.1186755804865336,0.0,1.0,2012-12-11 18:00:00,AUTO THEFT,NONE,SOUTHWESTERN,Walbrook
-1.3779608899785338,-0.23532064888845886,0.033014010184765935,1.0,1.0,2011-03-19 05:53:00,LARCENY FROM AUTO,NONE,CENTRAL,Mount Vernon
1.5905205698698357,-1.093728806944096,-0.2786000840533846,0.0,1.0,2014-04-28 10:40:00,COMMON ASSAULT,HANDS,SOUTHERN,Cherry Hill
-0.3466038699542926,0.7067151847512056,0.5579127512412528,1.0,1.0,2011-04-10 23:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,New Northwood
-1.0354437984575682,-0.4522809525728903,0.926054402208631,0.0,1.0,2012-06-14 01:15:00,LARCENY FROM AUTO,NONE,SOUTHEASTERN,Canton
-0.2324315061139707,0.24921193567763658,1.6457119521640042,1.0,1.0,2016-04-22 01:43:00,LARCENY,NONE,NORTHEASTERN,Frankford
0.06441663987086622,0.8355126894468139,-0.15248187975439528,0.0,1.0,2011-11-28 16:50:00,LARCENY FROM AUTO,NONE,NORTHERN,Wyndhurst
1.6285780244832764,-0.5257499517302215,-0.23632317187786572,0.0,1.0,2013-11-10 02:00:00,LARCENY FROM AUTO,NONE,SOUTHERN,Washington Village/Pigtown
-1.1077529622231053,-0.41654418014326944,0.5213360968869475,0.0,1.0,2012-06-24 16:00:00,LARCENY,NONE,SOUTHEASTERN,Fells Point
-0.9935805983827833,-0.6224387827200197,1.9782269917472792,0.0,1.0,2016-02-29 21:00:00,BURGLARY,NONE,SOUTHEASTERN,Broening Manor
0.7989255139102704,-0.354322287029739,-0.8790272412441567,1.0,1.0,2016-01-06 12:00:00,BURGLARY,NONE,WESTERN,Penrose/Fayette Street Outreach
0.14433729455909156,0.6192780055071188,-0.07552839916497552,1.0,1.0,2012-09-09 10:50:00,BURGLARY,NONE,NORTHERN,Guilford
-0.6168117977097212,0.09846443370291465,0.4420075088721908,1.0,1.0,2011-07-07 10:40:00,LARCENY,NONE,EASTERN,East Baltimore Midway
-0.3389923790316045,0.8752403704726138,0.9569307987413854,0.0,1.0,2015-07-21 21:00:00,LARCENY FROM AUTO,NONE,NORTHEASTERN,Loch Raven
1.548657369795051,-1.3495097669733425,0.5560126653008484,0.0,1.0,2012-09-14 20:00:00,LARCENY,NONE,SOUTHERN,Curtis Bay
1.624772279021932,-0.43577310337955727,-0.24273596192698402,0.0,1.0,2014-03-11 21:30:00,LARCENY,NONE,SOUTHERN,Barre Circle
0.7913140229875824,-0.3202181590258395,-0.41801888993588043,1.0,1.0,2014-02-27 17:00:00,BURGLARY,NONE,WESTERN,Poppleton
-0.6967324523979465,-0.2306041205475434,0.6666926713336292,1.0,1.0,2012-06-10 02:56:00,AGG. ASSAULT,KNIFE,EASTERN,CARE
0.4183509677758641,0.6479399854253665,-1.3782748221041703,0.0,1.0,2016-10-22 16:00:00,LARCENY,NONE,NORTHWESTERN,Central Park Heights
-1.3817666354398779,-0.10289504546903983,0.034914096125170435,0.0,1.0,2013-08-28 09:30:00,LARCENY FROM AUTO,NONE,CENTRAL,Mid-Town Belvedere
0.9054863868279043,-0.022532658736455023,-0.6894936686815515,0.0,1.0,2014-08-01 22:00:00,AUTO THEFT,NONE,WESTERN,Sandtown-Winchester
0.06441663987086622,0.8859432617079268,-0.4132686750848692,1.0,1.0,2013-10-24 16:30:00,LARCENY,NONE,NORTHERN,Wyndhurst
0.07202813079355436,0.9875300259748889,0.3942678496177559,0.0,1.0,2015-06-21 19:30:00,LARCENY FROM AUTO,NONE,NORTHERN,Chinquapin Park
0.5211060952321538,0.12839624817438655,-1.714115012083322,0.0,1.0,2012-03-28 07:30:00,LARCENY,NONE,NORTHWESTERN,Windsor Hills
1.6361895154059645,-0.4530065723176267,-0.7222701511547104,1.0,1.0,2012-07-16 19:17:00,COMMON ASSAULT,HANDS,SOUTHERN,Carrollton Ridge
0.44499118600527254,0.4899362860030228,-1.6200607580299242,1.0,1.0,2013-11-12 02:34:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Dorchester
-0.2971291789568198,0.7128829525817229,1.2291181097146238,1.0,1.0,2012-12-10 09:30:00,LARCENY,NONE,NORTHEASTERN,Waltherson
-1.0354437984575682,-0.525568546793973,0.9346047889407888,1.0,1.0,2013-04-14 19:16:00,LARCENY,NONE,SOUTHEASTERN,Canton
1.6666354790967168,-0.6106474618676022,0.09595435696277436,1.0,1.0,2012-04-27 08:00:00,BURGLARY,NONE,SOUTHERN,South Baltimore
1.6666354790967168,-0.5752734993103495,0.07220328270704313,1.0,1.0,2016-06-13 19:59:00,LARCENY,NONE,SOUTHERN,Federal Hill
0.9092921322892483,-0.1614888398587594,-0.6735804489300732,1.0,1.0,2012-01-11 19:00:00,COMMON ASSAULT,HANDS,WESTERN,Sandtown-Winchester
-0.3389923790316045,1.0622688596854444,0.8113367135524062,1.0,1.0,2015-02-07 19:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Loch Raven
-0.6967324523979465,-0.22842726131320532,0.7384209155864303,1.0,1.0,2013-01-01 13:00:00,BURGLARY,NONE,EASTERN,CARE
0.7951197684489264,-0.16547974845493846,-0.5438995834925723,1.0,1.0,2015-03-19 08:00:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park
0.8636231867531196,0.13964335421818738,-0.8341377109003284,1.0,1.0,2013-04-18 17:00:00,LARCENY,NONE,WESTERN,Mondawmin
-1.0735012530710086,-0.27849502370195,0.8761771462711566,1.0,1.0,2013-06-17 11:00:00,BURGLARY,NONE,SOUTHEASTERN,Patterson Park Neighborhood
0.4526026769279607,0.6834953529187388,-1.6896514055996859,0.0,1.0,2012-03-02 21:00:00,LARCENY FROM AUTO,NONE,NORTHWESTERN,Woodmere
1.6361895154059645,-0.4647978931700443,-0.6612298903167689,1.0,1.0,2011-03-07 13:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Carrollton Ridge
