post,lat,lon,description,weapon,district,neighborhood,inside,common_dist,current_date,dist_center,day_period,crime_type
723.0,39.3094,-76.65622,AUTO THEFT,0,WESTERN,Coppin Heights/Ash-Co-East,0.0,1.0,2012-06-14 08:00:00,3.5018575996991315,3,3
211.0,39.28879,-76.5985,LARCENY FROM AUTO,0,SOUTHEASTERN,Perkins Homes,0.0,1.0,2011-11-03 17:45:00,2.5463964245489805,6,2
922.0,39.25001,-76.61912,HOMICIDE,4,SOUTHERN,Cherry Hill,0.0,0.0,2011-01-22 16:28:00,6.398054894537158,6,61
831.0,39.26586,-76.66225,LARCENY FROM AUTO,0,SOUTHWESTERN,Morrell Park,0.0,1.0,2013-11-18 19:30:00,6.127146576810897,7,2
731.0,39.31289,-76.65205,AUTO THEFT,0,WESTERN,Mondawmin,0.0,1.0,2014-04-02 18:40:00,3.1937530046034524,7,3
341.0,39.31544,-76.61189,COMMON ASSAULT,1,EASTERN,Barclay,1.0,1.0,2012-10-12 03:40:00,0.9425556563172475,2,21
222.0,39.29174,-76.57333,LARCENY,0,SOUTHEASTERN,Patterson Park Neighborhood,1.0,1.0,2012-04-02 17:30:00,4.037490405081425,6,1
132.0,39.30812,-76.63093,ROBBERY - STREET,4,CENTRAL,Bolton Hill,0.0,0.0,2013-02-06 21:00:00,1.3207791380952074,8,11
331.0,39.30495,-76.58406,BURGLARY,0,EASTERN,Broadway East,1.0,1.0,2012-01-09 11:00:00,2.7294025867630545,4,15
842.0,39.28571,-76.65686,COMMON ASSAULT,1,SOUTHWESTERN,Shipley Hill,1.0,1.0,2013-06-16 09:50:00,4.297226624618971,4,21
442.0,39.32829,-76.5609,BURGLARY,0,NORTHEASTERN,Belair-Edison,1.0,1.0,2013-05-17 04:58:00,5.246274580598283,2,15
943.0,39.26378,-76.60718,COMMON ASSAULT,1,SOUTHERN,Port Covington,0.0,1.0,2011-08-20 19:00:00,4.913158776414579,7,21
941.0,39.27363,-76.63024,BURGLARY,0,SOUTHERN,Carroll - Camden Industrial Area,1.0,1.0,2016-07-12 20:03:00,3.9689506619369075,7,15
614.0,39.34307,-76.67401,BURGLARY,0,NORTHWESTERN,Central Park Heights,1.0,1.0,2012-12-22 00:33:00,6.397782419083556,1,15
142.0,39.30035,-76.61588,BURGLARY,0,CENTRAL,Mount Vernon,1.0,0.0,2015-12-10 05:40:00,0.7921149926216627,2,15
922.0,39.24501,-76.62728,AGG. ASSAULT,2,SOUTHERN,Cherry Hill,1.0,0.0,2015-02-27 16:00:00,7.019365361519545,6,32
935.0,39.28332,-76.64219,COMMON ASSAULT,1,SOUTHERN,New Southwest/Mount Clare,0.0,1.0,2014-10-03 01:01:00,3.528514795792875,1,21
931.0,39.2883,-76.63603,ROBBERY - STREET,0,SOUTHERN,Hollins Market,0.0,0.0,2013-03-18 19:14:00,2.763332237659399,7,11
311.0,39.30803,-76.6115,ROBBERY - STREET,0,EASTERN,Greenmount West,0.0,0.0,2012-03-02 09:50:00,0.35886803985683846,4,11
212.0,39.29166,-76.59096,LARCENY,0,SOUTHEASTERN,Washington Hill,0.0,1.0,2011-11-22 18:00:00,2.7553265736303265,7,1
321.0,39.29758,-76.59087,AGG. ASSAULT,3,EASTERN,Dunbar-Broadway,0.0,1.0,2016-04-18 03:44:00,2.3963238997448646,2,32
111.0,39.29298,-76.62112,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2014-07-09 04:55:00,1.6799291173377877,2,21
821.0,39.31193,-76.70517,AGG. ASSAULT,4,SOUTHWESTERN,Wakefield,0.0,1.0,2013-05-04 14:30:00,7.723767621220105,5,32
822.0,39.28145,-76.69399,COMMON ASSAULT,1,SOUTHWESTERN,Tremont,0.0,1.0,2013-08-31 16:40:00,7.341574515287064,6,21
934.0,39.287,-76.64615,BURGLARY,0,SOUTHERN,Carrollton Ridge,1.0,1.0,2015-12-18 08:00:00,3.477781287396284,3,15
443.0,39.32032,-76.55192,ROBBERY - STREET,0,NORTHEASTERN,Frankford,0.0,0.0,2016-07-26 14:00:00,5.663823135445475,5,11
443.0,39.32576,-76.54104,AGG. ASSAULT,1,NORTHEASTERN,Frankford,1.0,0.0,2015-01-26 12:02:00,6.731317776090291,5,32
843.0,39.28659,-76.68559,COMMON ASSAULT,1,SOUTHWESTERN,Irvington,1.0,1.0,2011-04-30 21:00:00,6.455976350839594,8,21
444.0,39.33972,-76.53101,LARCENY,0,NORTHEASTERN,Frankford,0.0,1.0,2013-12-24 15:50:00,8.114800220100085,6,1
141.0,39.31092,-76.61912,COMMON ASSAULT,1,CENTRAL,Charles North,1.0,1.0,2011-02-23 17:45:00,0.48869155387445207,6,21
934.0,39.28219,-76.64811,ROBBERY - RESIDENCE,4,SOUTHERN,Carrollton Ridge,1.0,0.0,2015-04-30 22:30:00,3.966516887631091,8,14
442.0,39.32432,-76.55814,LARCENY,0,NORTHEASTERN,Parkside,0.0,1.0,2015-12-18 21:45:00,5.288375581784247,8,1
142.0,39.29847,-76.61936,LARCENY,0,CENTRAL,Mount Vernon,0.0,1.0,2011-07-02 17:00:00,1.051722102318887,6,1
532.0,39.34507,-76.66456,BURGLARY,0,NORTHERN,Cylburn,1.0,1.0,2011-05-07 13:15:00,5.935642677513081,5,15
731.0,39.31605,-76.65658,ROBBERY - STREET,4,WESTERN,Mondawmin,1.0,0.0,2011-12-08 16:00:00,3.6529797192871234,6,11
931.0,39.2858,-76.63396,BURGLARY,0,SOUTHERN,Hollins Market,1.0,1.0,2015-06-30 08:00:00,2.881738364647292,3,15
111.0,39.29141,-76.61032,LARCENY FROM AUTO,0,CENTRAL,Downtown,0.0,1.0,2013-05-05 22:30:00,1.843170452100937,8,2
643.0,39.32355,-76.66613,BURGLARY,0,NORTHWESTERN,Ashburton,1.0,1.0,2016-05-12 14:25:00,4.701253037374612,5,15
323.0,39.30411,-76.58125,COMMON ASSAULT,1,EASTERN,Biddle Street,0.0,1.0,2011-10-25 16:50:00,2.9803497690069314,6,21
411.0,39.32279,-76.5971,LARCENY FROM AUTO,0,NORTHEASTERN,Coldstream Homestead Montebello,0.0,1.0,2015-06-09 18:30:00,2.332433715937717,7,2
813.0,39.30605,-76.66394,BURGLARY,0,SOUTHWESTERN,Northwest Community Action,1.0,1.0,2011-12-02 16:00:00,4.162743341612538,6,15
532.0,39.3451,-76.66272,BURGLARY,0,NORTHERN,Cylburn,1.0,1.0,2012-06-27 08:00:00,5.826768557037092,3,15
913.0,39.23922,-76.60625,BURGLARY,0,SOUTHERN,Brooklyn,1.0,1.0,2013-11-16 07:00:00,7.633659707883313,3,15
132.0,39.30711,-76.62817,LARCENY,0,CENTRAL,Bolton Hill,1.0,1.0,2014-06-26 07:15:00,1.0820019103359522,3,1
743.0,39.30023,-76.63662,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,0.0,1.0,2011-07-23 09:30:00,1.9796917034380574,4,21
424.0,39.36075,-76.55124,BURGLARY,0,NORTHEASTERN,Westfield,1.0,1.0,2013-07-26 08:00:00,8.110723423125807,3,15
631.0,39.36357,-76.70169,AUTO THEFT,0,NORTHWESTERN,Fallstaff,0.0,1.0,2011-08-12 16:00:00,9.684001954738076,6,3
922.0,39.2443,-76.63222,ARSON,0,SOUTHERN,Cherry Hill,0.0,0.0,2016-02-23 21:33:00,7.170140113822581,8,41
224.0,39.29624,-76.5697,COMMON ASSAULT,1,SOUTHEASTERN,Ellwood Park/Monument,1.0,1.0,2011-06-12 22:30:00,4.143795945360777,8,21
444.0,39.34074,-76.53479,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2014-09-06 09:30:00,7.876999213819461,4,15
512.0,39.32128,-76.61557,BURGLARY,0,NORTHERN,Charles Village,1.0,1.0,2013-08-31 15:00:00,1.5362059923007876,6,15
931.0,39.28586,-76.63249,LARCENY FROM AUTO,0,SOUTHERN,Hollins Market,0.0,1.0,2015-01-27 12:00:00,2.80864930710222,5,2
426.0,39.33787,-76.55263,AGG. ASSAULT,3,NORTHEASTERN,Waltherson,1.0,0.0,2013-01-19 23:30:00,6.387213026828827,8,32
424.0,39.36586,-76.54056,BURGLARY,0,NORTHEASTERN,North Harford Road,1.0,1.0,2011-06-28 22:25:00,9.157515629149808,8,15
632.0,39.35658,-76.68968,LARCENY,0,NORTHWESTERN,Glen,1.0,1.0,2016-07-04 07:00:00,8.393468227403316,3,1
623.0,39.3429,-76.68567,AUTO THEFT,0,NORTHWESTERN,Woodmere,0.0,1.0,2015-04-24 18:00:00,7.202180786912205,7,3
445.0,39.35309,-76.53256,LARCENY FROM AUTO,0,NORTHEASTERN,Cedmont,1.0,1.0,2013-02-08 17:00:00,8.76339149770235,6,2
841.0,39.28172,-76.65166,LARCENY,0,SOUTHWESTERN,Carrollton Ridge,0.0,1.0,2013-09-18 17:30:00,4.222950009940052,6,1
424.0,39.36423,-76.54284,BURGLARY,0,NORTHEASTERN,North Harford Road,1.0,1.0,2012-04-27 17:30:00,8.89071717623167,6,15
111.0,39.28859,-76.61009,ROBBERY - STREET,3,CENTRAL,Downtown,0.0,0.0,2014-05-19 09:00:00,2.1527987317140838,4,11
211.0,39.2871,-76.60383,ROBBERY - STREET,0,SOUTHEASTERN,Jonestown,0.0,0.0,2012-02-19 01:50:00,2.4819375062871756,1,11
131.0,39.30658,-76.63284,AGG. ASSAULT,4,CENTRAL,Druid Heights,1.0,0.0,2015-09-14 18:10:00,1.4864728790313193,7,32
844.0,39.29725,-76.68512,BURGLARY,0,SOUTHWESTERN,Edmondson Village,1.0,1.0,2012-08-08 10:30:00,6.089943514456532,4,15
332.0,39.30805,-76.58083,AGG. ASSAULT,3,EASTERN,Berea,1.0,1.0,2012-03-18 10:00:00,2.9936082646902227,4,32
432.0,39.32322,-76.5751,BURGLARY,0,NORTHEASTERN,Belair-Edison,1.0,1.0,2012-07-31 15:00:00,3.9011932741174147,6,15
911.0,39.2305,-76.59417,LARCENY FROM AUTO,0,SOUTHERN,Curtis Bay,0.0,1.0,2014-10-18 16:00:00,8.75766226418899,6,2
532.0,39.34179,-76.65933,COMMON ASSAULT,1,NORTHERN,Parklane,1.0,1.0,2011-05-27 03:30:00,5.359655786681149,2,21
141.0,39.30569,-76.61347,AUTO THEFT,0,CENTRAL,Mid-Town Belvedere,0.0,0.0,2013-06-01 18:00:00,0.27006117458561696,7,3
444.0,39.32927,-76.54138,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2012-01-21 15:00:00,6.831907299953973,6,15
332.0,39.30856,-76.57306,LARCENY,0,EASTERN,Berea,0.0,1.0,2015-08-10 09:00:00,3.6636089675589507,4,1
642.0,39.32799,-76.68089,COMMON ASSAULT,1,NORTHWESTERN,Callaway-Garrison,0.0,1.0,2013-04-10 21:50:00,6.063649124905523,8,21
212.0,39.29021,-76.59374,AGG. ASSAULT,2,SOUTHEASTERN,Washington Hill,0.0,0.0,2013-07-26 23:24:00,2.6883317216137965,8,32
911.0,39.20363,-76.56255,LARCENY,0,SOUTHERN,Hawkins Point,1.0,1.0,2016-02-22 16:00:00,12.420678620073197,6,1
223.0,39.29142,-76.56462,SHOOTING,4,SOUTHEASTERN,Baltimore Highlands,0.0,0.0,2012-07-14 19:12:00,4.737632138043561,7,51
112.0,39.28079,-76.60838,ASSAULT BY THREAT,0,CENTRAL,Inner Harbor,1.0,0.0,2011-10-02 14:00:00,3.031846447684145,5,31
922.0,39.24869,-76.63144,BURGLARY,0,SOUTHERN,Cherry Hill,1.0,1.0,2016-06-28 22:00:00,6.678340002082565,8,15
643.0,39.33734,-76.67478,ARSON,0,NORTHWESTERN,Dolfield,0.0,0.0,2011-08-29 00:50:00,6.07969953695855,1,41
122.0,39.29064,-76.62911,AGG. ASSAULT,2,CENTRAL,Poppleton,1.0,0.0,2012-02-27 20:43:00,2.2032880789279843,7,32
641.0,39.31711,-76.68149,BURGLARY,0,NORTHWESTERN,Garwyn Oaks,1.0,1.0,2015-02-04 13:15:00,5.770238148843784,5,15
212.0,39.29428,-76.59893,LARCENY FROM AUTO,0,SOUTHEASTERN,Dunbar-Broadway,0.0,1.0,2011-03-06 13:00:00,2.0523144613855626,5,2
425.0,39.34965,-76.54674,BURGLARY,0,NORTHEASTERN,Glenham-Belhar,1.0,1.0,2011-09-13 10:55:00,7.557617071908954,4,15
321.0,39.29565,-76.59746,LARCENY,0,EASTERN,Dunbar-Broadway,0.0,1.0,2011-07-06 04:45:00,2.0414027901143372,2,1
532.0,39.34504,-76.66282,COMMON ASSAULT,1,NORTHERN,Parklane,1.0,1.0,2014-03-18 11:00:00,5.827971558509584,4,21
242.0,39.28807,-76.55658,LARCENY,0,SOUTHEASTERN,Greektown,0.0,1.0,2014-04-09 12:00:00,5.519800015847314,5,1
524.0,39.34676,-76.60752,LARCENY,0,NORTHERN,Richnor Springs,1.0,1.0,2014-11-10 00:12:00,4.42528183639563,1,1
414.0,39.37111,-76.59066,BURGLARY,0,NORTHEASTERN,Idlewood,1.0,1.0,2012-01-02 10:30:00,7.396746317759595,4,15
722.0,39.29704,-76.65238,LARCENY FROM AUTO,0,WESTERN,Midtown-Edmondson,0.0,0.0,2013-09-22 18:00:00,3.3709152124757438,7,2
931.0,39.28588,-76.63208,LARCENY FROM AUTO,0,SOUTHERN,Hollins Market,0.0,1.0,2014-12-27 10:30:00,2.7886363413004998,4,2
842.0,39.28655,-76.67402,LARCENY,0,SOUTHWESTERN,Saint Josephs,1.0,1.0,2012-05-30 23:00:00,5.540211687624783,8,1
425.0,39.34689,-76.55005,COMMON ASSAULT,1,NORTHEASTERN,Glenham-Belhar,1.0,1.0,2016-04-11 04:00:00,7.144156536125618,2,21
711.0,39.292,-76.64646,COMMON ASSAULT,1,WESTERN,Franklin Square,1.0,1.0,2011-01-01 14:30:00,3.164259330707706,5,21
843.0,39.29214,-76.6754,BURGLARY,0,SOUTHWESTERN,Lower Edmondson Village,1.0,1.0,2016-10-16 12:00:00,5.421599358029025,5,15
523.0,39.35495,-76.61633,BURGLARY,0,NORTHERN,Homeland,1.0,1.0,2015-09-07 06:46:00,5.281560830752391,3,15
313.0,39.30036,-76.59739,LARCENY,0,EASTERN,Gay Street,1.0,1.0,2011-02-06 09:30:00,1.7558935759392693,4,1
426.0,39.33947,-76.54974,BURGLARY,0,NORTHEASTERN,Waltherson,1.0,1.0,2014-02-03 08:00:00,6.692360585529948,3,15
223.0,39.2915,-76.56552,LARCENY,0,SOUTHEASTERN,Baltimore Highlands,1.0,1.0,2015-03-28 15:40:00,4.662568195017643,6,1
813.0,39.3034,-76.66753,AUTO THEFT,0,SOUTHWESTERN,Rosemont,0.0,1.0,2015-02-16 22:00:00,4.491656984651901,8,3
321.0,39.29737,-76.59403,AUTO THEFT,0,EASTERN,Dunbar-Broadway,0.0,0.0,2014-05-20 17:00:00,2.1702990150543036,6,3
434.0,39.31532,-76.57982,LARCENY,0,NORTHEASTERN,Four By Four,1.0,1.0,2014-10-14 14:00:00,3.2010969452854905,5,1
533.0,39.36602,-76.65283,LARCENY,0,NORTHERN,Mount Washington,1.0,1.0,2011-08-14 17:00:00,7.257165874704445,6,1
622.0,39.33175,-76.69386,COMMON ASSAULT,1,NORTHWESTERN,Howard Park,1.0,1.0,2011-08-13 04:00:00,7.254953313166304,2,21
524.0,39.34107,-76.60933,ROBBERY - STREET,4,NORTHERN,Wilson Park,0.0,0.0,2014-12-01 16:06:00,3.7761846640648162,6,11
533.0,39.33859,-76.65857,COMMON ASSAULT,1,NORTHERN,Greenspring,1.0,1.0,2015-07-04 00:05:00,5.064388871364967,1,21
614.0,39.33924,-76.66619,LARCENY,0,NORTHWESTERN,Central Park Heights,1.0,1.0,2014-01-18 16:37:00,5.606334981450963,6,1
411.0,39.32343,-76.5906,BURGLARY,0,NORTHEASTERN,Coldstream Homestead Montebello,1.0,1.0,2014-10-03 19:00:00,2.789674167600367,7,15
943.0,39.26924,-76.61508,LARCENY FROM AUTO,0,SOUTHERN,South Baltimore,0.0,1.0,2012-11-10 08:00:00,4.252257373970978,3,2
911.0,39.22646,-76.58697,BURGLARY,0,SOUTHERN,Curtis Bay,1.0,1.0,2015-01-05 12:00:00,9.341622620777207,5,15
743.0,39.30241,-76.64073,LARCENY FROM AUTO,0,WESTERN,Sandtown-Winchester,0.0,0.0,2016-05-22 21:00:00,2.234285927072012,8,2
833.0,39.28134,-76.69592,COMMON ASSAULT,1,SOUTHWESTERN,Beechfield,1.0,1.0,2013-07-15 12:25:00,7.499277993242439,5,21
414.0,39.37111,-76.59038,ASSAULT BY THREAT,0,NORTHEASTERN,Idlewood,1.0,0.0,2014-09-21 03:05:00,7.403770194101205,2,31
513.0,39.32025,-76.60944,AUTO THEFT,0,NORTHERN,Better Waverly,0.0,0.0,2014-08-21 13:18:00,1.51744218526221,5,3
812.0,39.31003,-76.67597,LARCENY,0,SOUTHWESTERN,Fairmont,1.0,1.0,2013-09-04 08:15:00,5.202750401508789,3,1
813.0,39.30349,-76.66658,BURGLARY,0,SOUTHWESTERN,Rosemont,1.0,1.0,2011-12-21 10:45:00,4.4093005006136625,4,15
123.0,39.30507,-76.63647,COMMON ASSAULT,1,CENTRAL,Upton,0.0,1.0,2015-01-28 10:50:00,1.815320913161594,4,21
934.0,39.28416,-76.64674,AGG. ASSAULT,3,SOUTHERN,Carrollton Ridge,0.0,0.0,2012-08-03 04:25:00,3.7286650747758663,2,32
111.0,39.29244,-76.61181,LARCENY FROM AUTO,0,CENTRAL,Downtown,0.0,1.0,2013-11-19 19:30:00,1.7032011436240706,7,2
412.0,39.33255,-76.58896,COMMON ASSAULT,1,NORTHEASTERN,Ednor Gardens-Lakeside,1.0,1.0,2015-05-11 12:00:00,3.6110392526533466,5,21
111.0,39.28959,-76.61101,BURGLARY,0,CENTRAL,Downtown,1.0,0.0,2015-08-10 18:50:00,2.0275308659138904,7,15
426.0,39.33451,-76.55685,AUTO THEFT,0,NORTHEASTERN,Frankford,0.0,1.0,2015-09-21 16:00:00,5.8827457503263965,6,3
841.0,39.2839,-76.65196,SHOOTING,4,SOUTHWESTERN,Carrollton Ridge,0.0,0.0,2012-09-06 17:42:00,4.0821440563528295,6,51
212.0,39.29326,-76.59731,AGG. ASSAULT,1,SOUTHEASTERN,Dunbar-Broadway,0.0,0.0,2012-08-03 14:45:00,2.2310211674484317,5,32
313.0,39.30084,-76.59927,BURGLARY,0,EASTERN,Gay Street,0.0,1.0,2013-03-28 23:39:00,1.5875756000316954,8,15
822.0,39.28705,-76.68982,BURGLARY,0,SOUTHWESTERN,Uplands,1.0,1.0,2015-11-26 09:30:00,6.779635562029735,4,15
512.0,39.3307,-76.61496,COMMON ASSAULT,1,NORTHERN,Charles Village,0.0,1.0,2016-09-16 16:00:00,2.5845532734683565,6,21
412.0,39.33299,-76.60288,BURGLARY,0,NORTHEASTERN,Ednor Gardens-Lakeside,1.0,1.0,2015-07-13 08:15:00,3.042555452926894,3,15
712.0,39.28871,-76.63542,ROBBERY - COMMERCIAL,4,WESTERN,Poppleton,1.0,0.0,2015-05-29 20:12:00,2.6947665930077718,7,12
731.0,39.31071,-76.65576,AUTO THEFT,0,WESTERN,Mondawmin,0.0,1.0,2015-09-24 01:40:00,3.4743984671167616,1,3
242.0,39.29156,-76.56252,LARCENY,0,SOUTHEASTERN,Kresson,0.0,1.0,2012-03-08 19:00:00,4.8998868781250255,7,1
221.0,39.29883,-76.58197,ROBBERY - COMMERCIAL,4,EASTERN,McElderry Park,1.0,0.0,2011-10-02 14:09:00,3.050271532650962,5,12
123.0,39.30057,-76.63452,ROBBERY - CARJACKING,3,CENTRAL,Upton,1.0,0.0,2015-06-15 16:00:00,1.7996118488666877,6,13
111.0,39.29325,-76.61542,BURGLARY,0,CENTRAL,Downtown,1.0,0.0,2013-11-25 23:30:00,1.5815528061059607,8,15
343.0,39.30462,-76.5995,AGG. ASSAULT,4,EASTERN,Oliver,1.0,1.0,2013-08-31 04:29:00,1.4219150641094418,2,32
224.0,39.29854,-76.57152,ASSAULT BY THREAT,0,SOUTHEASTERN,Ellwood Park/Monument,0.0,0.0,2016-10-05 10:20:00,3.9222076125855323,4,31
211.0,39.28727,-76.59587,AGG. ASSAULT,3,SOUTHEASTERN,Perkins Homes,1.0,0.0,2015-04-14 19:30:00,2.816580431966975,7,32
233.0,39.277,-76.56827,LARCENY,0,SOUTHEASTERN,Canton Industrial Area,1.0,1.0,2014-03-25 12:00:00,5.299832892323847,5,1
321.0,39.29923,-76.58666,COMMON ASSAULT,1,EASTERN,Middle East,0.0,1.0,2012-06-11 12:08:00,2.654501696688864,5,21
342.0,39.31508,-76.59713,COMMON ASSAULT,1,EASTERN,East Baltimore Midway,0.0,1.0,2011-11-15 17:00:00,1.8013599556499054,6,21
743.0,39.30342,-76.639,LARCENY FROM AUTO,0,WESTERN,Sandtown-Winchester,0.0,0.0,2014-01-24 10:30:00,2.0631175803944006,4,2
722.0,39.29685,-76.64744,COMMON ASSAULT,1,WESTERN,Midtown-Edmondson,0.0,1.0,2013-09-20 14:30:00,2.9836049824723436,5,21
232.0,39.28545,-76.56711,LARCENY,0,SOUTHEASTERN,Canton,1.0,1.0,2011-07-24 13:00:00,4.839731203865167,5,1
934.0,39.28422,-76.645,COMMON ASSAULT,1,SOUTHERN,Carrollton Ridge,0.0,1.0,2016-07-22 22:00:00,3.617742568492004,8,21
733.0,39.31001,-76.64305,BURGLARY,0,WESTERN,Penn North,1.0,1.0,2013-12-05 23:00:00,2.378683917591165,8,15
241.0,39.28779,-76.53868,BURGLARY,0,SOUTHEASTERN,Bayview,1.0,1.0,2011-08-18 02:10:00,6.973759056973537,1,15
612.0,39.32988,-76.65935,COMMON ASSAULT,1,NORTHWESTERN,Park Circle,1.0,1.0,2012-05-13 20:00:00,4.51465497947484,7,21
421.0,39.35017,-76.57108,LARCENY FROM AUTO,0,NORTHEASTERN,Lauraville,0.0,1.0,2014-10-22 19:00:00,6.101928700763547,7,2
743.0,39.29906,-76.6459,ROBBERY - RESIDENCE,0,WESTERN,Sandtown-Winchester,1.0,0.0,2015-06-09 03:00:00,2.769967670696146,2,14
723.0,39.3053,-76.65388,LARCENY FROM AUTO,0,WESTERN,Coppin Heights/Ash-Co-East,0.0,0.0,2015-11-19 14:00:00,3.3027938138736515,5,2
533.0,39.36794,-76.65349,LARCENY FROM AUTO,0,NORTHERN,Mount Washington,0.0,1.0,2014-11-20 19:30:00,7.47396519331668,7,2
223.0,39.295,-76.56745,LARCENY,0,SOUTHEASTERN,Baltimore Highlands,1.0,1.0,2011-12-08 16:00:00,4.370661572288832,6,1
511.0,39.32383,-76.62409,LARCENY FROM AUTO,0,NORTHERN,Remington,0.0,1.0,2016-07-20 12:00:00,1.9608025788203516,5,2
133.0,39.3161,-76.62946,BURGLARY,0,CENTRAL,Reservoir Hill,1.0,0.0,2012-10-22 07:00:00,1.5307068783715472,3,15
422.0,39.32901,-76.56443,AGG. ASSAULT,2,NORTHEASTERN,Arcadia,1.0,0.0,2014-02-25 23:31:00,5.013281638726548,8,32
514.0,39.31533,-76.61462,BURGLARY,0,NORTHERN,Barclay,1.0,1.0,2015-06-12 19:25:00,0.8785155976371619,7,15
632.0,39.35948,-76.69996,ROBBERY - RESIDENCE,4,NORTHWESTERN,Glen,0.0,0.0,2011-05-12 23:45:00,9.280648751654281,8,14
743.0,39.30069,-76.63742,AUTO THEFT,0,WESTERN,Sandtown-Winchester,0.0,1.0,2015-06-09 22:30:00,2.023161640879528,8,3
411.0,39.32539,-76.59197,HOMICIDE,4,NORTHEASTERN,Coldstream Homestead Montebello,0.0,0.0,2013-09-30 18:32:00,2.8478554017477333,7,61
222.0,39.29488,-76.56957,LARCENY FROM AUTO,0,SOUTHEASTERN,Baltimore Highlands,0.0,1.0,2016-09-27 11:00:00,4.20245322171554,4,2
121.0,39.2892,-76.62441,COMMON ASSAULT,1,CENTRAL,University Of Maryland,0.0,1.0,2014-02-24 17:40:00,2.1686371157869275,6,21
623.0,39.34341,-76.69028,SHOOTING,4,NORTHWESTERN,Woodmere,0.0,0.0,2011-04-17 17:20:00,7.567098025540537,6,51
223.0,39.29142,-76.56462,ROBBERY - STREET,0,SOUTHEASTERN,Baltimore Highlands,0.0,0.0,2012-11-01 00:12:00,4.737632138043561,1,11
513.0,39.32208,-76.61234,AUTO THEFT,0,NORTHERN,Harwood,0.0,0.0,2013-08-17 16:00:00,1.649310149450273,6,3
123.0,39.30103,-76.62526,LARCENY,0,CENTRAL,Upton,1.0,1.0,2014-10-22 18:00:00,1.0968926617206476,7,1
223.0,39.29673,-76.56462,BURGLARY,0,EASTERN,Baltimore Highlands,0.0,1.0,2015-01-11 00:00:00,4.547968444847857,1,15
343.0,39.30982,-76.60246,COMMON ASSAULT,1,EASTERN,Oliver,1.0,1.0,2014-06-09 04:10:00,1.1612154782813093,2,21
231.0,39.28661,-76.56807,COMMON ASSAULT,1,SOUTHEASTERN,Highlandtown,0.0,1.0,2014-10-18 03:00:00,4.703653630292441,2,21
542.0,39.33268,-76.61627,LARCENY FROM AUTO,0,NORTHERN,Guilford,0.0,1.0,2014-12-23 08:30:00,2.80476468798722,3,2
923.0,39.25537,-76.65022,BURGLARY,0,SOUTHERN,Lakeland,0.0,1.0,2014-05-03 18:30:00,6.516096092691397,7,15
242.0,39.28879,-76.55739,COMMON ASSAULT,1,SOUTHEASTERN,Greektown,1.0,1.0,2012-05-05 01:00:00,5.424498682124376,1,21
142.0,39.29516,-76.61486,LARCENY,0,CENTRAL,Mount Vernon,1.0,1.0,2011-05-07 20:20:00,1.370535127992169,7,1
623.0,39.33887,-76.69905,LARCENY FROM AUTO,0,NORTHWESTERN,Grove Park,0.0,1.0,2015-09-27 18:00:00,7.984202298526413,7,2
524.0,39.35251,-76.60975,LARCENY,0,NORTHERN,Winston-Govans,1.0,1.0,2014-05-23 15:00:00,5.035073559165521,6,1
142.0,39.29875,-76.61849,COMMON ASSAULT,1,CENTRAL,Mount Vernon,0.0,1.0,2016-09-11 02:10:00,1.0009853508658981,1,21
513.0,39.32282,-76.61078,BURGLARY,0,NORTHERN,Harwood,1.0,1.0,2014-04-15 07:00:00,1.7572738348399837,3,15
622.0,39.33279,-76.69956,ROBBERY - STREET,4,NORTHWESTERN,Howard Park,0.0,0.0,2011-08-10 20:15:00,7.753548091730605,7,11
723.0,39.30845,-76.6568,COMMON ASSAULT,1,WESTERN,Coppin Heights/Ash-Co-East,1.0,1.0,2013-11-19 11:35:00,3.546881425338647,4,21
643.0,39.3401,-76.68275,COMMON ASSAULT,1,NORTHWESTERN,Dolfield,1.0,1.0,2011-02-06 04:30:00,6.822690300279037,2,21
822.0,39.29782,-76.69352,COMMON ASSAULT,1,SOUTHWESTERN,Rognel Heights,1.0,1.0,2014-03-12 02:27:00,6.791221477929007,1,21
111.0,39.28976,-76.61015,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2012-12-05 20:20:00,2.024866812994236,7,21
512.0,39.3307,-76.61496,ASSAULT BY THREAT,0,NORTHERN,Charles Village,1.0,0.0,2011-01-10 11:30:00,2.5845532734683565,4,31
243.0,39.28152,-76.54054,LARCENY,0,SOUTHEASTERN,O'Donnell Heights,0.0,1.0,2015-04-25 20:30:00,7.076845398218947,7,1
423.0,39.37005,-76.55328,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2012-10-15 10:00:00,8.786215229022256,4,15
431.0,39.31433,-76.58683,COMMON ASSAULT,1,NORTHEASTERN,Clifton Park,0.0,1.0,2012-06-29 16:35:00,2.591357667750463,6,21
421.0,39.34664,-76.56943,LARCENY FROM AUTO,0,NORTHEASTERN,Lauraville,0.0,1.0,2015-08-05 22:00:00,5.896328140722031,8,2
