current_date,description,inside,weapon,post,district,neighborhood,lat,lon,common_dist
2011-05-20 16:00:00,AUTO THEFT,0,NONE,723.0,WESTERN,Bridgeview/Greenlawn,39.30013,-76.65666,1.0
2014-03-22 06:50:00,AUTO THEFT,0,NONE,911.0,SOUTHERN,Curtis Bay,39.23182,-76.5923,0.0
2015-11-18 16:44:00,LARCENY,1,NONE,121.0,CENTRAL,University Of Maryland,39.29283,-76.62761,1.0
2016-06-24 03:40:00,LARCENY FROM AUTO,0,NONE,533.0,NORTHERN,Greenspring,39.33487,-76.65902,1.0
2012-01-06 21:20:00,BURGLARY,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28343,-76.59629,1.0
2015-06-17 15:00:00,BURGLARY,1,NONE,414.0,NORTHEASTERN,Woodbourne Heights,39.35893,-76.59092,1.0
2015-06-07 19:30:00,COMMON ASSAULT,1,HANDS,233.0,SOUTHEASTERN,Brewers Hill,39.28561,-76.56604,1.0
2011-07-07 09:30:00,COMMON ASSAULT,1,HANDS,321.0,EASTERN,Dunbar-Broadway,39.29732,-76.5975,1.0
2016-05-23 16:00:00,LARCENY,1,NONE,942.0,SOUTHERN,Federal Hill,39.27608,-76.61428,1.0
2013-10-24 15:30:00,AUTO THEFT,0,NONE,611.0,NORTHWESTERN,Liberty Square,39.31999,-76.65643,1.0
2012-06-19 15:30:00,BURGLARY,1,NONE,542.0,NORTHERN,Pen Lucy,39.33807,-76.60678,1.0
2014-09-30 11:40:00,BURGLARY,1,NONE,935.0,SOUTHERN,New Southwest/Mount Clare,39.2854,-76.64107,1.0
2015-04-21 05:25:00,ROBBERY - STREET,0,FIREARM,643.0,NORTHWESTERN,Dolfield,39.33791,-76.68152,0.0
2011-09-30 02:08:00,AUTO THEFT,0,NONE,425.0,NORTHEASTERN,Rosemont East,39.35742,-76.53783,1.0
2015-09-08 10:15:00,ROBBERY - COMMERCIAL,1,KNIFE,942.0,SOUTHERN,Federal Hill,39.27807,-76.61448,0.0
2011-08-10 01:01:00,BURGLARY,1,NONE,431.0,NORTHEASTERN,Clifton Park,39.31432,-76.58606,1.0
2013-11-09 09:30:00,LARCENY,1,NONE,112.0,CENTRAL,Inner Harbor,39.285,-76.61309,1.0
2015-10-31 23:00:00,COMMON ASSAULT,1,HANDS,942.0,SOUTHERN,Federal Hill,39.27678,-76.6144,1.0
2015-09-08 14:35:00,AGG. ASSAULT,0,FIREARM,123.0,CENTRAL,Upton,39.3058,-76.63186,0.0
2011-03-30 11:30:00,LARCENY,1,NONE,933.0,SOUTHERN,Union Square,39.28736,-76.63946,1.0
2015-10-19 17:45:00,AGG. ASSAULT,0,FIREARM,513.0,NORTHERN,Better Waverly,39.3243,-76.60343,0.0
2013-05-06 01:01:00,LARCENY,0,NONE,942.0,SOUTHERN,Federal Hill,39.2777,-76.60904,1.0
2011-11-12 02:00:00,BURGLARY,1,NONE,224.0,SOUTHEASTERN,Ellwood Park/Monument,39.2954,-76.57566,1.0
2015-09-21 14:35:00,LARCENY,0,NONE,241.0,SOUTHEASTERN,Bayview,39.28749,-76.54636,1.0
2015-06-21 19:30:00,LARCENY FROM AUTO,0,NONE,523.0,NORTHERN,Chinquapin Park,39.36252,-76.60073,1.0
2015-01-26 18:05:00,LARCENY,1,NONE,242.0,SOUTHEASTERN,Kresson,39.29164,-76.5605,1.0
2014-10-02 17:00:00,LARCENY,0,NONE,111.0,CENTRAL,Downtown,39.29163,-76.61826,1.0
2012-12-03 08:00:00,LARCENY,0,NONE,633.0,NORTHWESTERN,Arlington,39.34826,-76.68292,1.0
2011-03-03 14:23:00,COMMON ASSAULT,0,HANDS,143.0,CENTRAL,Seton Hill,39.29521,-76.62447,1.0
2014-09-06 08:40:00,AUTO THEFT,0,NONE,712.0,WESTERN,Poppleton,39.28877,-76.63401,1.0
2015-09-01 19:00:00,LARCENY,1,NONE,935.0,SOUTHERN,Carrollton Ridge,39.28107,-76.64478,1.0
2011-07-12 05:13:00,COMMON ASSAULT,1,HANDS,444.0,NORTHEASTERN,Frankford,39.32499,-76.53338,1.0
2016-06-06 00:55:00,ROBBERY - COMMERCIAL,1,FIREARM,531.0,NORTHERN,Wyman Park,39.33217,-76.62805,0.0
2015-09-04 21:15:00,AUTO THEFT,0,NONE,521.0,NORTHERN,Loyola/Notre Dame,39.34552,-76.62217,0.0
2015-07-10 18:18:00,COMMON ASSAULT,0,HANDS,341.0,EASTERN,Barclay,39.3145,-76.61117,1.0
2016-09-24 11:00:00,LARCENY,0,NONE,414.0,NORTHEASTERN,Idlewood,39.37078,-76.58804,1.0
2012-10-20 11:30:00,LARCENY FROM AUTO,0,NONE,942.0,SOUTHERN,South Baltimore,39.27396,-76.61327,1.0
2012-09-12 14:38:00,AGG. ASSAULT,1,HANDS,934.0,SOUTHERN,Carrollton Ridge,39.28511,-76.6486,0.0
2013-02-20 09:20:00,ROBBERY - COMMERCIAL,1,FIREARM,633.0,NORTHWESTERN,Pimlico Good Neighbors,39.3518,-76.6834,0.0
2014-04-12 18:00:00,LARCENY,0,NONE,112.0,CENTRAL,Inner Harbor,39.28074,-76.60953,1.0
2016-08-13 12:30:00,LARCENY,1,NONE,531.0,NORTHERN,Hampden,39.33085,-76.63497,1.0
2013-05-21 21:00:00,AUTO THEFT,0,NONE,841.0,SOUTHWESTERN,Millhill,39.27762,-76.66006,1.0
2013-01-01 04:00:00,LARCENY,1,NONE,513.0,NORTHERN,Abell,39.32822,-76.61095,1.0
2015-04-17 18:45:00,LARCENY FROM AUTO,0,NONE,712.0,WESTERN,Poppleton,39.28976,-76.63762,0.0
2015-04-07 17:00:00,LARCENY FROM AUTO,0,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.33224,-76.60193,1.0
2012-03-12 11:20:00,BURGLARY,1,NONE,543.0,NORTHERN,Waverly,39.33101,-76.60364,1.0
2011-12-13 14:00:00,BURGLARY,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28066,-76.59616,1.0
2012-05-18 02:15:00,COMMON ASSAULT,1,HANDS,533.0,NORTHERN,Greenspring,39.33804,-76.65786,1.0
2014-10-16 20:15:00,COMMON ASSAULT,0,HANDS,614.0,NORTHWESTERN,Central Park Heights,39.34843,-76.67491,1.0
2011-11-18 12:43:00,BURGLARY,1,NONE,414.0,NORTHEASTERN,Idlewood,39.36897,-76.59275,1.0
2012-09-06 14:00:00,LARCENY FROM AUTO,0,NONE,212.0,SOUTHEASTERN,Washington Hill,39.29165,-76.58919,1.0
2016-01-18 09:45:00,COMMON ASSAULT,1,HANDS,243.0,SOUTHEASTERN,O'Donnell Heights,39.27717,-76.54072,1.0
2011-11-06 10:39:00,LARCENY,0,NONE,112.0,CENTRAL,Inner Harbor,39.2867,-76.60781,1.0
2013-03-12 07:35:00,AGG. ASSAULT,1,OTHER,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32325,-76.59651,0.0
2015-09-29 22:45:00,LARCENY FROM AUTO,0,NONE,426.0,NORTHEASTERN,Waltherson,39.34088,-76.55781,1.0
2013-01-23 14:43:47,RAPE,1,OTHER,642.0,NORTHWESTERN,Callaway-Garrison,39.33328,-76.68185,0.0
2014-10-27 07:17:00,LARCENY FROM AUTO,0,NONE,415.0,NORTHEASTERN,Loch Raven,39.36594,-76.58084,1.0
2016-09-15 00:25:00,LARCENY,0,NONE,212.0,SOUTHEASTERN,Upper Fells Point,39.2865,-76.59017,1.0
2016-10-16 17:00:00,LARCENY FROM AUTO,0,NONE,632.0,NORTHWESTERN,Cheswolde,39.36739,-76.68324,1.0
2015-05-21 16:30:00,BURGLARY,1,NONE,443.0,NORTHEASTERN,Frankford,39.3258,-76.56077,1.0
2013-09-05 23:57:00,AGG. ASSAULT,1,OTHER,123.0,WESTERN,Upton,39.29812,-76.63391,1.0
2015-06-10 08:45:00,LARCENY FROM AUTO,0,NONE,343.0,EASTERN,Oliver,39.30527,-76.60057,1.0
2013-09-16 17:20:00,ASSAULT BY THREAT,0,NONE,443.0,NORTHEASTERN,Frankford,39.3221,-76.54811,0.0
2012-06-18 21:20:00,ROBBERY - STREET,0,FIREARM,132.0,CENTRAL,Bolton Hill,39.30781,-76.62711,0.0
2011-03-25 12:00:00,BURGLARY,1,NONE,934.0,SOUTHERN,Carrollton Ridge,39.28186,-76.64698,1.0
2016-10-14 08:39:00,BURGLARY,1,NONE,133.0,CENTRAL,Reservoir Hill,39.31221,-76.63575,0.0
2013-09-06 15:30:00,LARCENY,1,NONE,331.0,EASTERN,South Clifton Park,39.31237,-76.59029,1.0
2013-09-03 21:00:00,LARCENY,0,NONE,943.0,SOUTHERN,Riverside,39.27583,-76.60833,1.0
2014-07-11 10:00:00,BURGLARY,1,NONE,713.0,WESTERN,Harlem Park,39.29463,-76.63565,1.0
2011-11-29 17:20:00,LARCENY,1,NONE,941.0,SOUTHERN,Stadium Area,39.28467,-76.61928,1.0
2012-03-09 23:45:00,LARCENY FROM AUTO,0,NONE,141.0,CENTRAL,Charles North,39.31133,-76.61661,1.0
2012-07-27 18:00:00,LARCENY,1,NONE,943.0,SOUTHERN,Port Covington,39.26062,-76.60886,1.0
2012-07-11 21:45:00,BURGLARY,1,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29274,-76.57697,1.0
2016-04-23 07:30:00,LARCENY,0,NONE,231.0,SOUTHEASTERN,Highlandtown,39.28876,-76.56457,1.0
2015-11-04 07:31:00,BURGLARY,1,NONE,612.0,NORTHWESTERN,Park Circle,39.33104,-76.65906,1.0
2016-07-19 06:00:00,LARCENY FROM AUTO,0,NONE,342.0,EASTERN,Barclay,39.31352,-76.6095,1.0
2015-02-22 19:00:00,AGG. ASSAULT,1,OTHER,343.0,EASTERN,Oliver,39.30763,-76.60074,1.0
2012-02-01 04:38:00,COMMON ASSAULT,1,HANDS,911.0,SOUTHERN,Curtis Bay,39.22223,-76.58721,1.0
2014-02-09 15:00:00,LARCENY,1,NONE,513.0,NORTHERN,Better Waverly,39.32829,-76.60813,1.0
2014-11-08 18:30:00,BURGLARY,1,NONE,422.0,NORTHEASTERN,Beverly Hills,39.33847,-76.56875,1.0
2014-07-16 09:00:00,BURGLARY,1,NONE,621.0,NORTHWESTERN,Central Forest Park,39.32848,-76.69054,1.0
2014-03-21 22:35:00,COMMON ASSAULT,1,HANDS,524.0,NORTHERN,Wrenlane,39.34464,-76.60736,1.0
2016-11-05 23:34:00,ROBBERY - CARJACKING,0,FIREARM,733.0,WESTERN,Penn North,39.31026,-76.63854,0.0
2012-04-23 15:00:00,LARCENY,0,NONE,643.0,NORTHWESTERN,Ashburton,39.33644,-76.67427,1.0
2011-01-10 10:00:00,LARCENY FROM AUTO,0,NONE,143.0,CENTRAL,Seton Hill,39.29546,-76.62468,1.0
2016-02-05 06:40:00,AUTO THEFT,0,NONE,922.0,SOUTHERN,Middle Branch/Reedbird Parks,39.25266,-76.61681,0.0
2011-09-03 01:20:00,COMMON ASSAULT,0,HANDS,913.0,SOUTHERN,Brooklyn,39.23726,-76.60529,1.0
2015-02-25 01:01:00,BURGLARY,1,NONE,111.0,CENTRAL,Downtown,39.29165,-76.61961,0.0
2015-07-27 14:45:00,LARCENY,1,NONE,233.0,SOUTHEASTERN,Canton Industrial Area,39.27705,-76.56694,1.0
2015-10-15 05:30:00,AGG. ASSAULT,1,OTHER,922.0,SOUTHERN,Cherry Hill,39.24588,-76.62038,0.0
2011-05-29 15:15:00,LARCENY FROM AUTO,0,NONE,933.0,SOUTHERN,Union Square,39.28745,-76.64122,1.0
2012-11-12 12:30:00,BURGLARY,1,NONE,713.0,WESTERN,Harlem Park,39.29577,-76.63991,1.0
2012-12-21 14:00:00,AUTO THEFT,0,NONE,942.0,SOUTHERN,Federal Hill,39.27581,-76.61402,0.0
2012-09-26 16:00:00,COMMON ASSAULT,1,HANDS,433.0,NORTHEASTERN,Armistead Gardens,39.30599,-76.55345,1.0
2013-05-08 21:00:00,LARCENY FROM AUTO,0,NONE,541.0,NORTHERN,Hoes Heights,39.3375,-76.63448,1.0
2015-06-14 23:45:00,ROBBERY - COMMERCIAL,1,NONE,111.0,CENTRAL,Downtown,39.28843,-76.61372,0.0
2011-05-22 18:30:00,AGG. ASSAULT,1,HANDS,132.0,CENTRAL,Bolton Hill,39.30952,-76.63117,0.0
2015-12-23 08:30:00,BURGLARY,1,NONE,231.0,SOUTHEASTERN,Highlandtown,39.28903,-76.57095,1.0
2011-06-01 00:00:00,BURGLARY,1,NONE,342.0,EASTERN,East Baltimore Midway,39.31214,-76.60712,1.0
2015-06-22 20:00:00,ROBBERY - STREET,0,FIREARM,121.0,CENTRAL,Heritage Crossing,39.29692,-76.62653,0.0
2013-03-11 15:30:00,LARCENY,1,NONE,343.0,EASTERN,Oliver,39.30847,-76.60058,1.0
2013-06-28 21:30:00,LARCENY FROM AUTO,0,NONE,511.0,NORTHERN,Remington,39.31897,-76.62091,1.0
2012-12-28 20:33:00,LARCENY,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28483,-76.58741,1.0
2012-08-23 14:00:00,BURGLARY,1,NONE,923.0,SOUTHERN,Lakeland,39.25431,-76.63858,1.0
2011-06-01 09:50:00,ROBBERY - STREET,0,NONE,531.0,NORTHERN,Hampden,39.33371,-76.63662,0.0
2016-10-17 20:50:00,LARCENY FROM AUTO,0,NONE,311.0,CENTRAL,Greenmount West,39.31067,-76.61372,1.0
2012-07-30 05:30:00,AGG. ASSAULT,1,HANDS,413.0,NORTHEASTERN,New Northwood,39.34799,-76.5986,0.0
2016-06-01 01:01:00,LARCENY,0,NONE,432.0,NORTHEASTERN,Belair-Edison,39.32289,-76.56711,1.0
2011-07-25 23:40:00,ROBBERY - STREET,0,NONE,343.0,EASTERN,Oliver,39.30739,-76.59756,0.0
2015-09-28 16:09:00,ROBBERY - STREET,0,NONE,212.0,SOUTHEASTERN,Upper Fells Point,39.2866,-76.5915,0.0
2015-12-22 16:45:00,LARCENY,0,NONE,111.0,CENTRAL,Downtown,39.28938,-76.61967,1.0
2011-02-26 19:04:00,COMMON ASSAULT,0,HANDS,132.0,CENTRAL,Madison Park,39.3094,-76.6331,1.0
2013-05-09 15:00:00,BURGLARY,1,NONE,424.0,NORTHEASTERN,North Harford Road,39.36418,-76.54575,1.0
2016-07-12 17:00:00,LARCENY,0,NONE,911.0,SOUTHERN,Curtis Bay,39.22453,-76.58755,1.0
2016-01-12 16:14:00,ROBBERY - RESIDENCE,1,FIREARM,935.0,SOUTHERN,New Southwest/Mount Clare,39.28209,-76.64268,0.0
2014-04-06 15:00:00,COMMON ASSAULT,1,HANDS,621.0,NORTHWESTERN,Central Forest Park,39.32558,-76.68648,1.0
2013-08-18 20:38:00,SHOOTING,0,FIREARM,623.0,NORTHWESTERN,Woodmere,39.34424,-76.68246,0.0
2015-08-02 01:00:00,AUTO THEFT,0,NONE,731.0,WESTERN,Mondawmin,39.31295,-76.65025,1.0
2013-06-15 21:30:00,LARCENY FROM AUTO,0,NONE,141.0,CENTRAL,Greenmount West,39.31,-76.61374,1.0
2013-02-18 10:50:00,ASSAULT BY THREAT,1,NONE,432.0,NORTHEASTERN,Belair-Edison,39.32453,-76.5732,0.0
2013-12-02 09:00:00,LARCENY,1,NONE,241.0,SOUTHEASTERN,Hopkins Bayview,39.29503,-76.53345,1.0
2016-04-17 03:00:00,COMMON ASSAULT,1,HANDS,641.0,NORTHWESTERN,West Forest Park,39.32229,-76.68829,1.0
2012-02-20 20:30:00,LARCENY,1,NONE,415.0,NORTHEASTERN,Loch Raven,39.3666,-76.58332,1.0
2012-09-18 16:15:00,COMMON ASSAULT,1,HANDS,211.0,SOUTHEASTERN,Pleasant View Gardens,39.29287,-76.59982,1.0
2015-06-23 00:30:00,AUTO THEFT,0,NONE,243.0,SOUTHEASTERN,Broening Manor,39.2737,-76.53567,0.0
2013-09-19 07:15:00,LARCENY,0,NONE,922.0,SOUTHERN,Cherry Hill,39.25298,-76.62677,1.0
2016-07-07 00:00:00,BURGLARY,1,NONE,445.0,NORTHEASTERN,Cedmont,39.34226,-76.53857,1.0
2016-10-20 12:46:00,COMMON ASSAULT,0,HANDS,112.0,CENTRAL,Inner Harbor,39.28657,-76.61214,1.0
2013-03-25 02:40:00,LARCENY FROM AUTO,0,NONE,831.0,SOUTHWESTERN,Morrell Park,39.26961,-76.6526,1.0
2013-03-09 09:30:00,BURGLARY,1,NONE,713.0,WESTERN,Harlem Park,39.29522,-76.64443,1.0
2012-10-27 17:30:00,LARCENY FROM AUTO,0,NONE,211.0,SOUTHEASTERN,Little Italy,39.28725,-76.59846,1.0
2016-10-27 00:00:00,LARCENY,1,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,39.2915,-76.56552,1.0
2012-05-15 23:33:00,SHOOTING,0,FIREARM,833.0,SOUTHWESTERN,Beechfield,39.27439,-76.69465,0.0
2011-04-14 17:00:00,COMMON ASSAULT,0,HANDS,614.0,NORTHWESTERN,Central Park Heights,39.34136,-76.67104,1.0
2015-04-28 21:00:00,AGG. ASSAULT,0,OTHER,913.0,SOUTHERN,Brooklyn,39.23413,-76.59682,0.0
2012-11-04 20:30:00,ROBBERY - STREET,0,FIREARM,513.0,NORTHERN,Better Waverly,39.32586,-76.60885,0.0
2015-08-13 16:15:00,AGG. ASSAULT,0,OTHER,111.0,CENTRAL,Downtown,39.28939,-76.62096,0.0
2014-07-18 22:06:00,SHOOTING,0,FIREARM,842.0,SOUTHWESTERN,Carroll-South Hilton,39.28594,-76.67228,0.0
2012-11-11 01:30:00,LARCENY FROM AUTO,0,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,39.29372,-76.56766,1.0
2012-12-21 08:30:00,LARCENY FROM AUTO,0,NONE,512.0,NORTHERN,Charles Village,39.32089,-76.61562,1.0
2012-06-21 13:15:00,ROBBERY - STREET,1,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27489,-76.62669,0.0
2014-11-22 21:30:00,COMMON ASSAULT,1,HANDS,921.0,SOUTHERN,Westport,39.26322,-76.64017,1.0
2013-11-28 09:58:00,ROBBERY - STREET,0,KNIFE,333.0,EASTERN,Orangeville Industrial Area,39.2993,-76.57142,0.0
2015-01-09 20:00:00,LARCENY FROM AUTO,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29215,-76.57891,1.0
2014-11-24 05:30:00,LARCENY FROM AUTO,0,NONE,142.0,CENTRAL,Mount Vernon,39.29573,-76.61832,1.0
2013-11-25 09:30:00,COMMON ASSAULT,1,HANDS,423.0,NORTHEASTERN,Hamilton Hills,39.36479,-76.57221,1.0
2014-07-24 18:00:00,LARCENY,1,NONE,321.0,EASTERN,Dunbar-Broadway,39.29543,-76.59425,1.0
2015-04-23 13:40:00,ASSAULT BY THREAT,1,NONE,643.0,NORTHWESTERN,East Arlington,39.33124,-76.67006,0.0
2015-07-15 10:00:00,BURGLARY,1,NONE,425.0,NORTHEASTERN,Glenham-Belhar,39.34679,-76.54845,1.0
2015-04-27 23:25:00,BURGLARY,1,NONE,213.0,SOUTHEASTERN,Fells Point,39.28742,-76.59363,1.0
2015-10-05 11:00:00,BURGLARY,1,NONE,844.0,SOUTHWESTERN,Edmondson Village,39.30084,-76.68388,1.0
2016-01-08 09:18:00,LARCENY,0,NONE,843.0,SOUTHWESTERN,Lower Edmondson Village,39.29298,-76.6727,1.0
2012-04-29 15:40:00,LARCENY,1,NONE,514.0,NORTHERN,Charles North,39.31237,-76.61803,1.0
2012-01-19 13:00:00,COMMON ASSAULT,0,HANDS,913.0,SOUTHERN,Brooklyn,39.23665,-76.60731,1.0
2012-10-24 16:30:00,COMMON ASSAULT,0,HANDS,241.0,SOUTHEASTERN,Bayview,39.28764,-76.54268,1.0
2011-06-04 19:00:00,BURGLARY,1,NONE,512.0,NORTHERN,Charles Village,39.31955,-76.61851,1.0
2011-10-23 21:30:00,COMMON ASSAULT,0,HANDS,231.0,SOUTHEASTERN,Highlandtown,39.28775,-76.56459,1.0
2014-10-28 16:30:00,LARCENY,1,NONE,822.0,SOUTHWESTERN,Uplands,39.28692,-76.69298,1.0
2012-06-22 14:40:00,COMMON ASSAULT,1,HANDS,213.0,SOUTHEASTERN,Fells Point,39.28856,-76.59363,1.0
2011-07-17 17:35:00,AGG. ASSAULT,0,OTHER,831.0,SOUTHWESTERN,Morrell Park,39.26466,-76.66339,1.0
2016-03-24 06:00:00,LARCENY,1,NONE,623.0,NORTHWESTERN,Woodmere,39.34554,-76.68982,1.0
2013-08-20 05:46:00,SHOOTING,0,FIREARM,932.0,SOUTHERN,Washington Village/Pigtown,39.28016,-76.63468,0.0
2011-10-21 16:30:00,AGG. ASSAULT,1,OTHER,922.0,SOUTHERN,Cherry Hill,39.2512,-76.62914,0.0
2012-03-25 19:19:00,COMMON ASSAULT,0,HANDS,142.0,CENTRAL,Mount Vernon,39.29575,-76.61558,1.0
2016-07-14 03:03:00,COMMON ASSAULT,0,HANDS,623.0,NORTHWESTERN,Woodmere,39.34424,-76.68246,1.0
2013-05-31 23:00:00,LARCENY,1,NONE,843.0,SOUTHWESTERN,Irvington,39.28239,-76.68767,1.0
2015-10-22 15:00:00,COMMON ASSAULT,0,HANDS,933.0,SOUTHERN,Union Square,39.28541,-76.64227,1.0
2014-03-29 14:00:00,LARCENY,0,NONE,532.0,NORTHERN,Cylburn,39.34504,-76.66681,1.0
2015-01-06 06:00:00,LARCENY,1,NONE,141.0,CENTRAL,Charles North,39.31141,-76.61661,1.0
2013-12-26 03:40:00,COMMON ASSAULT,1,HANDS,221.0,SOUTHEASTERN,McElderry Park,39.29522,-76.58133,1.0
2013-04-10 07:00:00,BURGLARY,1,NONE,333.0,EASTERN,Orangeville,39.30218,-76.55962,1.0
2016-05-18 20:00:00,AGG. ASSAULT,0,FIREARM,922.0,SOUTHERN,Middle Branch/Reedbird Parks,39.25266,-76.61681,0.0
2015-08-24 17:10:00,LARCENY,1,NONE,841.0,SOUTHWESTERN,Millhill,39.28414,-76.65461,1.0
2014-10-02 23:00:00,ROBBERY - STREET,0,FIREARM,931.0,SOUTHERN,Hollins Market,39.28602,-76.6291,0.0
2013-11-21 18:50:00,COMMON ASSAULT,1,HANDS,632.0,NORTHWESTERN,Cross Country,39.36944,-76.70836,1.0
2016-10-02 19:00:00,ROBBERY - STREET,0,OTHER,131.0,WESTERN,Druid Heights,39.31006,-76.64251,0.0
2013-07-01 17:00:00,COMMON ASSAULT,1,HANDS,711.0,WESTERN,Franklin Square,39.29086,-76.63867,1.0
2015-05-16 21:15:00,ROBBERY - RESIDENCE,1,NONE,731.0,WESTERN,Mondawmin,39.31543,-76.65154,0.0
2015-11-17 20:05:00,LARCENY,1,NONE,142.0,CENTRAL,Mount Vernon,39.29832,-76.61591,1.0
2014-12-02 20:10:27,RAPE,1,OTHER,111.0,CENTRAL,Downtown,39.29254,-76.6135,0.0
2016-08-30 07:00:00,BURGLARY,1,NONE,243.0,SOUTHEASTERN,Broening Manor,39.27546,-76.54307,1.0
2016-09-05 18:25:00,AGG. ASSAULT,0,KNIFE,212.0,SOUTHEASTERN,Washington Hill,39.29078,-76.59709,0.0
2016-08-23 09:00:00,COMMON ASSAULT,1,HANDS,426.0,NORTHEASTERN,Waltherson,39.34656,-76.56568,1.0
2012-11-15 09:45:00,COMMON ASSAULT,1,HANDS,343.0,EASTERN,Oliver,39.31066,-76.60259,1.0
2016-09-24 11:00:00,BURGLARY,1,NONE,133.0,CENTRAL,Reservoir Hill,39.31539,-76.63771,0.0
2012-08-14 08:00:00,LARCENY,1,NONE,415.0,NORTHEASTERN,Loch Raven,39.3557,-76.58954,1.0
2011-11-13 18:30:00,LARCENY,1,NONE,513.0,NORTHERN,Better Waverly,39.32829,-76.60813,1.0
2015-07-03 06:24:00,LARCENY FROM AUTO,1,NONE,913.0,SOUTHERN,Brooklyn,39.23454,-76.60431,1.0
2013-06-16 18:30:00,LARCENY,0,NONE,941.0,SOUTHERN,Otterbein,39.28205,-76.61653,1.0
2014-05-23 16:40:00,COMMON ASSAULT,0,HANDS,523.0,NORTHERN,Homeland,39.35489,-76.60991,1.0
2012-08-27 13:58:00,BURGLARY,1,NONE,731.0,WESTERN,Mondawmin,39.31137,-76.64829,1.0
2015-12-22 19:00:00,BURGLARY,1,NONE,142.0,CENTRAL,Mount Vernon,39.29894,-76.61301,0.0
2015-06-25 23:00:00,LARCENY,0,NONE,614.0,NORTHWESTERN,Central Park Heights,39.34834,-76.67066,1.0
2015-11-21 16:00:00,LARCENY FROM AUTO,0,NONE,132.0,CENTRAL,Bolton Hill,39.30329,-76.62511,1.0
2013-01-01 08:00:00,LARCENY FROM AUTO,0,NONE,332.0,EASTERN,Berea,39.30821,-76.57669,1.0
2012-11-21 22:00:00,AUTO THEFT,0,NONE,933.0,SOUTHERN,Union Square,39.28552,-76.63979,0.0
2012-11-18 12:30:00,ASSAULT BY THREAT,1,NONE,622.0,NORTHWESTERN,Howard Park,39.32899,-76.69241,0.0
2011-07-27 14:05:00,ROBBERY - STREET,1,NONE,331.0,EASTERN,Broadway East,39.31147,-76.58383,0.0
2012-04-04 21:00:00,LARCENY FROM AUTO,1,NONE,111.0,CENTRAL,Downtown,39.2883,-76.62083,1.0
2012-08-10 05:00:00,LARCENY,0,NONE,831.0,SOUTHWESTERN,Morrell Park,39.26362,-76.65943,1.0
2015-10-22 07:10:00,LARCENY,1,NONE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32729,-76.58708,1.0
2011-02-17 15:00:00,LARCENY,0,NONE,132.0,CENTRAL,Bolton Hill,39.31025,-76.628,1.0
2012-02-14 10:00:00,LARCENY,1,NONE,415.0,NORTHEASTERN,Loch Raven,39.36665,-76.58315,1.0
2014-09-15 05:21:00,AGG. ASSAULT,1,KNIFE,231.0,SOUTHEASTERN,Highlandtown,39.28737,-76.56724,0.0
2012-01-10 17:00:00,COMMON ASSAULT,0,HANDS,321.0,EASTERN,Middle East,39.29903,-76.58595,1.0
2015-10-06 10:30:00,BURGLARY,1,NONE,414.0,NORTHEASTERN,Woodbourne Heights,39.35893,-76.59092,1.0
2014-05-08 15:00:00,LARCENY,1,NONE,911.0,SOUTHERN,Curtis Bay,39.23158,-76.59124,1.0
2012-02-01 17:41:00,AGG. ASSAULT,0,KNIFE,432.0,NORTHEASTERN,Belair-Edison,39.32333,-76.57641,0.0
2015-01-04 21:00:00,AUTO THEFT,0,NONE,532.0,NORTHERN,Parklane,39.34379,-76.66187,0.0
2016-10-17 20:00:00,LARCENY,1,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27199,-76.62815,1.0
2014-02-24 17:30:00,LARCENY,1,NONE,111.0,CENTRAL,Downtown,39.2915,-76.61979,1.0
2013-07-14 10:05:00,LARCENY,1,NONE,614.0,NORTHWESTERN,Central Park Heights,39.3445,-76.66817,1.0
2016-08-18 08:00:00,AUTO THEFT,0,NONE,133.0,CENTRAL,Reservoir Hill,39.31368,-76.63366,0.0
2013-09-20 10:00:00,COMMON ASSAULT,1,HANDS,321.0,EASTERN,Middle East,39.30188,-76.59332,1.0
2016-02-16 21:00:00,LARCENY FROM AUTO,0,NONE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32729,-76.58667,1.0
2016-06-28 21:50:00,AGG. ASSAULT,1,OTHER,614.0,NORTHWESTERN,Central Park Heights,39.34733,-76.66891,0.0
2011-09-18 12:30:00,AUTO THEFT,0,NONE,533.0,NORTHERN,Greenspring,39.33664,-76.65736,0.0
2011-07-31 18:15:00,COMMON ASSAULT,0,HANDS,311.0,EASTERN,Johnston Square,39.30481,-76.60786,1.0
2016-05-10 08:30:00,ROBBERY - STREET,0,NONE,211.0,SOUTHEASTERN,Perkins Homes,39.28652,-76.59608,0.0
