current_date,inside,weapon,post,lat,lon,dist_center,day_period,crime_type,neighborhood_lat,neighborhood_lon,district_lat,district_lon,common_dist
2014-04-13 21:36:00,0,4,132.0,39.30636,-76.62938,1.1918035028220078,8,51,39.30539978417266,-76.62867625899281,39.29873684383431,-76.620764340225,0.0
2015-01-01 21:10:00,0,4,423.0,39.35307,-76.56801,6.518766910639902,8,13,39.36313693009118,-76.56598340425532,39.33762689962533,-76.5666633515134,0.0
2013-11-06 11:00:00,1,0,942.0,39.27757,-76.6124,3.336933950589048,4,1,39.277796095890416,-76.61242534246576,39.26376186739272,-76.62165641425072,1.0
2011-04-06 19:35:00,1,2,513.0,39.32144,-76.60631,1.7478201316932398,7,32,39.32447768817204,-76.60684505376345,39.33824599049766,-76.6227167386246,0.0
2016-10-22 14:00:00,0,4,612.0,39.32926,-76.66126,4.616003109243357,5,11,39.32991009523809,-76.65904838095238,39.340550095447526,-76.68238401277931,0.0
2011-06-30 12:30:00,1,0,913.0,39.23665,-76.60731,7.909208666339041,5,1,39.23384687782806,-76.60312712669683,39.26376186739272,-76.62165641425072,1.0
2014-05-25 10:25:00,1,2,733.0,39.31226,-76.64147,2.2887292528618115,4,32,39.31139357954545,-76.64215943181819,39.30325811828833,-76.6475476693083,1.0
2012-04-26 14:05:00,1,0,922.0,39.24407,-76.62194,7.072639054635271,5,14,39.25916242352941,-76.62636630588236,39.26376186739272,-76.62165641425072,0.0
2016-10-05 20:36:00,0,1,426.0,39.34281,-76.56913,5.607382678575398,7,21,39.3410475,-76.56501964285714,39.33762689962533,-76.5666633515134,1.0
2015-03-07 14:50:00,0,4,844.0,39.29703,-76.6757,5.300898934202397,5,51,39.29576242857143,-76.67684685714286,39.290191818719975,-76.67458630780087,0.0
2012-04-05 09:49:00,0,0,142.0,39.29521,-76.61366,1.3737196076797935,4,2,39.30459725903614,-76.61643855421687,39.29873684383431,-76.620764340225,1.0
2016-05-29 20:00:00,0,0,623.0,39.33828,-76.70108,8.113721982885288,7,3,39.33825193548388,-76.7028606451613,39.340550095447526,-76.68238401277931,1.0
2016-11-07 14:00:00,1,1,523.0,39.36647,-76.6196,6.571508395007122,5,21,39.35792955357143,-76.61557767857143,39.33824599049766,-76.6227167386246,1.0
2014-08-20 21:15:00,0,0,814.0,39.29873,-76.66519,4.376837812049696,8,2,39.29752779220779,-76.66659961038962,39.290191818719975,-76.67458630780087,1.0
2016-05-17 17:00:00,0,0,133.0,39.31347,-76.63688,1.948685019104439,6,2,39.31371897540983,-76.63382950819675,39.29873684383431,-76.620764340225,1.0
2014-08-21 09:45:00,1,1,442.0,39.32596,-76.56233,5.024691881193025,4,21,39.320888623853214,-76.56871396024464,39.33762689962533,-76.5666633515134,1.0
2011-11-01 06:51:00,1,1,514.0,39.3168,-76.61689,1.0437717090154215,3,21,39.3158843956044,-76.61717098901099,39.33824599049766,-76.6227167386246,1.0
2016-01-15 16:00:00,0,0,832.0,39.27528,-76.67158,6.00285176873123,6,1,39.27347782608695,-76.67430173913044,39.290191818719975,-76.67458630780087,1.0
2014-10-09 00:00:00,0,4,221.0,39.28939,-76.57604,3.9549269626074457,1,11,39.2885512,-76.57785479999998,39.28954494317715,-76.57517554868063,0.0
2011-04-25 09:30:00,0,0,212.0,39.28879,-76.59857,2.542917257361703,4,2,39.29138908212561,-76.59474777777777,39.28954494317715,-76.57517554868063,1.0
2013-07-17 16:35:00,0,0,641.0,39.32133,-76.69434,6.948535308649046,6,1,39.3206615625,-76.69158,39.340550095447526,-76.68238401277931,1.0
2011-04-05 08:26:00,1,1,722.0,39.29833,-76.6467,2.8626998529205854,3,21,39.29609092682927,-76.63941351219512,39.30325811828833,-76.6475476693083,1.0
2014-04-16 18:45:00,1,0,242.0,39.28761,-76.53982,6.887064268388511,7,1,39.29802360946746,-76.54001,39.28954494317715,-76.57517554868063,1.0
2016-07-26 00:05:00,1,4,241.0,39.29162,-76.56257,4.893464130016894,1,14,39.2930585,-76.56095175,39.28954494317715,-76.57517554868063,0.0
2012-02-17 22:30:00,1,1,541.0,39.3358,-76.62068,3.1813068390737693,8,21,39.3361773076923,-76.62106769230769,39.33824599049766,-76.6227167386246,1.0
2012-01-17 11:00:00,1,1,821.0,39.30644,-76.70592,7.773501309795032,4,21,39.306951600000005,-76.706526,39.290191818719975,-76.67458630780087,1.0
2015-09-04 01:30:00,1,0,426.0,39.34947,-76.5639,6.450949399004563,1,1,39.34640211538461,-76.57073259615385,39.33762689962533,-76.5666633515134,1.0
2011-01-02 01:30:00,0,0,512.0,39.31977,-76.61708,1.3741160662173373,1,3,39.32345123809524,-76.6161583809524,39.33824599049766,-76.6227167386246,0.0
2016-04-29 18:25:00,1,0,432.0,39.32281,-76.57201,4.1214170202845,7,1,39.320888623853214,-76.56871396024464,39.33762689962533,-76.5666633515134,1.0
2015-01-18 21:00:00,0,0,514.0,39.31344,-76.61507,0.6657896347881808,8,2,39.31444855555556,-76.6123695,39.33824599049766,-76.6227167386246,1.0
2016-08-05 13:00:00,1,1,923.0,39.25426,-76.65141,6.672845707799277,5,21,39.25403085227273,-76.64770573863636,39.26376186739272,-76.62165641425072,1.0
2012-06-28 23:40:00,1,1,411.0,39.32266,-76.58897,2.8476154418894963,8,21,39.32284423780487,-76.59417384146342,39.33762689962533,-76.5666633515134,1.0
2015-04-14 04:00:00,1,0,512.0,39.31949,-76.6198,1.384954928122189,2,15,39.32345123809524,-76.6161583809524,39.33824599049766,-76.6227167386246,1.0
2016-06-25 23:00:00,0,0,443.0,39.32356,-76.54184,6.595256960943492,8,3,39.32877800955414,-76.54665738853502,39.33762689962533,-76.5666633515134,1.0
2014-07-25 04:20:00,0,3,742.0,39.30586,-76.64096,2.1893473295695847,2,32,39.303994987531176,-76.64276381546135,39.30325811828833,-76.6475476693083,1.0
2013-01-05 11:26:00,0,0,631.0,39.35756,-76.70439,9.454285593723514,4,1,39.35485050847458,-76.70332299435029,39.340550095447526,-76.68238401277931,1.0
2012-03-25 00:25:00,1,1,331.0,39.30927,-76.58295,2.8175677677194897,1,21,39.30864906015038,-76.58801387218045,39.30589038784177,-76.5943316483982,1.0
2011-12-10 16:00:00,0,0,141.0,39.30617,-76.61213,0.3322137788620105,6,3,39.30897773109244,-76.61173193277311,39.29873684383431,-76.620764340225,0.0
2016-09-23 09:45:00,1,0,841.0,39.28271,-76.6526,4.209909819385118,4,15,39.28087693251534,-76.65639668711657,39.290191818719975,-76.67458630780087,1.0
2013-03-19 18:00:00,0,0,426.0,39.33951,-76.5535,6.423165994128738,7,3,39.34208239130435,-76.55758320652174,39.33762689962533,-76.5666633515134,1.0
2014-11-05 00:00:00,0,0,424.0,39.3567,-76.54586,8.123403850463982,1,2,39.3588025,-76.55280413461539,39.33762689962533,-76.5666633515134,1.0
2016-06-16 14:00:00,1,1,444.0,39.33862,-76.5324,7.953690283449973,5,21,39.32877800955414,-76.54665738853502,39.33762689962533,-76.5666633515134,1.0
