current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-07-05,430,9,DZ,43053054.0,31/12/2019,False
2020-07-04,413,9,DZ,43053054.0,31/12/2019,False
2020-07-03,385,8,DZ,43053054.0,31/12/2019,False
2020-07-02,365,8,DZ,43053054.0,31/12/2019,False
2020-07-01,336,7,DZ,43053054.0,31/12/2019,False
2020-06-30,298,8,DZ,43053054.0,31/12/2019,False
2020-06-29,305,5,DZ,43053054.0,31/12/2019,False
2020-06-28,283,7,DZ,43053054.0,31/12/2019,False
2020-06-27,240,7,DZ,43053054.0,31/12/2019,False
2020-06-26,197,9,DZ,43053054.0,31/12/2019,False
2020-06-25,172,8,DZ,43053054.0,31/12/2019,False
2020-06-24,156,9,DZ,43053054.0,31/12/2019,False
2020-06-23,149,7,DZ,43053054.0,31/12/2019,False
2020-06-22,140,8,DZ,43053054.0,31/12/2019,False
2020-06-21,127,12,DZ,43053054.0,31/12/2019,False
2020-06-20,119,14,DZ,43053054.0,31/12/2019,False
2020-06-19,117,12,DZ,43053054.0,31/12/2019,False
2020-06-18,121,11,DZ,43053054.0,31/12/2019,False
2020-06-17,116,11,DZ,43053054.0,31/12/2019,False
2020-06-16,112,10,DZ,43053054.0,31/12/2019,False
2020-06-15,109,7,DZ,43053054.0,31/12/2019,False
2020-06-14,112,9,DZ,43053054.0,31/12/2019,False
2020-06-13,109,10,DZ,43053054.0,31/12/2019,False
2020-06-12,105,9,DZ,43053054.0,31/12/2019,False
2020-06-11,102,8,DZ,43053054.0,31/12/2019,False
2020-06-10,117,9,DZ,43053054.0,31/12/2019,False
2020-06-09,111,8,DZ,43053054.0,31/12/2019,False
2020-06-08,104,9,DZ,43053054.0,31/12/2019,False
2020-06-07,115,8,DZ,43053054.0,31/12/2019,False
2020-06-06,104,9,DZ,43053054.0,31/12/2019,False
2020-06-05,205,14,DZ,43053054.0,31/12/2019,False
2020-06-04,0,0,DZ,43053054.0,31/12/2019,False
2020-06-03,113,6,DZ,43053054.0,31/12/2019,False
2020-06-02,119,8,DZ,43053054.0,31/12/2019,False
2020-06-01,127,7,DZ,43053054.0,31/12/2019,False
2020-05-31,133,8,DZ,43053054.0,31/12/2019,False
2020-05-30,137,8,DZ,43053054.0,31/12/2019,False
2020-05-29,140,7,DZ,43053054.0,31/12/2019,False
2020-05-28,160,6,DZ,43053054.0,31/12/2019,False
2020-05-27,194,8,DZ,43053054.0,31/12/2019,False
2020-05-26,197,9,DZ,43053054.0,31/12/2019,False
2020-05-25,193,8,DZ,43053054.0,31/12/2019,False
2020-05-24,195,10,DZ,43053054.0,31/12/2019,False
2020-05-23,190,7,DZ,43053054.0,31/12/2019,False
2020-05-22,186,7,DZ,43053054.0,31/12/2019,False
2020-05-21,165,7,DZ,43053054.0,31/12/2019,False
2020-05-20,176,6,DZ,43053054.0,31/12/2019,False
2020-05-19,182,7,DZ,43053054.0,31/12/2019,False
2020-05-18,198,6,DZ,43053054.0,31/12/2019,False
2020-05-17,192,6,DZ,43053054.0,31/12/2019,False
2020-05-16,187,7,DZ,43053054.0,31/12/2019,False
2020-05-15,189,7,DZ,43053054.0,31/12/2019,False
2020-05-14,186,7,DZ,43053054.0,31/12/2019,False
2020-05-13,176,8,DZ,43053054.0,31/12/2019,False
2020-05-12,168,5,DZ,43053054.0,31/12/2019,False
2020-05-11,165,8,DZ,43053054.0,31/12/2019,False
2020-05-10,189,6,DZ,43053054.0,31/12/2019,False
2020-05-09,187,5,DZ,43053054.0,31/12/2019,False
2020-05-08,185,7,DZ,43053054.0,31/12/2019,False
2020-05-07,159,6,DZ,43053054.0,31/12/2019,False
2020-05-06,190,5,DZ,43053054.0,31/12/2019,False
2020-05-05,174,2,DZ,43053054.0,31/12/2019,False
2020-05-04,179,4,DZ,43053054.0,31/12/2019,False
2020-05-03,141,6,DZ,43053054.0,31/12/2019,False
2020-05-02,148,3,DZ,43053054.0,31/12/2019,False
2020-05-01,158,6,DZ,43053054.0,31/12/2019,False
2020-04-30,199,7,DZ,43053054.0,31/12/2019,False
2020-04-29,132,5,DZ,43053054.0,31/12/2019,False
2020-04-28,135,7,DZ,43053054.0,31/12/2019,False
2020-04-27,126,6,DZ,43053054.0,31/12/2019,False
2020-04-26,129,4,DZ,43053054.0,31/12/2019,False
2020-04-25,120,8,DZ,43053054.0,31/12/2019,False
2020-04-24,97,5,DZ,43053054.0,31/12/2019,False
2020-04-23,99,10,DZ,43053054.0,31/12/2019,False
2020-04-22,93,8,DZ,43053054.0,31/12/2019,False
2020-04-21,89,9,DZ,43053054.0,31/12/2019,False
2020-04-20,94,8,DZ,43053054.0,31/12/2019,False
2020-04-19,117,3,DZ,43053054.0,31/12/2019,False
2020-04-18,150,16,DZ,43053054.0,31/12/2019,False
2020-04-17,108,12,DZ,43053054.0,31/12/2019,False
2020-04-16,90,11,DZ,43053054.0,31/12/2019,False
