cases,deaths,population,country,high_risk_2w,current_date,first_date,nr_months,ratio,cases_100k,current_risk
450.0,10.0,43053054.0,DZ,False,2020-08-17,2019-12-31,7,45.0,1.0452220183961862,False
469.0,9.0,43053054.0,DZ,False,2020-08-16,2019-12-31,7,52.11,1.0893536147284697,False
477.0,10.0,43053054.0,DZ,False,2020-08-15,2019-12-31,7,47.7,1.1079353394999574,False
488.0,8.0,43053054.0,DZ,False,2020-08-14,2019-12-31,7,61.0,1.1334852110607532,False
495.0,11.0,43053054.0,DZ,False,2020-08-13,2019-12-31,7,45.0,1.1497442202358048,False
492.0,10.0,43053054.0,DZ,False,2020-08-12,2019-12-31,7,49.2,1.142776073446497,False
498.0,10.0,43053054.0,DZ,False,2020-08-11,2019-12-31,7,49.8,1.1567123670251127,False
521.0,9.0,43053054.0,DZ,False,2020-08-10,2019-12-31,7,57.89,1.2101348257431401,False
538.0,11.0,43053054.0,DZ,False,2020-08-09,2019-12-31,7,48.91,1.2496209908825515,False
529.0,9.0,43053054.0,DZ,False,2020-08-08,2019-12-31,7,58.78,1.2287165505146278,False
571.0,12.0,43053054.0,DZ,False,2020-08-07,2019-12-31,7,47.58,1.3262706055649385,False
551.0,13.0,43053054.0,DZ,False,2020-08-06,2019-12-31,7,42.38,1.2798162936362192,False
532.0,9.0,43053054.0,DZ,False,2020-08-05,2019-12-31,7,59.11,1.2356846973039357,False
507.0,8.0,43053054.0,DZ,False,2020-08-04,2019-12-31,7,63.38,1.1776168073930364,False
515.0,8.0,43053054.0,DZ,False,2020-08-03,2019-12-31,7,64.38,1.1961985321645243,False
556.0,13.0,43053054.0,DZ,False,2020-08-02,2019-12-31,7,42.77,1.291429871618399,False
563.0,10.0,43053054.0,DZ,False,2020-08-01,2019-12-31,7,56.3,1.3076888807934508,False
602.0,14.0,43053054.0,DZ,False,2020-07-31,2019-12-31,7,43.0,1.3982747890544536,False
614.0,12.0,43053054.0,DZ,False,2020-07-30,2019-12-31,6,51.17,1.4261473762116852,False
642.0,11.0,43053054.0,DZ,False,2020-07-29,2019-12-31,6,58.36,1.4911834129118924,False
616.0,8.0,43053054.0,DZ,False,2020-07-28,2019-12-31,6,77.0,1.4307928074045573,False
593.0,9.0,43053054.0,DZ,False,2020-07-27,2019-12-31,6,65.89,1.3773703486865299,False
