temperature,uncertainty,lat,lon,average_diff_pos,current_date,city,country
-2.5975613452597988,-0.41346110293784283,1.20896241378093,1.636417098934611,0,1952-03-01,Changchun,China
-1.2263668280095654,-0.8038119036658621,0.6629819974278522,0.30665683005988253,0,2009-01-01,Baghdad,Iraq
0.9734420104176912,-0.295682844097492,0.5071955852951071,0.08088601402804751,1,1925-08-01,Cairo,Egypt
-0.13530882503626135,-0.6927638310449601,0.8192537254862442,0.1871408547596233,1,1971-10-01,Aleppo,Syria
-1.2033661457847227,-0.5480648273268149,0.9750401376189891,0.11254697281077915,0,2003-04-01,Ankara,Turkey
0.8422791456278191,-0.7667958794588948,0.8192537254862442,0.1871408547596233,1,2005-06-01,Aleppo,Syria
-0.10039496894111527,-0.7297798552519275,0.6629819974278522,0.30665683005988253,1,2012-11-01,Baghdad,Iraq
0.08608748540491601,-0.5615251997657122,0.9750401376189891,0.11254697281077915,1,1964-08-01,Ankara,Turkey
-1.570669348082979,0.5253998746752385,0.5071955852951071,1.3357208725897147,0,1911-02-01,Chongqing,China
0.9006654928139582,-0.9114948831770399,-0.6629011114402447,-0.4928238202496183,1,1955-04-01,Abidjan,Côte D'Ivoire
-2.4003452392088405,-0.3293337751947351,0.5853314493243033,1.2790295223085932,0,1977-01-01,Chengdu,China
-0.5979174182969423,-0.4706676858031559,0.6629819974278522,-0.5503439914412825,0,1978-11-01,Casablanca,Morocco
0.12902209222462233,-0.46730259269343155,-0.7410369754694406,-1.6780377223256977,1,1963-03-01,Bogotá,Colombia
0.12277062474812656,0.1855254705930837,-0.5071146993074996,0.19244530858709666,1,2006-03-01,Addis Abeba,Ethiopia
-0.1880334658285928,0.6801941577225563,-0.5071146993074996,0.19244530858709666,1,1931-01-01,Addis Abeba,Ethiopia
-0.24559414749896855,-0.8913043245186942,0.5071955852951071,1.3357208725897147,1,1965-04-01,Chongqing,China
-1.592372555925907,-0.5817157584240581,1.130826549751734,-1.88590600668981,0,1911-04-01,Chicago,United States
0.8791981894041049,0.3234942880917803,-0.039270146983617825,0.7654920861363285,1,1917-10-01,Bombay,India
