current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-07-26,121,13,AF,38041757.0,31/12/2019,False
2020-07-25,108,35,AF,38041757.0,31/12/2019,False
2020-07-24,13,0,AF,38041757.0,31/12/2019,False
2020-07-23,188,21,AF,38041757.0,31/12/2019,False
2020-07-22,112,4,AF,38041757.0,31/12/2019,False
2020-07-21,140,5,AF,38041757.0,31/12/2019,False
2020-07-20,174,17,AF,38041757.0,31/12/2019,False
2020-07-19,12,17,AF,38041757.0,31/12/2019,False
2020-07-18,219,32,AF,38041757.0,31/12/2019,False
2020-07-17,76,21,AF,38041757.0,31/12/2019,False
2020-07-16,254,49,AF,38041757.0,31/12/2019,False
2020-07-15,285,33,AF,38041757.0,31/12/2019,False
2020-07-14,4,2,AF,38041757.0,31/12/2019,False
2020-07-13,0,0,AF,38041757.0,31/12/2019,False
2020-07-12,85,16,AF,38041757.0,31/12/2019,False
2020-07-11,458,37,AF,38041757.0,31/12/2019,False
2020-07-10,255,20,AF,38041757.0,31/12/2019,False
2020-07-09,59,1,AF,38041757.0,31/12/2019,False
2020-07-08,210,16,AF,38041757.0,31/12/2019,False
2020-07-07,433,56,AF,38041757.0,31/12/2019,False
2020-07-06,279,38,AF,38041757.0,31/12/2019,False
2020-07-05,348,7,AF,38041757.0,31/12/2019,False
2020-07-04,302,12,AF,38041757.0,31/12/2019,False
2020-07-03,186,33,AF,38041757.0,31/12/2019,False
2020-07-02,319,28,AF,38041757.0,31/12/2019,False
2020-07-01,279,13,AF,38041757.0,31/12/2019,False
2020-06-30,271,12,AF,38041757.0,31/12/2019,False
2020-06-29,351,18,AF,38041757.0,31/12/2019,False
2020-06-28,165,20,AF,38041757.0,31/12/2019,False
2020-06-27,276,8,AF,38041757.0,31/12/2019,False
2020-06-26,460,36,AF,38041757.0,31/12/2019,False
2020-06-25,234,21,AF,38041757.0,31/12/2019,False
2020-06-24,338,20,AF,38041757.0,31/12/2019,False
2020-06-23,310,17,AF,38041757.0,31/12/2019,False
2020-06-22,409,12,AF,38041757.0,31/12/2019,False
2020-06-21,546,21,AF,38041757.0,31/12/2019,False
2020-06-20,346,2,AF,38041757.0,31/12/2019,False
2020-06-19,658,42,AF,38041757.0,31/12/2019,False
2020-06-18,564,13,AF,38041757.0,31/12/2019,False
2020-06-17,783,13,AF,38041757.0,31/12/2019,False
2020-06-16,761,7,AF,38041757.0,31/12/2019,False
2020-06-15,664,20,AF,38041757.0,31/12/2019,False
2020-06-14,556,5,AF,38041757.0,31/12/2019,False
2020-06-13,656,20,AF,38041757.0,31/12/2019,False
2020-06-12,747,21,AF,38041757.0,31/12/2019,False
2020-06-11,684,21,AF,38041757.0,31/12/2019,False
2020-06-10,542,15,AF,38041757.0,31/12/2019,False
2020-06-09,575,12,AF,38041757.0,31/12/2019,False
2020-06-08,791,30,AF,38041757.0,31/12/2019,False
2020-06-07,582,18,AF,38041757.0,31/12/2019,False
2020-06-06,915,9,AF,38041757.0,31/12/2019,False
2020-06-05,787,6,AF,38041757.0,31/12/2019,False
2020-06-04,758,24,AF,38041757.0,31/12/2019,False
2020-06-03,759,5,AF,38041757.0,31/12/2019,False
2020-06-02,545,8,AF,38041757.0,31/12/2019,False
2020-06-01,680,8,AF,38041757.0,31/12/2019,False
2020-05-31,866,3,AF,38041757.0,31/12/2019,False
2020-05-30,623,11,AF,38041757.0,31/12/2019,False
2020-05-29,580,8,AF,38041757.0,31/12/2019,False
2020-05-28,625,7,AF,38041757.0,31/12/2019,False
2020-05-27,658,1,AF,38041757.0,31/12/2019,False
2020-05-26,591,1,AF,38041757.0,31/12/2019,False
2020-05-25,584,2,AF,38041757.0,31/12/2019,False
2020-05-24,782,11,AF,38041757.0,31/12/2019,False
2020-05-23,540,12,AF,38041757.0,31/12/2019,False
2020-05-22,531,6,AF,38041757.0,31/12/2019,False
2020-05-21,492,9,AF,38041757.0,31/12/2019,False
2020-05-20,581,5,AF,38041757.0,31/12/2019,False
2020-05-19,408,4,AF,38041757.0,31/12/2019,False
2020-05-18,262,1,AF,38041757.0,31/12/2019,False
2020-05-17,0,0,AF,38041757.0,31/12/2019,False
2020-05-16,1063,32,AF,38041757.0,31/12/2019,False
2020-05-15,113,6,AF,38041757.0,31/12/2019,False
2020-05-14,259,3,AF,38041757.0,31/12/2019,False
2020-05-13,280,5,AF,38041757.0,31/12/2019,False
2020-05-12,285,2,AF,38041757.0,31/12/2019,False
2020-05-11,369,5,AF,38041757.0,31/12/2019,False
2020-05-10,255,6,AF,38041757.0,31/12/2019,False
2020-05-09,215,3,AF,38041757.0,31/12/2019,False
2020-05-08,171,2,AF,38041757.0,31/12/2019,False
2020-05-07,168,9,AF,38041757.0,31/12/2019,False
2020-05-06,330,5,AF,38041757.0,31/12/2019,False
