cases,deaths,population,high_risk_2w,current_date,first_date,country
0.3886584894705223,4.119949202622697,1.0473971791804135,True,2020-05-12,2020-04-03,PL
-0.24561150064109216,-0.35593821678791926,-0.2416941972527805,False,2021-04-10,2020-02-26,PT
-0.2531290050195607,-0.4192335944361502,-0.6595634876615263,False,2020-09-28,2020-02-26,EE
-0.22233315949673096,0.9913491074387109,2.057865984755795,False,2020-05-21,2020-02-24,IT
-0.25266240129951784,-0.32881162636724887,-0.2662242445602854,False,2021-06-15,2020-03-03,HU
0.09153560951877614,3.62262837824374,2.4157034550036234,True,2021-04-19,2020-01-23,FR
-0.21559332798500055,-0.37402261040169954,-0.6238257732417675,True,2021-04-16,2020-04-03,SI
-0.034447394892800055,-0.19317867426389684,-0.2416941972527805,True,2021-12-19,2020-02-26,PT
-0.25546202361977505,-0.4192335944361502,-0.7196896285276156,True,2021-08-29,2020-01-03,LI
-0.18578253476003911,-0.34689601998102915,-0.6238257732417675,True,2021-12-15,2020-04-03,SI
-0.25095152099269397,-0.4101913976292601,-0.6975160144106798,True,2022-02-22,2020-06-03,MT
-0.17385821747005453,-0.38306480720858965,0.0897180039688532,False,2021-10-06,2020-02-28,NL
-0.008784190290441946,0.34935313414951125,-0.22199794628190797,True,2021-12-17,2020-02-26,GR
-0.19096702053829326,-0.32881162636724887,-0.2416941972527805,True,2021-09-15,2020-02-26,PT
-0.24861850239247957,-0.40114920082236993,-0.3975483044836308,False,2021-07-23,2020-07-03,BG
