current_date,cases,deaths,country,population,first_date,high_risk_2w,day,month,year,season,weekday,holiday,nr_months,ratio,cases_100k,current_risk,avg_2weeks,avg_2w_100k,sum_2weeks,sum_2w_100k
2020-08-22,203.0,6.0,BE,11522440,2020-03-01,False,22,8,2020,3,5,False,5,33.83,1.761779623065948,False,517.875,4.494490750223043,8286.0,71.91185200356868
2020-08-21,510.0,3.0,BE,11522440,2020-03-01,False,21,8,2020,3,4,False,5,170.0,4.4261458510523815,False,553.25,4.801500376656334,8852.0,76.82400602650134
2020-08-20,581.0,5.0,BE,11522440,2020-03-01,False,20,8,2020,3,3,False,5,116.2,5.042334783257712,False,569.3125,4.940902274171096,9109.0,79.05443638673754
2020-08-19,612.0,10.0,BE,11522440,2020-03-01,False,19,8,2020,3,2,False,5,61.2,5.311375021262857,False,583.8125,5.066743675818663,9341.0,81.06789881309861
2020-08-18,725.0,11.0,BE,11522440,2020-03-01,False,18,8,2020,3,1,False,5,65.91,6.292070082378385,False,595.1875,5.165464085731841,9523.0,82.64742537170946
2020-08-17,707.0,7.0,BE,11522440,2020-03-01,False,17,8,2020,3,0,False,5,101.0,6.135853169988301,False,559.125,4.852487841116986,8946.0,77.63980545787177
2020-08-16,132.0,8.0,BE,11522440,2020-03-01,False,16,8,2020,3,6,False,5,16.5,1.1455906908606164,False,534.25,4.636604746911244,8548.0,74.1856759505799
2020-08-15,163.0,10.0,BE,11522440,2020-03-01,False,15,8,2020,3,5,True,5,16.3,1.414630928865761,False,568.75,4.936020495658906,9100.0,78.9763279305425
2020-08-14,587.0,12.0,BE,11522440,2020-03-01,False,14,8,2020,3,4,False,5,48.92,5.094407087387741,False,598.25,5.192042657631544,9572.0,83.0726825221047
2020-08-13,669.0,14.0,BE,11522440,2020-03-01,False,13,8,2020,3,3,False,5,47.79,5.806061910498124,False,605.5,5.254963358455327,9688.0,84.07941373528523
2020-08-12,609.0,11.0,BE,11522440,2020-03-01,False,12,8,2020,3,2,False,5,55.36,5.285338869197844,False,606.5,5.263642075810332,9704.0,84.21827321296531
2020-08-11,718.0,12.0,BE,11522440,2020-03-01,False,11,8,2020,3,1,False,5,59.83,6.231319060893353,False,605.625,5.256048198124703,9690.0,84.09677116999525
2020-08-10,873.0,11.0,BE,11522440,2020-03-01,False,10,8,2020,3,0,False,5,79.36,7.576520250919076,False,572.25,4.966396006401422,9156.0,79.46233610242275
2020-08-09,122.0,5.0,BE,11522440,2020-03-01,False,9,8,2020,3,6,False,5,24.4,1.0588035173105697,False,532.0,4.617077632862484,8512.0,73.87324212579975
2020-08-08,304.0,2.0,BE,11522440,2020-03-01,False,8,8,2020,3,5,False,5,152.0,2.638330075921419,False,555.375,4.819942651035718,8886.0,77.11908241657149
2020-08-07,771.0,7.0,BE,11522440,2020-03-01,False,7,8,2020,3,4,False,5,110.14,6.6912910807086,False,563.8125,4.89316932871857,9021.0,78.29070925949712
2020-08-06,769.0,4.0,BE,11522440,2020-03-01,False,6,8,2020,3,3,False,5,192.25,6.6739336459985905,False,550.1875,4.774921804756631,8803.0,76.3987488761061
2020-08-05,767.0,5.0,BE,11522440,2020-03-01,False,5,8,2020,3,2,False,5,153.4,6.656576211288582,False,511.1875,4.4364518279114495,8179.0,70.98322924658319
2020-08-04,813.0,7.0,BE,11522440,2020-03-01,False,4,8,2020,3,1,False,5,116.14,7.055797209618796,False,490.9375,4.260707801472605,7855.0,68.17132482356168
2020-08-03,794.0,5.0,BE,11522440,2020-03-01,False,3,8,2020,3,0,False,5,158.8,6.890901579873708,False,444.125,3.854435345291449,7106.0,61.67096552466318
2020-08-02,148.0,5.0,BE,11522440,2020-03-01,False,2,8,2020,3,6,False,5,29.6,1.284450168540691,False,402.625,3.4942685750587548,6442.0,55.908297200940076
2020-08-01,309.0,1.0,BE,11522440,2020-03-01,False,1,8,2020,3,5,False,5,309.0,2.681723662696443,False,410.5,3.562613474229417,6568.0,57.00181558767067
2020-07-31,684.0,5.0,BE,11522440,2020-03-01,False,31,7,2020,3,4,False,4,136.8,5.9362426708231935,False,405.3125,3.51759262795033,6485.0,56.28148204720528
2020-07-30,635.0,2.0,BE,11522440,2020-03-01,False,30,7,2020,3,3,False,4,317.5,5.5109855204279645,False,378.8125,3.287606618042706,6061.0,52.6017058886833
2020-07-29,703.0,3.0,BE,11522440,2020-03-01,False,29,7,2020,3,2,False,4,234.33,6.101138300568282,False,352.0625,3.0554509287963314,5633.0,48.8872148607413
2020-07-28,685.0,1.0,BE,11522440,2020-03-01,False,28,7,2020,3,1,False,4,685.0,5.944921388178198,False,322.125,2.795631827980879,5154.0,44.73010924769407
2020-07-27,595.0,6.0,BE,11522440,2020-03-01,False,27,7,2020,3,0,False,4,99.17,5.1638368262277785,False,282.0,2.447398294111317,4512.0,39.15837270578107
2020-07-26,184.0,2.0,BE,11522440,2020-03-01,False,26,7,2020,3,6,False,4,92.0,1.5968839933208592,False,248.6875,2.1582885222227235,3979.0,34.532616355563576
2020-07-25,229.0,1.0,BE,11522440,2020-03-01,False,25,7,2020,3,5,False,4,229.0,1.9874262742960693,False,245.125,2.1273705916455197,3922.0,34.037929466328315
2020-07-24,496.0,5.0,BE,11522440,2020-03-01,False,24,7,2020,3,4,False,4,99.2,4.304643808082316,False,238.5625,2.0704165090033015,3817.0,33.126664144052825
2020-07-23,439.0,2.0,BE,11522440,2020-03-01,False,23,7,2020,3,3,False,4,219.5,3.8099569188470497,False,216.125,1.8756877883503842,3458.0,30.011004613606147
2020-07-22,553.0,2.0,BE,11522440,2020-03-01,False,22,7,2020,3,2,False,4,276.5,4.799330697317582,False,194.875,1.691265044556535,3118.0,27.06024071290456
2020-07-21,145.0,1.0,BE,11522440,2020-03-01,False,21,7,2020,3,1,True,4,145.0,1.258414016475677,False,167.3125,1.4520578974592186,2677.0,23.2329263593475
2020-07-20,443.0,2.0,BE,11522440,2020-03-01,False,20,7,2020,3,0,False,4,221.5,3.8446717882670685,False,159.75,1.3864250974619958,2556.0,22.182801559391933
2020-07-19,64.0,2.0,BE,11522440,2020-03-01,False,19,7,2020,3,6,False,4,32.0,0.5554379107202988,False,136.0625,1.1808479801153229,2177.0,18.893567681845166
2020-07-18,130.0,3.0,BE,11522440,2020-03-01,False,18,7,2020,3,5,False,4,43.33,1.128233256150607,False,137.9375,1.1971205751559566,2207.0,19.153929202495306
2020-07-17,274.0,2.0,BE,11522440,2020-03-01,False,17,7,2020,3,4,False,4,137.0,2.3779685552712793,False,135.625,1.1770510412725081,2170.0,18.83281666036013
2020-07-16,226.0,5.0,BE,11522440,2020-03-01,False,16,7,2020,3,3,False,4,45.2,1.9613901222310552,False,126.9375,1.1016546842509052,2031.0,17.626474948014483
2020-07-15,260.0,5.0,BE,11522440,2020-03-01,False,15,7,2020,3,2,False,4,52.0,2.256466512301214,False,119.0625,1.0333097850802435,1905.0,16.532956561283896
2020-07-14,207.0,3.0,BE,11522440,2020-03-01,False,14,7,2020,3,1,False,4,69.0,1.7964944924859665,False,110.75,0.9611679470667671,1772.0,15.378687153068274
2020-07-13,224.0,1.0,BE,11522440,2020-03-01,False,13,7,2020,3,0,False,4,224.0,1.9440326875210459,False,99.3125,0.8619051173189012,1589.0,13.790481877102419
2020-07-12,43.0,4.0,BE,11522440,2020-03-01,False,12,7,2020,3,6,False,4,10.75,0.37318484626520076,False,87.875,0.7626422875710352,1406.0,12.202276601136564
2020-07-11,62.0,2.0,BE,11522440,2020-03-01,False,11,7,2020,3,5,False,4,31.0,0.5380804760102895,False,92.25,0.8006116759991807,1476.0,12.809786815986891
2020-07-10,127.0,,BE,11522440,2020-03-01,False,10,7,2020,3,4,False,4,,1.102197104085593,False,93.125,0.8082055536848098,1490.0,12.931288858956957
2020-07-09,124.0,2.0,BE,11522440,2020-03-01,False,9,7,2020,3,3,False,4,62.0,1.076160952020579,False,91.4375,0.7935602181482394,1463.0,12.69696349037183
2020-07-08,137.0,1.0,BE,11522440,2020-03-01,False,8,7,2020,3,2,False,4,137.0,1.1889842776356396,False,90.5625,0.7859663404626104,1449.0,12.575461447401766
2020-07-07,99.0,3.0,BE,11522440,2020-03-01,False,7,7,2020,3,1,False,4,33.0,0.8591930181454622,False,90.9375,0.7892208594707371,1455.0,12.627533751531793
2020-07-06,112.0,1.0,BE,11522440,2020-03-01,False,6,7,2020,3,0,False,4,112.0,0.9720163437605229,False,86.0,0.7463696925304015,1376.0,11.941915080486424
2020-07-05,24.0,2.0,BE,11522440,2020-03-01,False,5,7,2020,3,6,False,4,12.0,0.20828921652011206,False,82.125,0.7127396627797584,1314.0,11.403834604476135
2020-07-04,64.0,4.0,BE,11522440,2020-03-01,False,4,7,2020,3,5,False,4,16.0,0.5554379107202988,False,88.1875,0.7653543867444743,1411.0,12.245670187911589
2020-07-03,94.0,2.0,BE,11522440,2020-03-01,False,3,7,2020,3,4,False,4,47.0,0.8157994313704389,False,90.9375,0.7892208594707371,1455.0,12.627533751531793
2020-07-02,93.0,4.0,BE,11522440,2020-03-01,False,2,7,2020,3,3,False,4,23.25,0.8071207140154343,False,92.75,0.804951034676683,1484.0,12.879216554826929
2020-07-01,135.0,3.0,BE,11522440,2020-03-01,False,1,7,2020,3,2,False,4,45.0,1.1716268429256302,False,93.125,0.8082055536848098,1490.0,12.931288858956957
2020-06-30,100.0,8.0,BE,11522440,2020-03-01,False,30,6,2020,3,1,False,3,12.5,0.8678717355004669,False,93.875,0.8147145917010633,1502.0,13.035433467217013
2020-06-29,127.0,3.0,BE,11522440,2020-03-01,False,29,6,2020,3,0,False,3,42.33,1.102197104085593,False,89.0,0.7724058445954155,1424.0,12.358493513526648
2020-06-28,24.0,5.0,BE,11522440,2020-03-01,False,28,6,2020,3,6,False,3,4.8,0.20828921652011206,False,84.125,0.7300970974897678,1346.0,11.681553559836285
2020-06-27,41.0,8.0,BE,11522440,2020-03-01,False,27,6,2020,3,5,False,3,5.12,0.35582741155519143,False,88.1875,0.7653543867444743,1411.0,12.245670187911589
2020-06-26,113.0,2.0,BE,11522440,2020-03-01,False,26,6,2020,3,4,False,3,56.5,0.9806950611155276,False,91.5625,0.794645057817615,1465.0,12.71432092508184
2020-06-25,76.0,5.0,BE,11522440,2020-03-01,False,25,6,2020,3,3,False,3,15.2,0.6595825189803548,False,91.9375,0.7978995768257418,1471.0,12.766393229211868
2020-06-24,100.0,5.0,BE,11522440,2020-03-01,False,24,6,2020,3,2,False,3,20.0,0.8678717355004669,False,96.25,0.8353265454191994,1540.0,13.36522472670719
2020-06-23,110.0,4.0,BE,11522440,2020-03-01,False,23,6,2020,3,1,False,3,27.5,0.9546589090505136,False,99.5,0.8635323768229646,1592.0,13.816518029167433
2020-06-22,143.0,12.0,BE,11522440,2020-03-01,False,22,6,2020,3,0,False,3,11.92,1.2410565817656678,False,95.9375,0.8326144462457604,1535.0,13.321831139932167
2020-06-21,20.0,8.0,BE,11522440,2020-03-01,False,21,6,2020,3,6,False,3,2.5,0.1735743471000934,False,91.3125,0.7924753784788638,1461.0,12.679606055661822
2020-06-20,50.0,4.0,BE,11522440,2020-03-01,False,20,6,2020,2,5,False,3,12.5,0.43393586775023346,False,99.6875,0.865159636327028,1595.0,13.842554181232448
2020-06-19,121.0,4.0,BE,11522440,2020-03-01,False,19,6,2020,2,4,False,3,30.25,1.050124799955565,False,107.3125,0.9313348561589385,1717.0,14.901357698543016
2020-06-18,108.0,5.0,BE,11522440,2020-03-01,False,18,6,2020,2,3,False,3,21.6,0.9373014743405043,False,109.6875,0.9519468098770747,1755.0,15.231148958033195
2020-06-17,123.0,8.0,BE,11522440,2020-03-01,False,17,6,2020,2,2,False,3,15.38,1.0674822346655743,False,114.25,0.9915434578092834,1828.0,15.864695324948535
2020-06-16,99.0,9.0,BE,11522440,2020-03-01,False,16,6,2020,2,1,False,3,11.0,0.8591930181454622,False,110.25,0.9568285883892648,1764.0,15.309257414228236
2020-06-15,147.0,8.0,BE,11522440,2020-03-01,False,15,6,2020,2,0,False,3,18.38,1.2757714511856864,False,107.125,0.9297075966548752,1714.0,14.875321546478004
2020-06-14,22.0,5.0,BE,11522440,2020-03-01,False,14,6,2020,2,6,False,3,4.4,0.19093178181010273,False,101.75,0.8830594908717251,1628.0,14.128951853947601
2020-06-13,49.0,5.0,BE,11522440,2020-03-01,False,13,6,2020,2,5,False,3,9.8,0.42525715039522877,False,110.6875,0.9606255272320793,1771.0,15.370008435713268
2020-06-12,89.0,10.0,BE,11522440,2020-03-01,False,12,6,2020,2,4,False,3,8.9,0.7724058445954155,False,118.3125,1.02680074706399,1893.0,16.42881195302384
2020-06-11,95.0,9.0,BE,11522440,2020-03-01,False,11,6,2020,2,3,False,3,10.56,0.8244781487254436,False,124.125,1.0772457916899545,1986.0,17.235932667039272
2020-06-10,119.0,15.0,BE,11522440,2020-03-01,False,10,6,2020,2,2,False,3,7.93,1.0327673652455556,False,130.8125,1.1352847140015483,2093.0,18.164555424024773
2020-06-09,145.0,12.0,BE,11522440,2020-03-01,False,9,6,2020,2,1,False,3,12.08,1.258414016475677,False,143.0,1.2410565817656678,2288.0,19.856905308250685
2020-06-08,152.0,10.0,BE,11522440,2020-03-01,False,8,6,2020,2,0,False,3,15.2,1.3191650379607096,False,138.625,1.2030871933375222,2218.0,19.249395093400356
2020-06-07,53.0,12.0,BE,11522440,2020-03-01,False,7,6,2020,2,6,False,3,4.42,0.4599720198152475,False,136.8125,1.1873570181315762,2189.0,18.99771229010522
2020-06-06,69.0,11.0,BE,11522440,2020-03-01,False,6,6,2020,2,5,False,3,6.27,0.5988314974953222,False,149.0,1.2931288858956957,2384.0,20.690062174331132
2020-06-05,154.0,13.0,BE,11522440,2020-03-01,False,5,6,2020,2,4,False,3,11.85,1.336522472670719,False,149.0625,1.2936713057303835,2385.0,20.698740891686136
2020-06-04,172.0,17.0,BE,11522440,2020-03-01,False,4,6,2020,2,3,False,3,10.12,1.492739385060803,False,163.5,1.4189702875432635,2616.0,22.703524600692216
2020-06-03,159.0,19.0,BE,11522440,2020-03-01,False,3,6,2020,2,2,False,3,8.37,1.3799160594457425,False,171.0,1.4840606677057984,2736.0,23.744970683292774
2020-06-02,181.0,24.0,BE,11522440,2020-03-01,False,2,6,2020,2,1,False,3,7.54,1.570847841255845,False,180.875,1.5697630015864696,2894.0,25.116208025383514
2020-06-01,59.0,21.0,BE,11522440,2020-03-01,False,1,6,2020,2,0,True,3,2.81,0.5120443239452754,False,174.625,1.5155210181176904,2794.0,24.248336289883046
2020-05-31,49.0,22.0,BE,11522440,2020-03-01,False,31,5,2020,2,6,False,2,2.23,0.42525715039522877,False,180.125,1.563253963570216,2882.0,25.012063417123457
2020-05-30,61.0,25.0,BE,11522440,2020-03-01,False,30,5,2020,2,5,False,2,2.44,0.5294017586552848,False,198.6875,1.7243526544724903,3179.0,27.589642471559845
2020-05-29,165.0,16.0,BE,11522440,2020-03-01,False,29,5,2020,2,4,False,2,10.31,1.4319883635757704,False,213.9375,1.8567030941363114,3423.0,29.707249506180982
2020-05-28,171.0,28.0,BE,11522440,2020-03-01,False,28,5,2020,2,3,False,2,6.11,1.4840606677057984,False,223.6875,1.941320588347607,3579.0,31.061129413561712
2020-05-27,182.0,25.0,BE,11522440,2020-03-01,False,27,5,2020,2,2,False,2,7.28,1.5795265586108498,False,237.6875,2.0628226313176725,3803.0,33.00516210108276
2020-05-26,202.0,26.0,BE,11522440,2020-03-01,False,26,5,2020,2,1,False,2,7.77,1.7531009057109432,False,256.0625,2.222294062715883,4097.0,35.55670500345413
2020-05-25,314.0,26.0,BE,11522440,2020-03-01,False,25,5,2020,2,0,False,2,12.08,2.725117249471466,False,250.8125,2.1767307966021088,4013.0,34.82769274563374
2020-05-24,75.0,32.0,BE,11522440,2020-03-01,False,24,5,2020,2,6,False,2,2.34,0.6509038016253502,False,246.1875,2.136591728835212,3939.0,34.18546766136339
2020-05-23,123.0,28.0,BE,11522440,2020-03-01,False,23,5,2020,2,5,False,2,4.39,1.0674822346655743,False,271.6875,2.3578990213878313,4347.0,37.7263843422053
2020-05-22,248.0,42.0,BE,11522440,2020-03-01,False,22,5,2020,2,4,False,2,5.9,2.152321904041158,False,291.625,2.5309309486532365,4666.0,40.494895178451785
2020-05-21,70.0,38.0,BE,11522440,2020-03-01,False,21,5,2020,2,3,True,2,1.84,0.6075102148503269,False,310.625,2.6958265783983255,4970.0,43.13322525437321
2020-05-20,385.0,31.0,BE,11522440,2020-03-01,False,20,5,2020,2,2,False,2,12.42,3.3413061816767975,False,340.375,2.954018419709714,5446.0,47.264294715355426
2020-05-19,292.0,36.0,BE,11522440,2020-03-01,False,19,5,2020,2,1,False,2,8.11,2.5341854676613633,False,358.1875,3.108608072595735,5731.0,49.73772916153176
2020-05-18,317.0,39.0,BE,11522440,2020-03-01,False,18,5,2020,2,0,False,2,8.13,2.75115340153648,False,348.6875,3.0261602577231907,5579.0,48.41856412357105
2020-05-17,81.0,32.0,BE,11522440,2020-03-01,False,17,5,2020,2,6,False,2,2.53,0.7029761057553782,False,346.75,3.009345242847869,5548.0,48.149523885565905
2020-05-16,147.0,29.0,BE,11522440,2020-03-01,False,16,5,2020,2,5,False,2,5.07,1.2757714511856864,False,356.5,3.0939627370591647,5704.0,49.503403792946635
2020-05-15,346.0,47.0,BE,11522440,2020-03-01,False,15,5,2020,2,4,False,2,7.36,3.0028362048316155,False,383.9375,3.3320850444871053,6143.0,53.313360711793685
2020-05-14,305.0,46.0,BE,11522440,2020-03-01,False,14,5,2020,2,3,False,2,6.63,2.647008793276424,False,394.9375,3.4275509353921567,6319.0,54.84081496627451
2020-05-13,321.0,60.0,BE,11522440,2020-03-01,False,13,5,2020,2,2,False,2,5.35,2.785868270956499,False,411.4375,3.5707497717497336,6583.0,57.13199634799574
2020-05-12,395.0,47.0,BE,11522440,2020-03-01,False,12,5,2020,2,1,False,2,8.4,3.4280933552268444,False,438.5625,3.806159980004235,7017.0,60.89855968006776
2020-05-11,476.0,66.0,BE,11522440,2020-03-01,False,11,5,2020,2,0,False,2,7.21,4.131069460982222,False,426.6875,3.7031002114135547,6827.0,59.249603382616876
2020-05-10,118.0,72.0,BE,11522440,2020-03-01,False,10,5,2020,2,6,False,2,1.64,1.0240886478905509,False,421.1875,3.6553672659610292,6739.0,58.48587625537647
2020-05-09,240.0,77.0,BE,11522440,2020-03-01,False,9,5,2020,2,5,False,2,3.12,2.0828921652011205,False,464.5,4.031264211399669,7432.0,64.5002273823947
2020-05-08,483.0,79.0,BE,11522440,2020-03-01,False,8,5,2020,2,4,False,2,6.11,4.191820482467255,False,510.5,4.430485209729883,8168.0,70.88776335567813
2020-05-07,442.0,69.0,BE,11522440,2020-03-01,False,7,5,2020,2,3,False,2,6.41,3.835993070912064,False,528.875,4.5899566411280945,8462.0,73.43930625804951
2020-05-06,552.0,77.0,BE,11522440,2020-03-01,False,6,5,2020,2,2,False,2,7.17,4.790651979962577,False,580.625,5.039080264249586,9290.0,80.62528422799338
2020-05-05,546.0,84.0,BE,11522440,2020-03-01,False,5,5,2020,2,1,False,2,6.5,4.73857967583255,False,625.875,5.431792224563547,10014.0,86.90867559301675
2020-05-04,670.0,93.0,BE,11522440,2020-03-01,False,4,5,2020,2,0,False,2,7.2,5.814740627853128,False,619.4375,5.375922981590705,9911.0,86.01476770545128
2020-05-03,140.0,91.0,BE,11522440,2020-03-01,False,3,5,2020,2,6,False,2,1.54,1.2150204297006537,False,622.6875,5.40412881299447,9963.0,86.46606100791152
2020-05-02,286.0,79.0,BE,11522440,2020-03-01,False,2,5,2020,2,5,False,2,3.62,2.4821131635313356,False,701.0625,6.084323285692961,11217.0,97.34917257108738
2020-05-01,237.0,94.0,BE,11522440,2020-03-01,False,1,5,2020,2,4,True,2,2.52,2.0568560131361067,False,787.8125,6.837202016239616,12605.0,109.39523225983386
2020-04-30,586.0,91.0,BE,11522440,2020-03-01,False,30,4,2020,2,3,False,1,6.44,5.0857283700327365,False,875.0625,7.594420105463773,14001.0,121.51072168742037
2020-04-29,522.0,107.0,BE,11522440,2020-03-01,False,29,4,2020,2,2,False,1,4.88,4.530290459312437,False,935.9375,8.122737024449682,14975.0,129.96379239119491
2020-04-28,569.0,113.0,BE,11522440,2020-03-01,False,28,4,2020,2,1,False,1,5.04,4.938190174997657,False,936.875,8.13087332197,14990.0,130.09397315152
2020-04-27,755.0,132.0,BE,11522440,2020-03-01,False,27,4,2020,2,0,False,1,5.72,6.552431603028525,False,934.0625,8.10646442940905,14945.0,129.7034308705448
2020-04-26,205.0,152.0,BE,11522440,2020-03-01,False,26,4,2020,2,6,False,1,1.35,1.779137057775957,False,951.1875,8.255087464113505,15219.0,132.08139942581607
2020-04-25,388.0,142.0,BE,11522440,2020-03-01,False,25,4,2020,2,5,False,1,2.73,3.367342333741812,False,1084.375,9.410984131833189,17350.0,150.57574610933102
2020-04-24,811.0,155.0,BE,11522440,2020-03-01,False,24,4,2020,2,4,False,1,5.23,7.038439774908786,False,1200.0625,10.41500324584029,19201.0,166.64005193344465
2020-04-23,976.0,157.0,BE,11522440,2020-03-01,False,23,4,2020,2,3,False,1,6.22,8.470428138484557,False,1249.25,10.841887655739583,19988.0,173.47020249183333
2020-04-22,777.0,181.0,BE,11522440,2020-03-01,False,22,4,2020,2,2,False,1,4.29,6.743363384838628,False,1282.9375,11.134251946636303,20527.0,178.14803114618084
2020-04-21,1270.0,191.0,BE,11522440,2020-03-01,False,21,4,2020,2,1,False,1,6.65,11.021971040855929,False,1355.25,11.761831695370077,21684.0,188.18930712592123
2020-04-20,1276.0,209.0,BE,11522440,2020-03-01,False,20,4,2020,2,0,False,1,6.11,11.074043344985958,False,1317.4375,11.433667695383964,21079.0,182.93868312614342
2020-04-19,443.0,186.0,BE,11522440,2020-03-01,False,19,4,2020,2,6,False,1,2.38,3.8446717882670685,False,1295.3125,11.241651073904485,20725.0,179.86641718247176
2020-04-18,722.0,210.0,BE,11522440,2020-03-01,False,18,4,2020,2,5,False,1,3.44,6.266033930313371,False,1373.5,11.920218287098914,21976.0,190.72349259358262
2020-04-17,1394.0,205.0,BE,11522440,2020-03-01,False,17,4,2020,2,4,False,1,6.8,12.098131992876509,False,1420.75,12.330287682122883,22732.0,197.28460291396613
2020-04-16,1674.0,245.0,BE,11522440,2020-03-01,True,16,4,2020,2,3,False,1,6.83,14.528172852277816,False,1428.375,12.396462901954795,22854.0,198.34340643127672
2020-04-15,1633.0,280.0,BE,11522440,2020-03-01,True,15,4,2020,2,2,False,1,5.83,14.172345440722625,False,1428.8125,12.40025984079761,22861.0,198.40415745276175
2020-04-14,1560.0,259.0,BE,11522440,2020-03-01,True,14,4,2020,2,1,False,1,6.02,13.538799073807285,False,1435.375,12.457213923439827,22966.0,199.31542277503723
2020-04-13,537.0,276.0,BE,11522440,2020-03-01,True,13,4,2020,2,0,True,1,1.95,4.6604712196375075,False,1380.5625,11.981511728418633,22089.0,191.70418765469813
2020-04-12,524.0,268.0,BE,11522440,2020-03-01,True,12,4,2020,2,6,True,1,1.96,4.547647894022447,False,1399.75,12.148034617667786,22396.0,194.36855388268458
2020-04-11,1029.0,288.0,BE,11522440,2020-03-01,True,11,4,2020,2,5,False,1,3.57,8.930400158299804,False,1461.875,12.68719993334745,23390.0,202.9951989335592
2020-04-10,2336.0,303.0,BE,11522440,2020-03-01,True,10,4,2020,2,4,False,1,7.71,20.273483741290907,False,1482.75,12.868368158133173,23724.0,205.89389053013076
2020-04-09,2239.0,271.0,BE,11522440,2020-03-01,True,9,4,2020,2,3,False,1,8.26,19.431648157855456,False,1411.6875,12.251636806093154,22587.0,196.02618889749047
2020-04-08,1598.0,324.0,BE,11522440,2020-03-01,True,8,4,2020,2,2,False,1,4.93,13.868590333297462,False,1346.4375,11.6853504986791,21543.0,186.9656079788656
2020-04-07,1515.0,276.0,BE,11522440,2020-03-01,True,7,4,2020,2,1,False,1,5.49,13.148256792832074,False,1329.5625,11.538897143313395,21273.0,184.62235429301433
2020-04-06,1934.0,255.0,BE,11522440,2020-03-01,True,6,4,2020,2,0,False,1,7.58,16.78463936457903,False,1265.25,10.980747133419658,20244.0,175.69195413471454
2020-04-05,665.0,245.0,BE,11522440,2020-03-01,True,5,4,2020,2,6,False,1,2.71,5.771347041078105,False,1173.6875,10.186102075602042,18779.0,162.97763320963267
2020-04-04,922.0,270.0,BE,11522440,2020-03-01,True,4,4,2020,2,5,False,1,3.41,8.001777401314305,False,1173.5,10.18447481609798,18776.0,162.95159705756768
2020-04-03,1694.0,242.0,BE,11522440,2020-03-01,True,3,4,2020,2,4,False,1,7.0,14.701747199377909,False,1160.4375,10.07110907064823,18567.0,161.13774513037168
2020-04-02,1478.0,214.0,BE,11522440,2020-03-01,True,2,4,2020,2,3,False,1,6.91,12.8271442506969,False,1087.9375,9.441902062410392,17407.0,151.07043299856628
2020-04-01,1516.0,241.0,BE,11522440,2020-03-01,True,1,4,2020,2,2,False,1,6.29,13.156935510187079,False,1021.9375,8.869106716980085,16351.0,141.90570747168135
2020-03-31,1681.0,201.0,BE,11522440,2020-03-01,True,31,3,2020,2,1,False,0,8.36,14.588923873762848,False,951.375,8.256714723617566,15222.0,132.10743557788106
2020-03-30,1738.0,171.0,BE,11522440,2020-03-01,True,30,3,2020,2,0,False,0,10.16,15.083610762998115,False,859.6875,7.460984826130576,13755.0,119.37575721808922
2020-03-29,683.0,145.0,BE,11522440,2020-03-01,True,29,3,2020,2,6,False,0,4.71,5.927563953468189,False,762.25,6.615352303852309,12196.0,105.84563686163695
2020-03-28,844.0,143.0,BE,11522440,2020-03-01,True,28,3,2020,2,5,False,0,5.9,7.324837447623941,False,740.6875,6.428217460885021,11851.0,102.85147937416033
2020-03-27,1518.0,136.0,BE,11522440,2020-03-01,True,27,3,2020,2,4,False,0,11.16,13.174292944897088,False,703.5625,6.106020079080473,11257.0,97.69632126528757
2020-03-26,1363.0,102.0,BE,11522440,2020-03-01,True,26,3,2020,2,3,False,0,13.36,11.829091754871364,False,619.5625,5.37700782126008,9913.0,86.03212514016128
2020-03-25,1199.0,111.0,BE,11522440,2020-03-01,True,25,3,2020,2,2,False,0,10.8,10.405782108650598,False,540.5625,4.691389150214712,8649.0,75.06222640343539
2020-03-24,1195.0,76.0,BE,11522440,2020-03-01,True,24,3,2020,2,1,False,0,15.72,10.37106723923058,False,471.5,4.092015232884702,7544.0,65.47224372615523
2020-03-23,1328.0,82.0,BE,11522440,2020-03-01,True,23,3,2020,2,0,False,0,16.2,11.525336647446201,False,400.8125,3.478538399852809,6413.0,55.656614397644944
2020-03-22,486.0,55.0,BE,11522440,2020-03-01,True,22,3,2020,2,6,False,0,8.84,4.217856634532269,False,319.5,2.7728501949239917,5112.0,44.365603118783866
2020-03-21,469.0,41.0,BE,11522440,2020-03-01,True,21,3,2020,2,5,False,0,11.44,4.07031843949719,False,296.0,2.568900337081382,4736.0,41.102405393302114
2020-03-20,662.0,40.0,BE,11522440,2020-03-01,True,20,3,2020,1,4,False,0,16.55,5.745310889013091,False,271.75,2.358441441222519,4348.0,37.735063059560304
2020-03-19,713.0,35.0,BE,11522440,2020-03-01,True,19,3,2020,1,3,False,0,20.37,6.187925474118329,False,233.6875,2.0281077618976537,3739.0,32.44972419036246
2020-03-18,534.0,25.0,BE,11522440,2020-03-01,True,18,3,2020,1,2,False,0,21.36,4.634435067572493,False,191.25,1.659804694144643,3060.0,26.556875106314287
2020-03-17,422.0,15.0,BE,11522440,2020-03-01,True,17,3,2020,1,1,False,0,28.13,3.6624187238119705,False,159.0625,1.3804584792804302,2545.0,22.087335668486883
2020-03-16,387.0,11.0,BE,11522440,2020-03-01,False,16,3,2020,1,0,False,0,35.18,3.358663616386807,False,133.875,1.16186328590125,2142.0,18.58981257442
