cases,deaths,population,country,high_risk_2w,current_date,first_date,holiday,nr_months,ratio,cases_100k,current_risk
14.0,4.0,4964440.0,IE,False,2020-06-18,2020-02-29,False,3,3.5,0.2820056239978729,False
7.0,1.0,4964440.0,IE,False,2020-06-17,2020-02-29,False,3,7.0,0.14100281199893644,False
13.0,3.0,4964440.0,IE,False,2020-06-16,2020-02-29,False,3,4.33,0.26186236514088196,False
18.0,0.0,4964440.0,IE,False,2020-06-15,2020-02-29,False,3,,0.36257865942583656,False
8.0,1.0,4964440.0,IE,False,2020-06-14,2020-02-29,False,3,8.0,0.16114607085592736,False
45.0,0.0,4964440.0,IE,False,2020-06-13,2020-02-29,False,3,,0.9064466485645913,False
12.0,2.0,4964440.0,IE,False,2020-12-06,2020-02-29,False,9,6.0,0.24171910628389104,False
7.0,8.0,4964440.0,IE,False,2020-11-06,2020-02-29,False,8,0.88,0.14100281199893644,False
16.0,4.0,4964440.0,IE,False,2020-10-06,2020-02-29,False,7,4.0,0.3222921417118547,False
8.0,8.0,4964440.0,IE,False,2020-09-06,2020-02-29,False,6,1.0,0.16114607085592736,False
6.0,4.0,4964440.0,IE,False,2020-08-06,2020-02-29,False,5,1.5,0.12085955314194552,False
18.0,1.0,4964440.0,IE,False,2020-07-06,2020-02-29,False,4,18.0,0.36257865942583656,False
20.0,8.0,4964440.0,IE,False,2020-06-06,2020-02-29,False,3,2.5,0.4028651771398184,False
21.0,6.0,4964440.0,IE,False,2020-05-06,2020-02-29,False,2,3.5,0.4230084359968093,False
31.0,5.0,4964440.0,IE,False,2020-04-06,2020-02-29,False,1,6.2,0.6244410245667185,False
45.0,1.0,4964440.0,IE,False,2020-03-06,2020-02-29,False,0,45.0,0.9064466485645913,False
4.0,8.0,4964440.0,IE,False,2020-02-06,2020-02-29,False,0,0.5,0.08057303542796368,False
72.0,-1.0,4964440.0,IE,False,2020-01-06,2020-02-29,False,-1,-72.0,1.4503146377033462,False
61.0,1.0,4964440.0,IE,False,2020-05-31,2020-02-29,False,3,61.0,1.2287387902764462,False
53.0,5.0,4964440.0,IE,False,2020-05-30,2020-02-29,False,3,10.6,1.0675927194205188,False
35.0,6.0,4964440.0,IE,False,2020-05-29,2020-02-29,False,3,5.83,0.7050140599946821,False
38.0,8.0,4964440.0,IE,False,2020-05-28,2020-02-29,False,2,4.75,0.765443836565655,False
68.0,16.0,4964440.0,IE,False,2020-05-27,2020-02-29,False,2,4.25,1.3697416022753826,False
37.0,9.0,4964440.0,IE,False,2020-05-26,2020-02-29,False,2,4.11,0.745300577708664,False
59.0,-2.0,4964440.0,IE,False,2020-05-25,2020-02-29,False,2,-29.5,1.1884522725624642,False
57.0,4.0,4964440.0,IE,False,2020-05-24,2020-02-29,False,2,14.25,1.1481657548484825,False
76.0,12.0,4964440.0,IE,False,2020-05-23,2020-02-29,False,2,6.33,1.53088767313131,False
115.0,9.0,4964440.0,IE,False,2020-05-22,2020-02-29,False,2,12.78,2.316474768553956,False
76.0,12.0,4964440.0,IE,False,2020-05-21,2020-02-29,False,2,6.33,1.53088767313131,False
64.0,10.0,4964440.0,IE,False,2020-05-20,2020-02-29,False,2,6.4,1.2891685668474189,False
51.0,14.0,4964440.0,IE,False,2020-05-19,2020-02-29,False,2,3.64,1.0273062017065369,False
88.0,4.0,4964440.0,IE,False,2020-05-18,2020-02-29,False,2,22.0,1.772606779415201,False
64.0,10.0,4964440.0,IE,False,2020-05-17,2020-02-29,False,2,6.4,1.2891685668474189,False
92.0,15.0,4964440.0,IE,False,2020-05-16,2020-02-29,False,2,6.13,1.8531798148431646,False
129.0,12.0,4964440.0,IE,False,2020-05-15,2020-02-29,False,2,10.75,2.5984803925518287,False
426.0,9.0,4964440.0,IE,False,2020-05-14,2020-02-29,False,2,47.33,8.581028273078132,False
159.0,9.0,4964440.0,IE,False,2020-05-13,2020-02-29,False,2,17.67,3.202778158261556,False
107.0,21.0,4964440.0,IE,False,2020-12-05,2020-02-29,False,9,5.1,2.1553286976980286,False
139.0,9.0,4964440.0,IE,False,2020-11-05,2020-02-29,False,8,15.44,2.7999129811217376,False
236.0,12.0,4964440.0,IE,False,2020-10-05,2020-02-29,False,7,19.67,4.753809090249857,False
219.0,17.0,4964440.0,IE,False,2020-09-05,2020-02-29,False,6,12.88,4.411373689681011,False
156.0,26.0,4964440.0,IE,False,2020-08-05,2020-02-29,False,5,6.0,3.1423483816905833,False
137.0,28.0,4964440.0,IE,False,2020-07-05,2020-02-29,False,4,4.89,2.759626463407756,False
265.0,36.0,4964440.0,IE,False,2020-06-05,2020-02-29,False,3,7.36,5.337963597102593,False
211.0,20.0,4964440.0,IE,False,2020-05-05,2020-02-29,False,2,10.55,4.250227618825084,False
266.0,16.0,4964440.0,IE,False,2020-04-05,2020-02-29,False,1,16.62,5.358106855959584,False
330.0,17.0,4964440.0,IE,False,2020-03-05,2020-02-29,False,0,19.41,6.647275422807003,False
343.0,21.0,4964440.0,IE,False,2020-02-05,2020-02-29,False,0,16.33,6.909137787947885,False
221.0,33.0,4964440.0,IE,False,2020-01-05,2020-02-29,False,-1,6.7,4.451660207394993,False
359.0,42.0,4964440.0,IE,False,2020-04-30,2020-02-29,False,2,8.55,7.23142992965974,False
376.0,31.0,4964440.0,IE,False,2020-04-29,2020-02-29,False,2,12.13,7.573865330228585,False
229.0,57.0,4964440.0,IE,False,2020-04-28,2020-02-29,False,1,4.02,4.612806278250921,False
386.0,15.0,4964440.0,IE,False,2020-04-27,2020-02-29,False,1,25.73,7.775297918798495,False
701.0,219.0,4964440.0,IE,False,2020-04-26,2020-02-29,False,1,3.2,14.120424458750634,False
377.0,39.0,4964440.0,IE,False,2020-04-25,2020-02-29,False,1,9.67,7.594008589085576,False
577.0,35.0,4964440.0,IE,False,2020-04-24,2020-02-29,False,1,16.49,11.62266036048376,False
936.0,25.0,4964440.0,IE,True,2020-04-23,2020-02-29,False,1,37.44,18.8540902901435,False
631.0,39.0,4964440.0,IE,True,2020-04-22,2020-02-29,False,1,16.18,12.71039633876127,False
388.0,43.0,4964440.0,IE,True,2020-04-21,2020-02-29,False,1,9.02,7.815584436512477,False
401.0,77.0,4964440.0,IE,True,2020-04-20,2020-02-29,False,1,5.21,8.077446801653359,False
493.0,39.0,4964440.0,IE,True,2020-04-19,2020-02-29,False,1,12.64,9.930626616496523,False
778.0,41.0,4964440.0,IE,True,2020-04-18,2020-02-29,False,1,18.98,15.671455390738934,False
709.0,44.0,4964440.0,IE,True,2020-04-17,2020-02-29,False,1,16.11,14.281570529606562,False
724.0,42.0,4964440.0,IE,True,2020-04-16,2020-02-29,False,1,17.24,14.583719412461425,False
1069.0,38.0,4964440.0,IE,True,2020-04-15,2020-02-29,False,1,28.13,21.53314371812329,False
831.0,41.0,4964440.0,IE,True,2020-04-14,2020-02-29,False,1,20.27,16.739048110159455,False
992.0,31.0,4964440.0,IE,True,2020-04-13,2020-02-29,True,1,32.0,19.98211278613499,False
727.0,14.0,4964440.0,IE,True,2020-12-04,2020-02-29,False,9,51.93,14.6441491890324,False
839.0,33.0,4964440.0,IE,True,2020-11-04,2020-02-29,False,8,25.42,16.900194181015383,False
696.0,24.0,4964440.0,IE,True,2020-10-04,2020-02-29,False,7,29.0,14.01970816446568,False
705.0,28.0,4964440.0,IE,True,2020-09-04,2020-02-29,False,6,25.18,14.200997494178598,False
464.0,25.0,4964440.0,IE,True,2020-08-04,2020-02-29,False,5,18.56,9.346472109643786,False
365.0,36.0,4964440.0,IE,True,2020-07-04,2020-02-29,False,4,10.14,7.352289482801686,False
865.0,16.0,4964440.0,IE,True,2020-06-04,2020-02-29,False,3,54.06,17.423918911297147,False
390.0,21.0,4964440.0,IE,True,2020-05-04,2020-02-29,True,2,18.57,7.855870954226458,False
331.0,17.0,4964440.0,IE,True,2020-04-04,2020-02-29,False,1,19.47,6.667418681663994,False
424.0,21.0,4964440.0,IE,True,2020-03-04,2020-02-29,False,0,20.19,8.54074175536415,False
402.0,14.0,4964440.0,IE,True,2020-02-04,2020-02-29,False,0,28.71,8.097590060510349,False
212.0,14.0,4964440.0,IE,True,2020-01-04,2020-02-29,False,-1,15.14,4.270370877682075,False
325.0,17.0,4964440.0,IE,True,2020-03-31,2020-02-29,False,1,19.12,6.546559128522049,False
285.0,8.0,4964440.0,IE,True,2020-03-30,2020-02-29,False,1,35.62,5.740828774242412,False
210.0,10.0,4964440.0,IE,True,2020-03-29,2020-02-29,False,1,21.0,4.230084359968093,False
294.0,14.0,4964440.0,IE,True,2020-03-28,2020-02-29,False,0,21.0,5.92211810395533,False
302.0,3.0,4964440.0,IE,True,2020-03-27,2020-02-29,False,0,100.67,6.083264174811258,False
255.0,10.0,4964440.0,IE,True,2020-03-26,2020-02-29,False,0,25.5,5.1365310085326845,False
235.0,2.0,4964440.0,IE,False,2020-03-25,2020-02-29,False,0,117.5,4.733665831392866,False
204.0,1.0,4964440.0,IE,False,2020-03-24,2020-02-29,False,0,204.0,4.109224806826147,False
219.0,2.0,4964440.0,IE,False,2020-03-23,2020-02-29,False,0,109.5,4.411373689681011,False
121.0,1.0,4964440.0,IE,False,2020-03-22,2020-02-29,False,0,121.0,2.4373343216959014,False
102.0,0.0,4964440.0,IE,False,2020-03-21,2020-02-29,False,0,,2.0546124034130737,False
126.0,0.0,4964440.0,IE,False,2020-03-20,2020-02-29,False,0,,2.538050615980856,False
191.0,1.0,4964440.0,IE,False,2020-03-19,2020-02-29,False,0,191.0,3.8473624416852656,False
74.0,0.0,4964440.0,IE,False,2020-03-18,2020-02-29,False,0,,1.490601155417328,False
69.0,0.0,4964440.0,IE,False,2020-03-17,2020-02-29,True,0,,1.3898848611323735,False
54.0,0.0,4964440.0,IE,False,2020-03-16,2020-02-29,False,0,,1.0877359782775096,False
40.0,0.0,4964440.0,IE,False,2020-03-15,2020-02-29,False,0,,0.8057303542796368,False
39.0,1.0,4964440.0,IE,False,2020-03-14,2020-02-29,False,0,39.0,0.7855870954226458,False
20.0,0.0,4964440.0,IE,False,2020-03-13,2020-02-29,False,0,,0.4028651771398184,False
27.0,0.0,4964440.0,IE,False,2020-12-03,2020-02-29,False,9,,0.5438679891387548,False
9.0,1.0,4964440.0,IE,False,2020-11-03,2020-02-29,False,8,9.0,0.18128932971291828,False
10.0,0.0,4964440.0,IE,False,2020-10-03,2020-02-29,False,7,,0.2014325885699092,False
3.0,0.0,4964440.0,IE,False,2020-09-03,2020-02-29,False,6,,0.06042977657097276,False
2.0,0.0,4964440.0,IE,False,2020-08-03,2020-02-29,True,5,,0.04028651771398184,False
1.0,0.0,4964440.0,IE,False,2020-07-03,2020-02-29,False,4,,0.02014325885699092,False
5.0,0.0,4964440.0,IE,False,2020-06-03,2020-02-29,False,3,,0.1007162942849546,False
7.0,0.0,4964440.0,IE,False,2020-05-03,2020-02-29,False,2,,0.14100281199893644,False
4.0,0.0,4964440.0,IE,False,2020-04-03,2020-02-29,False,1,,0.08057303542796368,False
1.0,0.0,4964440.0,IE,False,2020-03-03,2020-02-29,False,0,,0.02014325885699092,False
0.0,0.0,4964440.0,IE,False,2020-02-03,2020-02-29,False,0,,0.0,False
1.0,0.0,4964440.0,IE,False,2020-02-29,2020-02-29,False,0,,0.02014325885699092,False
60137.0,322.0,59641488.0,IT,True,2022-02-22,2020-02-24,False,23,186.76,100.83081763486518,False
24484.0,201.0,59641488.0,IT,True,2022-02-21,2020-02-24,False,23,121.81,41.05196034009078,False
42202.0,141.0,59641488.0,IT,True,2022-02-20,2020-02-24,False,23,299.3,70.75946864370654,False
50675.0,252.0,59641488.0,IT,True,2022-02-19,2020-02-24,False,23,201.09,84.96602230983909,False
53700.0,314.0,59641488.0,IT,True,2022-02-18,2020-02-24,False,23,171.02,90.03799502789066,False
58055.0,320.0,59641488.0,IT,True,2022-02-17,2020-02-24,False,23,181.42,97.33995905668885,False
59869.0,278.0,59641488.0,IT,True,2022-02-16,2020-02-24,False,23,215.36,100.38146600232375,False
71023.0,388.0,59641488.0,IT,True,2022-02-15,2020-02-24,False,23,183.05,119.08321267906662,False
28776.0,281.0,59641488.0,IT,True,2022-02-14,2020-02-24,False,23,102.41,48.24829320153783,False
52345.0,191.0,59641488.0,IT,True,2022-02-13,2020-02-24,False,23,274.06,87.76608658724275,False
62221.0,269.0,59641488.0,IT,True,2022-12-02,2020-02-24,False,33,231.3,104.3250295834336,False
67478.0,334.0,59641488.0,IT,True,2022-11-02,2020-02-24,False,32,202.03,113.139363659069,False
76195.0,325.0,59641488.0,IT,True,2022-10-02,2020-02-24,False,31,234.45,127.75502851303777,True
81669.0,384.0,59641488.0,IT,True,2022-09-02,2020-02-24,False,30,212.68,136.93320327621603,True
102429.0,415.0,59641488.0,IT,True,2022-08-02,2020-02-24,False,29,246.82,171.74118794621623,True
41602.0,326.0,59641488.0,IT,True,2022-07-02,2020-02-24,False,28,127.61,69.75345752607647,False
78943.0,229.0,59641488.0,IT,True,2022-06-02,2020-02-24,True,27,344.73,132.36255943178347,True
93192.0,375.0,59641488.0,IT,True,2022-05-02,2020-02-24,False,26,248.51,156.25364679030142,True
100900.0,433.0,59641488.0,IT,True,2022-04-02,2020-02-24,False,25,233.03,169.17753628145562,True
112956.0,414.0,59641488.0,IT,True,2022-03-02,2020-02-24,False,24,272.84,189.3916530050357,True
119323.0,395.0,59641488.0,IT,True,2022-02-02,2020-02-24,False,23,302.08,200.0671076482867,True
133306.0,427.0,59641488.0,IT,True,2022-01-02,2020-02-24,False,22,312.19,223.51219674465534,True
57631.0,349.0,59641488.0,IT,True,2022-01-31,2020-02-24,False,23,165.13,96.62904453356362,False
104110.0,235.0,59641488.0,IT,True,2022-01-30,2020-02-24,False,23,443.02,174.55969576077646,True
137427.0,377.0,59641488.0,IT,True,2022-01-29,2020-02-24,False,23,364.53,230.4218164375778,True
144347.0,378.0,59641488.0,IT,True,2022-01-28,2020-02-24,False,23,381.87,242.02447799424453,True
156040.0,389.0,59641488.0,IT,True,2022-01-27,2020-02-24,False,23,401.13,261.62995799165844,True
167166.0,426.0,59641488.0,IT,True,2022-01-26,2020-02-24,False,23,392.41,280.2847574829119,True
215051.0,469.0,59641488.0,IT,True,2022-01-25,2020-02-24,False,23,458.53,360.5728280957712,True
77666.0,352.0,59641488.0,IT,True,2022-01-24,2020-02-24,False,23,220.64,130.22143243642748,True
142487.0,227.0,59641488.0,IT,True,2022-01-23,2020-02-24,False,22,627.7,238.90584352959135,True
177335.0,333.0,59641488.0,IT,True,2022-01-22,2020-02-24,False,22,532.54,297.3349692415454,True
185600.0,373.0,59641488.0,IT,True,2022-01-21,2020-02-24,False,22,497.59,311.19277238689955,True
198865.0,385.0,59641488.0,IT,True,2022-01-20,2020-02-24,False,22,516.53,333.4340015125042,True
200966.0,380.0,59641488.0,IT,True,2022-01-19,2020-02-24,False,22,528.86,336.9567171094055,True
228123.0,434.0,59641488.0,IT,True,2022-01-18,2020-02-24,False,22,525.63,382.49045697853813,True
83387.0,287.0,59641488.0,IT,True,2022-01-17,2020-02-24,False,22,290.55,139.81374844303014,True
157465.0,248.0,59641488.0,IT,True,2022-01-16,2020-02-24,False,22,634.94,264.01923439602984,True
192936.0,308.0,59641488.0,IT,True,2022-01-15,2020-02-24,False,22,626.42,323.4929349851231,True
200869.0,360.0,59641488.0,IT,True,2022-01-14,2020-02-24,False,22,557.97,336.7940786453886,True
184577.0,316.0,59641488.0,IT,True,2022-01-13,2020-02-24,False,22,584.1,309.4775234313403,True
196205.0,313.0,59641488.0,IT,True,2022-12-01,2020-02-24,False,33,626.85,328.9740188910109,True
220519.0,294.0,59641488.0,IT,True,2022-11-01,2020-02-24,True,32,750.06,369.74094274777315,True
117405.0,227.0,59641488.0,IT,True,2022-10-01,2020-02-24,False,31,517.2,196.8512254422626,True
155642.0,157.0,59641488.0,IT,True,2022-09-01,2020-02-24,False,30,991.35,260.9626372836305,True
197535.0,184.0,59641488.0,IT,True,2022-08-01,2020-02-24,False,29,1073.56,331.20401020175757,True
108297.0,223.0,59641488.0,IT,True,2022-07-01,2020-02-24,False,28,485.64,181.57997667663824,True
219430.0,198.0,59641488.0,IT,True,2022-06-01,2020-02-24,False,27,1108.23,367.9150325692746,True
189088.0,231.0,59641488.0,IT,True,2022-05-01,2020-02-24,True,26,818.56,317.0410503507223,True
170837.0,259.0,59641488.0,IT,True,2022-04-01,2020-02-24,False,25,659.6,286.4398688376118,True
68034.0,140.0,59641488.0,IT,True,2022-03-01,2020-02-24,False,24,485.96,114.07160062807286,False
61041.0,133.0,59641488.0,IT,True,2022-02-01,2020-02-24,False,23,458.95,102.34654105209448,False
141352.0,111.0,59641488.0,IT,True,2022-01-01,2020-02-24,True,22,1273.44,237.00280583207447,True
144255.0,155.0,59641488.0,IT,True,2021-12-31,2020-02-24,False,22,930.68,241.87022295620793,True
127000.0,156.0,59641488.0,IT,True,2021-12-30,2020-02-24,False,22,814.1,212.93901989836337,True
98016.0,148.0,59641488.0,IT,True,2021-12-29,2020-02-24,False,22,662.27,164.34197617604713,True
78300.0,190.0,59641488.0,IT,True,2021-12-28,2020-02-24,False,22,412.11,131.28445085072323,True
30799.0,142.0,59641488.0,IT,True,2021-12-27,2020-02-24,False,22,216.89,51.64022735314719,False
24882.0,81.0,59641488.0,IT,True,2021-12-26,2020-02-24,True,22,307.19,41.71928104811872,False
54787.0,144.0,59641488.0,IT,True,2021-12-25,2020-02-24,True,22,380.47,91.86055183599711,False
50590.0,141.0,59641488.0,IT,True,2021-12-24,2020-02-24,False,22,358.79,84.82350406817483,False
44585.0,168.0,59641488.0,IT,True,2021-12-23,2020-02-24,False,21,265.39,74.75500946589395,False
36326.0,146.0,59641488.0,IT,True,2021-12-22,2020-02-24,False,21,248.81,60.907266431716124,False
30783.0,153.0,59641488.0,IT,True,2021-12-21,2020-02-24,False,21,201.2,51.61340039001039,False
16205.0,137.0,59641488.0,IT,True,2021-12-20,2020-02-24,False,21,118.28,27.170683601991957,False
24303.0,97.0,59641488.0,IT,True,2021-12-19,2020-02-24,False,21,250.55,40.74848031960571,False
28057.0,123.0,59641488.0,IT,True,2021-12-18,2020-02-24,False,21,228.11,47.0427565455778,False
28615.0,120.0,59641488.0,IT,True,2021-12-17,2020-02-24,False,21,238.46,47.97834688497376,False
26104.0,123.0,59641488.0,IT,True,2021-12-16,2020-02-24,False,21,212.23,43.76819035769195,False
23190.0,129.0,59641488.0,IT,True,2021-12-15,2020-02-24,False,21,179.77,38.88232969640194,False
20665.0,120.0,59641488.0,IT,True,2021-12-14,2020-02-24,False,21,172.21,34.64869957637543,False
12704.0,98.0,59641488.0,IT,True,2021-12-13,2020-02-24,False,21,129.63,21.30060873062054,False
19212.0,66.0,59641488.0,IT,True,2021-12-12,2020-02-24,False,21,291.09,32.21247598651462,False
21035.0,96.0,59641488.0,IT,True,2021-11-12,2020-02-24,False,20,219.11,35.269073098913964,False
20490.0,118.0,59641488.0,IT,True,2021-10-12,2020-02-24,False,19,173.64,34.355279667066654,False
12516.0,79.0,59641488.0,IT,True,2021-09-12,2020-02-24,False,18,158.43,20.985391913763117,False
17946.0,86.0,59641488.0,IT,True,2021-08-12,2020-02-24,False,17,208.67,30.08979252831519,False
15742.0,99.0,59641488.0,IT,True,2021-07-12,2020-02-24,False,16,159.01,26.394378356220756,False
9494.0,92.0,59641488.0,IT,True,2021-06-12,2020-02-24,False,15,103.2,15.9184492512997,False
15010.0,43.0,59641488.0,IT,True,2021-05-12,2020-02-24,False,14,349.07,25.16704479271208,False
16627.0,75.0,59641488.0,IT,True,2021-04-12,2020-02-24,False,13,221.69,27.8782447547251,False
17015.0,74.0,59641488.0,IT,True,2021-03-12,2020-02-24,False,12,229.93,28.528798610792542,False
16810.0,72.0,59641488.0,IT,True,2021-02-12,2020-02-24,False,11,233.47,28.18507814560227,False
15073.0,103.0,59641488.0,IT,True,2021-01-12,2020-02-24,False,10,146.34,25.272675960063236,False
12757.0,89.0,59641488.0,IT,True,2021-11-30,2020-02-24,False,21,143.34,21.389473046011194,False
7972.0,65.0,59641488.0,IT,True,2021-11-29,2020-02-24,False,21,122.65,13.36653438291144,False
12927.0,47.0,59641488.0,IT,True,2021-11-28,2020-02-24,False,21,275.04,21.674509529339712,False
12869.0,90.0,59641488.0,IT,True,2021-11-27,2020-02-24,False,21,142.99,21.577261787968805,False
13681.0,51.0,59641488.0,IT,True,2021-11-26,2020-02-24,False,21,268.25,22.93873016716149,False
13756.0,71.0,59641488.0,IT,True,2021-11-25,2020-02-24,False,21,193.75,23.064481556865246,False
12450.0,85.0,59641488.0,IT,True,2021-11-24,2020-02-24,False,21,146.47,20.87473069082381,False
10044.0,83.0,59641488.0,IT,True,2021-11-23,2020-02-24,False,20,121.01,16.840626109127257,False
6403.0,70.0,59641488.0,IT,True,2021-11-22,2020-02-24,False,20,91.47,10.735815310308825,False
9707.0,46.0,59641488.0,IT,True,2021-11-21,2020-02-24,False,20,211.02,16.27558319805837,False
11540.0,49.0,59641488.0,IT,True,2021-11-20,2020-02-24,False,20,235.51,19.348947162418213,False
10554.0,48.0,59641488.0,IT,True,2021-11-19,2020-02-24,False,20,219.88,17.695735559112812,False
10645.0,69.0,59641488.0,IT,True,2021-11-18,2020-02-24,False,20,154.28,17.84831391195337,False
10167.0,72.0,59641488.0,IT,True,2021-11-17,2020-02-24,False,20,141.21,17.04685838824142,False
7815.0,74.0,59641488.0,IT,True,2021-11-16,2020-02-24,False,20,105.61,13.103294807131572,False
5199.0,44.0,59641488.0,IT,True,2021-11-15,2020-02-24,False,20,118.16,8.717086334264497,False
7565.0,36.0,59641488.0,IT,True,2021-11-14,2020-02-24,False,20,210.14,12.684123508119047,False
8539.0,53.0,59641488.0,IT,True,2021-11-13,2020-02-24,False,20,161.11,14.317214889071849,False
8522.0,68.0,59641488.0,IT,True,2021-12-11,2020-02-24,False,21,125.32,14.288711240738998,False
8697.0,67.0,59641488.0,IT,True,2021-11-11,2020-02-24,False,20,129.81,14.582131150047765,False
8033.0,60.0,59641488.0,IT,True,2021-10-11,2020-02-24,False,19,133.88,13.468812179870495,False
6111.0,68.0,59641488.0,IT,True,2021-09-11,2020-02-24,False,18,89.87,10.246223233062194,False
4547.0,38.0,59641488.0,IT,True,2021-08-11,2020-02-24,False,17,119.66,7.623887586439829,False
5822.0,20.0,59641488.0,IT,True,2021-07-11,2020-02-24,False,16,291.1,9.761661211403712,False
6760.0,31.0,59641488.0,IT,True,2021-06-11,2020-02-24,False,15,218.06,11.33439192529871,False
6761.0,51.0,59641488.0,IT,True,2021-05-11,2020-02-24,False,14,132.57,11.336068610494761,False
5902.0,59.0,59641488.0,IT,True,2021-04-11,2020-02-24,False,13,100.03,9.895796027087721,False
5188.0,63.0,59641488.0,IT,True,2021-03-11,2020-02-24,False,12,82.35,8.698642797107945,False
2831.0,41.0,59641488.0,IT,True,2021-02-11,2020-02-24,False,11,69.05,4.746695790017848,False
2818.0,20.0,59641488.0,IT,True,2021-01-11,2020-02-24,False,10,140.9,4.724898882469197,False
4525.0,26.0,59641488.0,IT,True,2021-10-31,2020-02-24,False,20,174.04,7.5870005121267265,False
4877.0,37.0,59641488.0,IT,True,2021-10-30,2020-02-24,False,20,131.81,8.177193701136364,False
5332.0,33.0,59641488.0,IT,True,2021-10-29,2020-02-24,False,20,161.58,8.94008546533916,False
4863.0,50.0,59641488.0,IT,True,2021-10-28,2020-02-24,False,20,97.26,8.153720108391662,False
4595.0,50.0,59641488.0,IT,True,2021-10-27,2020-02-24,False,20,91.9,7.7043684758502335,False
4053.0,48.0,59641488.0,IT,True,2021-10-26,2020-02-24,False,20,84.44,6.795605099591077,False
2535.0,30.0,59641488.0,IT,True,2021-10-25,2020-02-24,False,20,84.5,4.2503969719870165,False
3723.0,24.0,59641488.0,IT,True,2021-10-24,2020-02-24,False,20,155.12,6.242298984894542,False
3905.0,39.0,59641488.0,IT,True,2021-10-23,2020-02-24,False,19,100.13,6.547455690575661,False
3879.0,39.0,59641488.0,IT,False,2021-10-22,2020-02-24,False,19,99.46,6.503861875478358,False
3791.0,36.0,59641488.0,IT,False,2021-10-21,2020-02-24,False,19,105.31,6.356313578225949,False
3699.0,33.0,59641488.0,IT,False,2021-10-20,2020-02-24,False,19,112.09,6.2020585401893396,False
2695.0,70.0,59641488.0,IT,False,2021-10-19,2020-02-24,False,19,38.5,4.518666603355034,False
1594.0,44.0,59641488.0,IT,False,2021-10-18,2020-02-24,False,19,36.23,2.6726362025038677,False
2435.0,24.0,59641488.0,IT,False,2021-10-17,2020-02-24,False,19,101.46,4.082728452382006,False
2982.0,14.0,59641488.0,IT,False,2021-10-16,2020-02-24,False,19,213.0,4.999875254621414,False
2729.0,42.0,59641488.0,IT,False,2021-10-15,2020-02-24,False,19,64.98,4.575673900020737,False
2666.0,40.0,59641488.0,IT,False,2021-10-14,2020-02-24,False,19,66.65,4.47004273266958,False
2769.0,37.0,59641488.0,IT,False,2021-10-13,2020-02-24,False,19,74.84,4.6427413078627415,False
2486.0,49.0,59641488.0,IT,False,2021-12-10,2020-02-24,False,21,50.73,4.168239397380562,False
1516.0,34.0,59641488.0,IT,False,2021-11-10,2020-02-24,False,20,44.59,2.5418547572119596,False
2278.0,27.0,59641488.0,IT,False,2021-10-10,2020-02-24,False,19,84.37,3.81948887660214,False
2747.0,46.0,59641488.0,IT,False,2021-09-10,2020-02-24,False,18,59.72,4.605854233549639,False
3017.0,30.0,59641488.0,IT,False,2021-08-10,2020-02-24,False,17,100.57,5.058559236483168,False
2933.0,41.0,59641488.0,IT,False,2021-07-10,2020-02-24,False,16,71.54,4.917717680014959,False
3232.0,39.0,59641488.0,IT,False,2021-06-10,2020-02-24,False,15,82.87,5.41904655363394,False
2463.0,50.0,59641488.0,IT,False,2021-05-10,2020-02-24,False,14,49.26,4.12967563787141,False
1612.0,37.0,59641488.0,IT,False,2021-04-10,2020-02-24,False,13,43.57,2.7028165360327696,False
2967.0,33.0,59641488.0,IT,False,2021-03-10,2020-02-24,False,12,89.91,4.974724976680663,False
3309.0,25.0,59641488.0,IT,False,2021-02-10,2020-02-24,False,11,132.36,5.548151313729798,False
3403.0,52.0,59641488.0,IT,False,2021-01-10,2020-02-24,False,10,65.44,5.705759722158509,False
4094.0,51.0,59641488.0,IT,False,2021-09-30,2020-02-24,False,19,80.27,6.864349192629131,False
3212.0,63.0,59641488.0,IT,False,2021-09-29,2020-02-24,False,19,50.98,5.385512849712938,False
2962.0,65.0,59641488.0,IT,False,2021-09-28,2020-02-24,False,19,45.57,4.966341550700411,False
1773.0,45.0,59641488.0,IT,False,2021-09-27,2020-02-24,False,19,39.4,2.9727628525968366,False
3099.0,44.0,59641488.0,IT,False,2021-09-26,2020-02-24,False,19,70.43,5.1960474225592765,False
3519.0,50.0,59641488.0,IT,False,2021-09-25,2020-02-24,False,19,70.38,5.90025520490032,False
3790.0,52.0,59641488.0,IT,False,2021-09-24,2020-02-24,False,19,72.88,6.354636893029899,False
4053.0,63.0,59641488.0,IT,False,2021-09-23,2020-02-24,False,18,64.33,6.795605099591077,False
3963.0,67.0,59641488.0,IT,False,2021-09-22,2020-02-24,False,18,59.15,6.644703431946567,False
3374.0,67.0,59641488.0,IT,False,2021-09-21,2020-02-24,False,18,50.36,5.657135851473055,False
2405.0,44.0,59641488.0,IT,False,2021-09-20,2020-02-24,False,18,54.66,4.032427896500503,False
3836.0,26.0,59641488.0,IT,False,2021-09-19,2020-02-24,False,18,147.54,6.431764412048204,False
4576.0,51.0,59641488.0,IT,False,2021-09-18,2020-02-24,False,18,89.73,7.672511457125282,False
4544.0,66.0,59641488.0,IT,False,2021-09-17,2020-02-24,False,18,68.85,7.618857530851678,False
5115.0,67.0,59641488.0,IT,False,2021-09-16,2020-02-24,False,18,76.34,8.576244777796289,False
